CaseID,Image_filename,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49
106 Benign,106 Benign_img.png,1538.4629,1.001182,-4.7820272,0.059051625,0.7326073,-3.6980524,0.00023791405,-0.0041534523,-5.925429e-05,0.000673397,-12.103233,-0.015792111,0.020320611,-0.0014314014,-0.002955091,-0.36914605,3.7778173e-05,-0.00037875195,-7.948479e-06,7.06242e-05,1.8418789,0.0024897314,-0.0029388596,0.00022373686,0.00042938502,1125.2794,99.05318,46.50342,31.841219,26.85052,195.2474,22.789787,7.7606726,3.1606073,2.326489,93.35813,12.6032505,4.7156463,2.05334,1.5438911,60.55791,6.028023,2.661291,1.47984,1.1767997,49.352,3.4756377,1.8277313,1.2228152,1.0222771
7 Malignant,7 Malignant_img.png,1754.8645,-0.03380931,-4.0878124,-0.0016435796,0.5946452,1.7624465,-0.002530095,-0.0057301503,-0.00030438395,0.0009538602,-6.4379783,0.00073182146,0.009943818,1.9281017e-05,-0.0013903257,0.20741807,-0.00017828008,-0.0006136916,-2.0096768e-05,0.00011669811,0.9447335,2.1636584e-05,-0.0015264624,6.6747602e-06,0.00021609575,878.40485,91.04978,42.659184,29.699486,24.964571,147.65588,23.376068,8.359286,3.0820894,2.067188,72.208534,14.465874,5.6308427,2.1488602,1.4519256,42.33572,7.3072996,3.2465713,1.5525589,1.126776,32.180378,3.9730568,2.076393,1.253307,0.98745066
46 Malignant,46 Malignant_img.png,1861.0731,-0.34535745,-4.836807,-0.035054404,0.7070975,1.7704308,-0.0015066592,-0.0013063108,-0.00015414489,0.00020514702,-3.1719103,-0.0006724786,0.0060499045,-5.3865377e-05,-0.00088341103,0.17493024,-0.0002757321,-9.30961e-05,-1.9037441e-05,1.5586158e-05,0.4660032,0.00015937956,-0.0009280654,1.4063556e-05,0.00013550853,1014.0413,100.872086,46.6214,32.730236,27.56451,115.07816,21.26234,7.0274076,2.5401206,1.7280427,55.958683,11.906848,4.3461976,1.8105545,1.3093451,29.830238,5.308125,2.4111838,1.3431664,1.0578572,21.918354,2.8838422,1.6426679,1.1220983,0.93910056
56 Benign,56 Benign_img.png,1473.5676,1.5799277,-9.608452,0.12743877,1.41559,-1.3277072,0.0043105017,0.011023018,0.0006313894,0.0012906197,-15.743176,-0.0059156115,0.04944026,0.00072569074,-0.00721079,-0.09816985,-0.00018300113,0.00070406875,-0.00023846686,9.2467904e-05,2.3726196,-0.00030070124,-0.007846607,-0.00013742692,0.001023251,1357.4635,150.86287,62.236877,44.408424,36.756813,216.54796,29.896482,10.290216,4.923359,3.4202347,94.86864,14.128456,5.7219515,2.9015174,2.1115286,61.547436,6.322793,3.028751,1.9273261,1.5160211,50.859066,3.9866455,2.0574958,1.4906856,1.2113359
68 Benign,68 Benign_img.png,1108.9727,-0.74200714,-5.652099,-0.065822124,0.84418446,1.9776839,-0.027858155,-0.0056826416,-0.0023511103,0.00051954243,-14.540639,-0.0033595704,0.035809387,-0.00014126672,-0.005257041,0.116290055,-0.0056402804,-0.0003591145,-0.00057128357,-6.682736e-05,2.0628502,0.0023000434,-0.005675477,0.00022686693,0.00088790193,1032.0707,89.28438,40.552074,28.201479,23.787222,213.87035,21.715443,7.4190607,3.2885518,2.4137099,93.15148,12.42788,4.7972255,2.2399144,1.7153903,61.70899,6.045586,2.7513282,1.5697063,1.2782735,49.705254,3.6014097,1.8798206,1.257647,1.0755733
9 Malignant,9 Malignant_img.png,1667.3737,-0.6649928,-5.108725,-0.05270856,0.74615145,-0.71774113,-0.007101224,0.0034342268,-0.00061606814,-0.0005108975,-5.8845515,0.0012799748,0.00755412,0.0001062036,-0.0010796095,-0.05186881,-0.0008363115,0.00020387543,-5.573188e-05,-3.2898304e-05,0.87311745,-0.00057118636,-0.0010958315,-5.2641768e-05,0.00016444748,967.1737,105.91508,47.401997,32.88304,27.674646,153.93207,23.850803,7.7549562,3.0123205,2.0768018,72.484215,13.002824,4.6961756,1.9887424,1.414974,41.903133,5.843108,2.5813816,1.4066744,1.0894483,32.059044,3.199744,1.7616063,1.1799508,0.98179114
26 Benign,26 Benign_img.png,1240.5433,-1.058503,-2.144373,-0.09604544,0.31384754,-0.72503877,0.0021611794,-0.0012610214,0.00016747773,0.0001775428,-2.8931286,-0.001599857,0.0024398107,-0.00015051424,-0.00036506046,-0.046102207,0.00029646792,-0.00013611329,2.6263113e-05,1.8070885e-05,0.42452288,0.00020081393,-0.0003070656,1.7794486e-05,4.3984026e-05,933.931,77.40311,31.68709,21.022875,17.478542,130.29128,22.62169,7.224647,2.728052,1.8405664,58.818718,11.9469185,4.2844048,1.8232672,1.311395,29.83493,5.2074714,2.3556087,1.3332082,1.0499928,21.587065,2.9337335,1.637219,1.1085967,0.9275247
2 Benign,2 Benign_img.png,2142.745,-0.93831784,-0.8274149,-0.5465459,-0.27558708,-2.0539258,0.0006728205,0.00055228634,0.00037327665,0.00019240423,-3.8925562,0.001126363,0.0010415829,0.00067726173,0.0003783366,-0.19551605,3.736887e-05,6.172979e-05,2.544297e-05,2.5752412e-05,0.5729503,-0.00018336966,-0.00014000152,-0.00010673256,-5.6534223e-05,1361.9207,98.80069,42.51345,29.132637,25.53438,145.19493,24.225983,8.220916,3.3302877,2.5155816,65.09854,13.087899,4.9245725,2.2139313,1.7606313,36.362476,5.818122,2.7778888,1.6543612,1.4303988,27.610933,3.261378,2.0211387,1.4830095,1.4250102
108 Benign,108 Benign_img.png,1409.5323,-0.13493598,-6.510458,-0.0208495,0.96357024,3.2015665,0.037664067,-0.0038549271,0.003995082,-0.0003330818,-13.921596,0.0037248302,0.029648552,0.00010081346,-0.0038535632,0.28430772,0.0022535622,-0.0014830139,0.00013173415,0.00013899071,1.970556,-2.150316e-05,-0.00274231,0.0001445118,0.00032870815,1173.5773,115.37621,52.09712,36.433716,30.709,217.45638,24.764286,8.3640995,3.8317466,2.9051313,93.24259,11.893323,4.391829,2.0852838,1.5777758,59.820736,4.7512703,2.2695272,1.4359037,1.1533924,49.877598,3.032918,1.6512234,1.1942157,1.0218829
29 Benign,29 Benign_img.png,1602.105,-0.35143834,-4.88202,-0.038331557,0.72516376,-1.0181984,-0.007148615,-0.0006620184,-0.0017309379,-0.00058010133,-21.997265,0.0052167187,0.038553465,0.0005463785,-0.0056138462,0.03015641,0.002328768,0.0002124155,-4.3372565e-05,-0.00022246738,3.4423163,-0.001722882,-0.005196243,-0.00022362723,0.00074335147,1038.5305,108.8615,46.573273,32.226795,26.924479,253.32515,28.543726,9.301942,4.20135,3.0288243,113.59282,13.637805,5.040998,2.353586,1.7060528,72.87007,5.7069836,2.712664,1.611068,1.2791173,61.47228,3.6574295,1.9011749,1.3181378,1.1114802
8 Benign,8 Benign_img.png,1583.289,0.32363853,-1.1291906,0.028637227,0.16392086,0.30941206,0.0010719143,-0.0045122444,-5.087393e-05,0.00055776566,-5.1095157,-0.00072292873,0.0030761687,6.4572764e-06,-0.00037750226,-0.0043428806,6.378272e-05,-0.00042587708,-1.423295e-05,4.9002218e-05,0.75087696,0.0001128673,-0.0004381484,1.13603965e-05,5.7493173e-05,736.00275,68.21356,25.266779,12.225818,9.365026,131.85796,27.439283,10.142394,3.2318225,1.9496914,69.903275,15.975391,6.1670046,2.2573323,1.475572,39.374115,7.2704334,3.2637215,1.5901059,1.161087,29.773851,3.89829,2.1129315,1.2818049,1.0160313
44 Benign,44 Benign_img.png,943.02295,1.3215482,-5.490897,0.10246569,0.83286756,-2.4333322,-0.012149603,-0.015168795,-0.0009261782,0.001734376,-12.388014,-0.0064871423,0.030213192,-0.00087055576,-0.004338841,-0.19131716,0.0005124368,-0.0013103547,4.9785565e-05,0.00016147617,1.858694,0.0026941372,-0.0049225236,0.00029803134,0.0006968419,1166.5767,103.84217,44.379707,29.531796,24.594378,207.242,25.637188,9.13986,4.1261244,3.1765718,90.211075,11.962783,5.0363083,2.4436643,1.9121225,58.970123,5.401405,2.740798,1.6970804,1.3810778,48.546024,3.5450583,1.9888263,1.3781749,1.1827371
79 Malignant,79 Malignant_img.png,2315.2185,1.7555346,-2.881442,0.15752627,0.42218414,5.753699,-0.0056006764,-0.008368267,-0.0003966531,0.0011277782,-9.051827,-0.0044207023,0.011542711,-0.00045092584,-0.0016340747,0.50893766,-0.00046964694,-0.0007879391,-3.630401e-05,0.000118454016,1.3149241,0.00017607478,-0.0014519241,3.5535046e-05,0.00019512288,969.8151,82.74043,36.410023,25.156384,21.112766,179.59625,22.082523,6.7420406,2.763798,1.9287297,78.91164,11.677108,4.033818,1.7605671,1.2741846,48.81916,5.147624,2.2621546,1.288307,1.0275797,39.583134,2.9831688,1.6224968,1.098484,0.91749686
81 Benign,81 Benign_img.png,1369.7458,-0.66813207,-4.7983146,-0.05422123,0.71912843,0.34213316,0.001621115,0.005286948,2.8920918e-05,-0.0008105485,-6.733204,-0.0014620147,0.010696038,-0.00020009128,-0.0015716618,0.08679082,0.000536262,0.00048304637,4.4047396e-05,-7.413928e-05,0.9864104,0.00026025693,-0.0013987533,3.3247034e-05,0.00020626943,979.143,100.67841,46.5982,32.101402,26.9809,155.57155,22.602678,7.116575,2.962798,2.1647806,70.89946,11.872665,4.1990232,1.868803,1.3939464,42.122498,5.230921,2.355952,1.3506724,1.07477,33.44428,3.0128844,1.6543233,1.1413168,0.9581748
109 Benign,109 Benign_img.png,1929.793,0.8465876,-5.680914,0.010626252,0.78597665,0.674614,-0.013071831,0.0020673422,-0.0012141758,-0.0003251005,-15.488511,-0.0027369948,0.029494269,-0.00023266376,-0.0042937184,0.088167906,-0.0013641448,0.00015302631,-0.000112967835,-1.12184025e-05,2.2641587,-3.8950948e-05,-0.0044032983,-9.580265e-06,0.00063042383,745.6524,131.41667,78.98755,51.488678,37.80492,218.75731,51.78286,36.280567,19.780455,14.060121,122.249794,41.336086,31.520994,16.357693,10.844356,82.44092,28.08911,21.067713,11.518595,8.358217,58.890324,16.29663,11.605347,7.5825453,6.7305126
64 Benign,64 Benign_img.png,1741.194,-0.064662464,-5.175415,-0.0015934572,0.76807845,-3.374359,0.017124178,0.0046006823,0.0014725326,-0.0007851688,-11.608581,0.00050495187,0.021673378,0.00012044365,-0.0031304373,-0.2827524,0.0015739152,0.0004354467,0.0001382987,-6.9619e-05,1.7017887,-0.00015797078,-0.0032050048,-2.106363e-05,0.0004599672,895.0713,113.31415,50.298244,34.18908,28.686188,192.82773,26.994942,8.962069,3.6514087,2.5324993,88.16791,12.863855,4.848336,2.20447,1.6006532,53.429844,5.031043,2.466978,1.5179844,1.2042882,43.88951,3.1546881,1.7791418,1.2588235,1.0500935
61 Benign,61 Benign_img.png,1421.8678,-1.0858308,-8.255497,-0.08360497,1.2107705,5.2718635,0.0053760502,0.0017504029,0.0009235394,-3.456411e-05,-14.871005,-0.012801094,0.0377791,-0.00095318805,-0.00535442,0.4487284,0.0005985509,0.00049671263,0.00024349551,-7.1918175e-06,2.133394,9.505435e-05,-0.0057171546,-3.3266783e-06,0.0008917226,865.159,125.95853,58.248863,39.84455,33.654278,212.84808,26.18776,9.37624,4.032511,2.9789984,95.949585,12.797384,5.0274496,2.3934076,1.796524,61.779488,5.1967063,2.6159172,1.6378877,1.3093249,50.566357,3.307532,1.9328145,1.3429478,1.1423193
30 Malignant,30 Malignant_img.png,1369.8113,-0.5246535,-6.2137637,-0.03973277,0.9472775,-1.7087351,-0.014639792,0.010129696,-0.001231148,-0.0014465371,-8.387375,-0.0052551934,0.019407813,-0.00047124445,-0.0028460785,-0.11105096,-0.0013231884,0.0011389721,-0.00010912447,-0.0001442493,1.230762,0.0014721848,-0.0023524403,0.00013562913,0.00035638327,986.20795,116.414154,52.53049,35.417706,29.78413,165.91682,26.798742,9.5462265,3.9314418,2.824203,70.01722,13.005908,5.185328,2.3363426,1.7319467,40.903572,5.0988197,2.582199,1.588056,1.2758862,32.996284,2.9775455,1.7875805,1.3032377,1.0857877
70 Benign,70 Benign_img.png,1669.836,-0.7379885,-3.521268,-0.06911926,0.5228727,-0.047888566,0.0006668461,-0.0038205124,3.2624794e-06,0.00054466334,-5.7910557,0.004160183,0.0067250268,0.00036850673,-0.0010026117,-0.025959374,9.157508e-05,-0.0003050718,5.815693e-06,4.739167e-05,0.88401634,-0.0006348202,-0.0009783718,-5.2335894e-05,0.00014296164,675.2834,100.74214,41.933926,26.061115,21.59415,147.46655,30.16637,10.308163,3.7092435,2.5250468,71.126396,14.745619,5.4967093,2.313658,1.6444801,38.545815,5.724576,2.7288244,1.565319,1.2065835,29.658533,3.3220599,1.9126253,1.2886357,1.0571512
72 Benign,72 Benign_img.png,1408.8479,0.5668168,-2.4116852,0.047479685,0.3559295,3.1260836,0.00077655376,-0.0032107981,4.139219e-05,0.00047092684,-2.6001997,-0.0021381346,0.0030920955,-0.00017776829,-0.0004488275,0.31167373,-2.0680385e-05,-0.00026797855,-2.1745652e-06,4.2708853e-05,0.3865519,0.00030345056,-0.0004208351,2.8458675e-05,5.8645186e-05,802.62024,73.557625,30.316034,20.554846,17.177923,124.24111,20.626081,6.151772,2.6052134,1.8751903,56.32218,11.239666,3.7012637,1.6547087,1.2237793,27.58762,5.16355,2.1585665,1.2176809,0.9670708,18.862768,2.9936357,1.580465,1.0482846,0.8846262
4 Malignant,4 Malignant_img.png,1068.3629,-0.19644393,-3.4805238,-0.015198865,0.51441646,-1.555255,0.00745069,0.00452345,0.00069610105,-0.00062962977,-4.2549934,-0.0054211104,0.009137698,-0.0004406015,-0.0013364183,-0.15725178,0.00061381655,0.0006160237,5.594399e-05,-9.862766e-05,0.6222612,0.00040977664,-0.0012847017,2.9657476e-05,0.00018366755,869.35754,82.0252,35.855804,23.947083,20.065048,134.56036,23.017597,8.047172,3.3125927,2.4366715,61.51495,12.553706,4.8044696,2.1208317,1.5612241,33.997498,5.787907,2.6966414,1.483928,1.1604669,26.174385,3.290271,1.8120261,1.1792873,0.9867242
107 Malignant,107 Malignant_img.png,1926.4354,-0.9173014,-5.7309113,-0.08209915,0.8420831,0.56071484,0.0010254708,-0.00029967056,0.00030919383,-7.101908e-05,-6.9534535,0.001911409,0.012635387,8.681568e-05,-0.0017866456,0.093650885,-0.00013885283,-7.546218e-05,1.49265725e-05,1.743263e-05,1.046205,-0.0002934966,-0.0017125688,2.6397731e-06,0.00022794443,902.6031,111.79169,52.25804,36.585777,30.838335,139.1787,23.524904,7.8468785,2.858419,2.012194,69.67649,13.404799,4.7717557,1.9032934,1.3611422,42.35819,6.158602,2.6370137,1.4003997,1.0810456,32.821766,3.3776634,1.7994237,1.1761818,0.9657775
45 Malignant,45 Malignant_img.png,1936.7169,1.333675,-4.0097165,0.10940573,0.5875594,-1.1883228,-0.004007073,0.0013479637,-0.0004618946,-7.559658e-05,-7.3919864,-0.0029539447,0.009737684,-0.00025883387,-0.0014560608,-0.09985573,-0.00070061197,-8.581715e-05,-0.00010844232,6.1526e-05,1.0961106,0.0009799985,-0.0013681696,8.806175e-05,0.00021723521,1030.3297,109.362144,44.091553,28.821579,23.86042,166.04857,29.4716,10.163673,3.6783152,2.4021108,74.404366,14.696359,5.647826,2.3751497,1.6598344,42.3244,5.740304,2.7935998,1.6271439,1.2534657,33.39168,3.2523043,1.926591,1.3343349,1.0977556
50 Benign,50 Benign_img.png,1460.266,0.5624668,-3.010956,0.046646066,0.44015163,0.59969175,-0.0053588683,-0.0025117006,-0.0004689621,0.00037789988,-5.7506475,0.000476896,0.005678068,4.1752424e-05,-0.00081077113,0.09334914,-0.00059827836,-0.00014712442,-5.611559e-05,3.0941064e-05,0.8064042,-4.9445953e-05,-0.000790782,-1.0635765e-05,0.00011863343,800.7562,81.51677,34.837402,22.730377,18.870996,152.31367,23.576778,7.9502926,2.928292,1.9763428,67.1016,12.309963,4.500254,1.9259728,1.3865359,38.075794,4.8779945,2.299641,1.340054,1.0608515,30.310486,2.807106,1.6196052,1.1255924,0.94589585
41 Benign,41 Benign_img.png,2765.861,0.33402544,-8.111054,0.05382649,1.2008857,2.2073994,-0.008707286,0.0026962936,-0.0010050066,-0.00067074195,-16.525282,-0.0031860233,0.0318591,-0.00020120676,-0.0045242,0.25644132,-6.211146e-05,0.00026648553,-9.07883e-06,-4.7211102e-05,2.4379642,0.00058828056,-0.004259051,5.7198344e-05,0.0006071644,729.55396,132.20166,64.799644,45.794987,38.59117,203.14426,26.065516,9.549701,4.127282,2.9888434,98.48778,12.901048,4.934042,2.2209783,1.5761034,65.72197,4.9899106,2.481605,1.5361625,1.2065529,54.08844,2.9866548,1.7656995,1.262892,1.0590491
54 Benign,54 Benign_img.png,1385.106,2.2208316,-4.7212024,0.19332993,0.6942539,0.48304644,0.00241181,-0.009998187,0.00032222303,0.0015959044,-6.1057363,-0.011214339,0.014649877,-0.0010770425,-0.0021797225,0.13043146,0.0011471852,-0.0007877374,0.000106791325,0.00010941938,0.92529196,2.8997567e-05,-0.0018103197,3.6687088e-05,0.00027390767,848.1841,109.04407,42.296974,28.164738,23.2344,149.41731,28.068716,9.922121,3.9276783,2.7512338,71.210526,15.541954,5.9623923,2.5266643,1.7973661,39.15491,6.730611,3.1072605,1.6985272,1.2908072,29.043623,3.7710896,2.0979536,1.3721222,1.0866195
21 Benign,21 Benign_img.png,1873.2509,-1.314646,-10.64437,-0.14155357,1.6081817,2.0016572,-0.0011812006,-0.019360008,-0.0004228462,0.002995892,-21.29013,0.0064147376,0.066709556,0.0007582329,-0.009686129,0.043030147,-0.00069904164,-0.00252469,-0.00010720118,0.00043575102,3.2990482,-0.0013741209,-0.009395197,-0.00012962501,0.0013202932,1281.3159,143.92458,71.676956,50.211323,42.47897,241.05556,24.934818,9.174592,4.3101664,3.3169742,118.66823,12.299291,4.8371196,2.396991,1.8635609,80.06068,5.244595,2.6113658,1.6809223,1.3986263,67.27568,3.5496407,1.9700054,1.416092,1.1925268
9 Benign,9 Benign_img.png,1587.1898,1.7059741,-3.5217211,0.1561229,0.5275817,0.31985062,-0.012533164,0.00095835206,-0.001276971,-4.0966876e-05,-7.5578203,-0.0069928975,0.009537116,-0.0006934402,-0.0013257086,0.108073026,-0.0013010317,0.0002170022,-0.00012800121,-1.074149e-05,1.1330389,0.0013521577,-0.0013355395,0.00012668851,0.00018251095,927.7176,95.97807,39.5517,25.050007,20.599838,189.642,28.66253,9.572672,3.8328612,2.6824505,83.22972,13.830323,5.118709,2.2783773,1.6430217,46.129833,5.3122516,2.5403018,1.529891,1.202185,37.463905,3.1107786,1.7894202,1.258443,1.0568025
60 Malignant,60 Malignant_img.png,1676.0679,1.3286664,-3.7985132,0.110227056,0.5636002,1.4872916,0.0035585186,0.002355898,0.00023040893,-0.00022228464,-15.092721,-0.0054239146,0.026343927,-0.00054805446,-0.0038044583,0.2212536,0.00035994616,0.00030023756,2.6944692e-05,-4.3551743e-05,2.194938,0.0009321928,-0.003937313,0.000111480156,0.00056572596,828.7314,105.12897,65.203476,41.52489,29.858156,218.30191,46.236427,34.535374,19.78301,12.098971,117.23322,38.538826,29.326523,14.955939,8.799154,80.5931,27.781502,20.090994,10.673571,6.9043446,57.09035,16.20361,10.732854,6.67411,6.3094425
123 Malignant,123 Malignant_img.png,820.4745,0.47105414,-3.3330803,0.048246432,0.49889514,1.0582019,0.0015008583,0.00138731,0.00016148528,-0.00026545944,-0.96824145,0.00088561804,0.0017941516,7.704249e-05,-0.00025700976,0.0856292,0.00012604453,5.4115117e-05,1.742273e-05,-1.361582e-05,0.143632,-0.00010159058,-0.0002308598,-8.827705e-06,3.329662e-05,947.49945,82.58981,38.445503,24.932423,20.677748,100.994865,23.798819,10.272994,4.3457084,2.9028277,47.335487,14.091953,6.332448,2.918335,2.0768964,21.108719,6.5336432,3.360818,1.901998,1.4688044,12.201801,3.4935327,2.1549866,1.43009,1.1488075
77 Malignant,77 Malignant_img.png,1633.6012,0.21447474,-3.279093,0.01710783,0.49030843,-0.27596718,0.0027697394,0.00076992856,0.00020729387,-0.00015607421,-5.4729376,-0.00061795744,0.006655444,-9.34061e-05,-0.00097399706,-0.014764834,0.00015707164,3.6847978e-05,1.9042252e-05,-7.0916944e-06,0.82146066,0.00017448,-0.0009151203,2.3418877e-05,0.00013552739,964.869,93.737144,40.06325,27.040783,22.567469,167.31218,24.947712,7.7383566,2.929086,1.958737,74.234604,13.328268,4.6510205,1.9292735,1.3524594,41.90523,6.00548,2.605705,1.4170741,1.09035,32.212994,3.3639534,1.8186244,1.1929297,0.98287576
65 Malignant,65 Malignant_img.png,1320.4628,-0.05905384,-3.079686,-0.008467988,0.44923815,1.9807684,0.00019939627,-0.004574312,-3.749944e-05,0.000620718,-2.5361333,-0.0011943328,0.0034308382,-7.9913036e-05,-0.00047863935,0.22312778,-5.9813126e-05,-0.00039809273,-6.011059e-06,6.6752546e-05,0.37810934,0.00010525019,-0.0005997381,6.625329e-06,7.3837014e-05,1065.2136,86.82229,39.77173,25.424448,20.982378,143.6627,27.959146,11.117108,4.1815753,2.617445,63.954815,16.332054,6.869381,2.8327537,1.8871453,30.21608,7.396215,3.6263871,1.9185094,1.4262985,20.002918,3.9724674,2.2911708,1.4790787,1.1744926
101 Benign,101 Benign_img.png,1703.7659,1.4526455,-7.975461,0.13162284,1.1889956,2.725774,-0.0019154322,-0.015716668,0.0003358912,0.0018848256,-10.469152,-0.002574832,0.021848578,3.08857e-05,-0.003429129,0.29050916,-0.0010204263,-0.0013028507,-5.9086917e-05,0.0001840032,1.5825425,0.00038607532,-0.0028216802,-1.2670156e-05,0.0004439327,1024.1652,126.83287,60.982574,42.841953,36.26029,175.19434,22.654549,7.6614094,3.0400925,2.2038298,87.30579,12.289437,4.5121784,1.9299169,1.4200373,56.275043,5.5659246,2.5037231,1.4173048,1.1309227,46.20823,3.175247,1.7590246,1.1950202,0.9963435
47 Malignant,47 Malignant_img.png,1920.7452,-1.0744776,-5.019866,-0.10457509,0.7375343,1.5591414,0.0006127169,-0.0013098494,2.8928693e-05,0.000202263,-5.3009415,-0.001115668,0.008202802,-7.8350684e-05,-0.0011913438,0.1322038,0.00018538484,-0.00011215843,1.4282197e-05,1.9305007e-05,0.7515752,0.00017347738,-0.0012191457,1.431157e-05,0.00017146257,1045.1825,102.1822,47.687107,33.47407,28.248228,138.96509,22.251072,7.4193068,2.8217735,2.0019279,64.46061,12.107573,4.425947,1.8510932,1.351992,37.644478,5.3130355,2.4057925,1.3374324,1.0551407,29.513594,2.9140472,1.6397237,1.1181183,0.9360709
72 Malignant,72 Malignant_img.png,1383.4062,-1.8091823,-11.912901,-0.10799699,1.7925451,1.1479049,0.04373193,-0.027425377,0.003185799,0.0030463126,-12.145209,0.0068760854,0.066075094,0.00015606688,-0.010083069,0.03588607,0.000769888,-0.0018078337,3.036908e-05,0.00015798099,1.9328743,-0.0037859397,-0.008762076,-0.0002934007,0.0013601624,612.53503,128.37451,65.16787,45.635403,38.457645,154.14537,24.259344,9.135286,4.2148914,3.302103,81.18386,13.6341915,5.305757,2.457316,1.8890438,51.03954,6.3935113,2.9795582,1.6890606,1.358481,41.933636,4.0365596,2.1077826,1.4043318,1.184863
24 Malignant,24 Malignant_img.png,1641.6985,1.2079374,-6.4894786,0.11526518,0.94949865,2.8784013,-0.025946056,-0.012036903,-0.0026750371,0.0016512853,-10.50634,-0.0019534756,0.029190864,-0.00030587555,-0.0043359217,0.24446878,-0.0027381103,-0.0015817413,-0.00024895987,0.0002252997,1.5721887,-8.93086e-05,-0.004759408,1.4603759e-05,0.0007212489,781.82196,102.3922,48.08602,32.99106,27.654865,175.65454,28.127329,10.38927,3.9924884,2.7074156,83.71105,16.406261,6.446165,2.6262178,1.8356982,50.306477,7.4280868,3.4012651,1.7458113,1.3103024,39.761387,4.0804477,2.2224314,1.4107807,1.1407508
59 Benign,59 Benign_img.png,1073.6614,-2.905429,-5.0664206,-0.27440012,0.7393873,8.936161,-0.029572366,-0.020428075,-0.002376789,0.0030524677,-18.60657,0.01018142,0.037185147,0.00089524075,-0.0054268083,1.1050255,-0.0059846155,-0.004003525,-0.00046909033,0.00062971143,2.8922088,0.0021702554,-0.003999643,0.00012876702,0.0005819064,947.99365,93.56,40.40374,28.630217,23.94426,224.4343,24.041885,7.679462,3.7807684,2.8849049,112.48165,12.915527,4.5650973,2.1657088,1.639823,72.055374,5.9461455,2.5332632,1.4347981,1.1344556,57.943527,3.6455884,1.8133298,1.1746724,0.9730038
5 Malignant,5 Malignant_img.png,2577.9656,-2.0192628,-7.0265546,-0.19340806,1.0315832,1.2539436,0.009423466,-0.0014858278,0.0009940389,0.00017323118,-11.970341,0.0022142718,0.023420682,0.0002872098,-0.00343555,0.12797695,0.0008227821,-0.00010091991,9.8252916e-05,2.2911778e-05,1.768454,-0.00045480067,-0.0034500824,-4.1643307e-05,0.00050662557,923.41925,131.89352,61.817173,43.574844,36.82818,181.65408,26.741842,8.992641,3.4604647,2.4611218,90.12758,14.497274,5.2087755,2.1450274,1.5093248,57.836567,6.226778,2.7886415,1.5229565,1.1675831,47.071133,3.6378856,1.9632708,1.283551,1.0415514
52 Malignant,52 Malignant_img.png,1894.6166,0.51798314,-4.959811,0.041537236,0.72912467,-2.638075,-0.0016884403,0.007914351,-0.00025890188,-0.0012732018,-5.86856,-0.0001672716,0.009035099,7.007776e-05,-0.0012630081,-0.24736623,-0.0001613721,0.00073951663,-1.32011555e-05,-0.00010730985,0.8591141,4.3789183e-05,-0.0012889666,-3.929324e-06,0.0001767488,884.30927,106.99688,47.34474,31.882584,26.582495,138.78328,27.164692,10.017592,3.6197097,2.4081478,67.23964,13.94663,5.565391,2.3557575,1.6696504,38.472214,5.3732753,2.717461,1.5937275,1.2436053,30.921675,3.0025551,1.8411978,1.2833502,1.0635338
3 Benign,3 Benign_img.png,1473.5122,-0.6619041,-2.6328814,-0.059958376,0.3877212,-0.016005613,0.003591797,0.00044804832,0.0003260578,-6.226104e-05,-3.8468504,0.0018084955,0.004862682,0.00016707706,-0.0007138438,0.007776688,0.00039001947,-1.593758e-05,3.5909587e-05,1.0848529e-05,0.5619409,-0.00021827355,-0.00072571763,-1.8392968e-05,0.00010264069,791.4517,84.88134,44.152294,29.682667,19.944845,131.2569,35.902763,20.06652,11.315921,7.492284,66.749344,23.410418,17.265553,9.740119,6.287878,39.060806,12.244993,10.24121,7.0962615,4.696503,26.081285,7.1287565,5.3581214,4.2273455,3.6344228
98 Malignant,98 Malignant_img.png,1942.0004,-0.14639615,-3.8998165,-0.022282831,0.58393264,-1.5555862,0.0043498822,0.0037699975,0.00043116734,-0.00050013396,-7.1640306,0.00014856989,0.01047826,2.3865719e-06,-0.0015587236,-0.13894841,0.00038122755,0.00033063884,3.7686586e-05,-3.622854e-05,1.0654655,-2.4324238e-05,-0.0015358153,1.1397078e-06,0.000227477,836.7424,99.14607,43.76958,29.646988,24.74257,159.87709,25.663155,8.18791,2.9972067,1.9981098,77.93576,13.854898,4.9272156,1.9934254,1.3792915,46.48732,6.052625,2.6870105,1.4269444,1.080682,36.619083,3.382129,1.8426657,1.193292,0.96683896
