CaseID,Image_filename,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44
62,062_img.png,0.44683012462294025,0.4461671907697639,0.535842741518925,5.785738440023588e-16,0.0,0.49280706000398944,0.4836137541519598,0.42818741010369504,1.2858395759101203e-15,0.0,0.39573765748441003,0.4753135303594753,0.47343443126634555,-6.979178888936229e-16,0.0,0.45372121311846175,0.5249441480467942,0.48590151206462634,3.459092310141584e-16,0.0,0.4743824474085438,0.4186543430619663,0.3923553930089739,1.5954362531685926e-17,0.0,0.4650270462945106,0.4309035268578462,0.42125572491364033,4.9924962822653323e-17,0.0,0.4537748593490947,0.44760935327794404,0.35109405186354686,1.9374317478132242e-16,0.0,0.4469251106598563,0.40540075894984223,0.2785222266058256,8.210793951070338e-17,0.0,0.43342124711907754,0.34703013936246735,0.2056761654367657,1.6981793892443338e-16,0.0
63,063_img.png,0.5182604217081532,0.35316339796673807,0.29885327438941833,0.133062694792654,0.0,0.5173841185878734,0.4573583854314151,0.3656696445320244,0.05019144787382816,0.0,0.531126001864777,0.4048700892118099,0.22960150613526542,0.025917744273310752,0.0,0.5106808455434166,0.4184919015091184,0.3046934584552069,0.288121050036083,0.0,0.4976244230048962,0.342566028677306,0.15388429916914448,0.017857483357574436,0.0,0.5073562696186072,0.4414975757054797,0.5345784210187616,0.3645418553424239,0.0,0.5195666149182315,0.3623707646907743,0.12996870415896614,0.35103425900631197,0.0,0.5421103708060556,0.4212401783490321,0.2611879589467142,0.0959738743935665,0.0,0.48746693366963884,0.33411143883797323,0.33090408953802786,0.07642018516900527,0.0
64,064_img.png,0.5550923964473008,0.45667922318682747,0.3889202781556515,0.07088932481282306,0.0,0.5521213473960744,0.4347307192206312,0.28184235911794164,0.20931329101984236,0.0,0.5888825215073793,0.5469448787621505,0.3735880829705927,0.15392866633808933,0.0,0.49585307613114515,0.39714116025611207,0.4229321612518072,0.3935496794512446,0.0,0.537214597372778,0.43162551306853286,0.2199706050465578,0.20872503506720771,0.0,0.5560201875593601,0.5046722473528187,0.33420915573109256,0.3613806133020413,0.0,0.5267331628856081,0.4895701688555633,0.5149039955008609,0.21225971884572747,0.0,0.5551900887934852,0.4746827619604303,0.39316789863947516,0.5279561356618476,0.0,0.5433659734732547,0.4674433673604467,0.3600404328339993,0.2556137142959806,0.0
65,065_img.png,0.4410183080719719,0.3732638248558107,0.14063668484518754,-0.38051812071287794,0.0,0.5312646957783487,0.4594629621039109,0.20772899220131458,0.2783540252156496,0.0,0.5535083470699355,0.5151609812488341,0.08862490518017302,-0.2397548167620177,0.0,0.5647218939484914,0.4884194118933896,0.3265607062696136,0.2783540252156497,0.0,0.49160152747826247,0.3683654613014992,0.34556861933361804,-0.01844207815734968,0.0,0.5040457106266074,0.4101140672569596,0.43596062126676033,0.1588538806559241,0.0,0.5647298266217042,0.447236419035919,0.23994094613565062,-0.23198454059372325,0.0,0.565780298149778,0.5044205525503273,0.1902972226898348,0.2783540252156501,0.0,0.5174573309895931,0.3451174736112659,0.23863787215376595,0.2783540252156497,0.0
66,066_img.png,0.5132615847285864,0.40065295557786906,0.2517141899294646,0.06797168027748259,3.1363563080651655e-16,0.5149397264673605,0.36013044136984446,0.31992464317533725,0.36174527853276445,1.7502284651869462e-16,0.5242357819868824,0.40184903254983656,0.3845697715494858,0.12188849170146424,-9.768621663595316e-17,0.510463230456987,0.36232854171342727,0.257539764952787,0.45607045593771367,-9.248903166431541e-17,0.4876897248120901,0.32323901817277545,0.30381378130773556,0.2044672259147771,2.952127408763104e-16,0.5171951385405167,0.3996598096852912,0.36594741271761866,0.3500068809715952,4.63358761968641e-16,0.5072554648866313,0.3390987525052288,0.22740487139607507,0.3945918252487704,-1.788326076595765e-17,0.5290604673459847,0.3763692157288975,0.35147005743760784,0.3439213797588868,-3.2707930372901084e-16,0.5059645713850177,0.3647839596087496,0.2673980370091454,0.20168355838205193,-4.460869824446454e-16
67,067_img.png,0.4966655645169927,0.36857538521577027,0.385577447372085,0.36819017411487487,0.1553404831638513,0.5111224963033932,0.443633343183669,0.44605807705240147,0.35404507520214334,0.2783540252156507,0.49890866606782713,0.3981132899326116,0.42244334112264104,0.2594747157988345,0.18401998905958228,0.5032122957116748,0.38760022139935457,0.3219931189251937,0.25711253274667,0.2783540252156488,0.4853702198691245,0.3595832415701624,0.2725331844114051,0.1929740181797765,0.27835402521564967,0.5082612819491374,0.42333514593931476,0.4092672740525737,0.40089544387093573,0.2783540252156489,0.5215208236471675,0.38479169684495357,0.3101694083078543,0.0832966791365715,0.21034720230457182,0.5524627163734054,0.47076790297452964,0.36710082674185,0.15899227712257746,0.2783540252156499,0.5066160787361482,0.38282837031086353,0.248155233788862,0.3510067661384083,0.2783540252156497
68,068_img.png,0.5060885704711007,0.44075678424636333,0.21723674698816386,-0.15906865751799207,0.0,0.5552439075047183,0.4415991811548947,0.3640098200905579,-0.19210712666702076,0.0,0.5223207022939864,0.44462055477462153,0.314849434787344,0.054864510121777864,0.0,0.5460457754682807,0.4970032236812428,0.32792810635411507,0.11501700348365267,0.0,0.4937479822589952,0.4125015938928118,0.3334418667343982,0.43057730347476686,0.0,0.5036570095889749,0.3684592888845363,0.32025882862811184,0.22006454740462367,0.0,0.5061426807661733,0.4221157738208476,0.352752868148167,0.35462718582601077,0.0,0.5180513183564348,0.3929633712946116,0.26717902916809644,0.16125436026509105,0.0,0.5106515729437704,0.435936953313048,0.3929275468708047,0.09429526534981734,0.0
69,069_img.png,0.48757504913450866,0.4706379413286462,0.5544917515339911,0.21905078166160635,0.0,0.5119958462658881,0.43308108639607606,0.46086440050032934,0.17078624957477584,0.0,0.47512193238474537,0.2933073106702927,0.26778928516962686,0.3384008582216254,0.0,0.5529812556776361,0.4943304134314458,0.2945589767519579,0.15330957331339348,0.0,0.5209431033952248,0.38063198276725924,0.3324019258651356,0.05616883506702305,0.0,0.49407036364103485,0.42628039016923913,0.44109455637811495,0.4395623924074425,0.0,0.5547356386327277,0.5024625723113176,0.44791870465917055,0.35123928393811665,0.0,0.5461718307273272,0.5188399257438492,0.4360851977014007,0.25279514843048173,0.0,0.5304607183889477,0.45068994743876206,0.4201048362187799,0.22329908790525674,0.0
70,070_img.png,0.5127178874485383,0.4470018553486902,0.36814138413991,0.31207205228176005,0.0,0.5267550849709522,0.4678274492447847,0.41010850561959394,0.21159823704328098,0.0,0.4976516331606722,0.4108157209677027,0.5071626735873312,-0.019433374018918922,0.0,0.5058342950491977,0.44215113586286126,0.291958154558548,0.057254657113371264,0.0,0.5434571912538699,0.48366878620241555,0.31339669602615255,-0.017990566289178948,0.0,0.5173965014340368,0.47493288685564417,0.5028914437880051,-0.11710507930229343,0.0,0.5262469034480809,0.4634724126555685,0.3556174562515172,-0.238694908138056,0.0,0.5828199819960818,0.5381978221968097,0.3827746750082798,0.3329966434406571,0.0,0.5329899411650499,0.4301163092623223,0.38259273469203403,-0.0025282181617527965,0.0
71,071_img.png,0.5186035194075952,0.447511076527816,0.34478557675487986,0.07696874128722356,0.0,0.5014117040685949,0.2741552308035071,0.12693065940737805,0.20034945747957966,0.0,0.5071681790316088,0.39737566273233016,0.2755472572351779,0.3225791920578321,0.0,0.519851728596524,0.4191608130547755,0.3520676602162933,0.13542917283581068,0.0,0.510866390227799,0.4361491969513772,0.38491807150837054,0.39015685514666437,0.0,0.5189672250341222,0.44851664077860715,0.4185258780422923,0.22214151489445733,0.0,0.555504375997126,0.5105870426334398,0.436095942023244,0.23487932776485643,0.0,0.5644005273866055,0.4145428759250803,0.3657261972313864,0.3967050318782812,0.0,0.5396966672901284,0.43488383730079294,0.34676403025671765,0.26714433753922584,0.0
72,072_img.png,0.5137667234674324,0.38459865996569953,0.3343119553211413,0.32905022268025846,-0.17748744999756585,0.5018961329571892,0.3946414627778064,0.3420153114554933,0.3860042623144616,-0.12132486373444536,0.5032057421377953,0.34977072329988224,0.2712606302579737,0.2942508175003413,0.2007855917337278,0.5053249989820701,0.35725013955362034,0.32181909682889503,0.33249588988698514,0.1199299087620376,0.4913883263142342,0.3214358736954646,0.27228234792618716,0.16589254224738528,0.08897101413820936,0.495056745404613,0.3637711023375987,0.3406506651674147,0.307123840738056,0.09257668614481772,0.4899356921256528,0.3577197098484224,0.31835142549893325,0.3656838286613902,0.3419539401595457,0.4906307757113053,0.36466533426879144,0.31437925545857803,0.18947252956131325,-0.0850311671342125,0.5050629234506407,0.3605927467357484,0.24674923680510097,0.2116417147725676,0.510485233263194
73,073_img.png,0.4952211776707785,0.34812171060427305,0.300814017222488,0.15678147893102784,0.18264941335254525,0.4899837409276031,0.38356842243973893,0.30108274659813217,0.09609961689702187,0.11092468150212062,0.48124776066134467,0.36488228330458305,0.32127063422451324,0.23493536800821588,0.11884529785462153,0.5052808428645423,0.4288856221304723,0.4608573703708558,0.40753989669647095,0.046342026832317154,0.5044104369444841,0.42205715621276985,0.40674308895334255,0.3247852331471106,-0.02263673522602572,0.46175402951842864,0.29555507806644765,0.2506458880963087,0.2680568310463284,0.18099912315599873,0.5150041452927829,0.41758374893106065,0.3187444244671154,0.4289971216437272,0.27835402521564895,0.5369799562738709,0.47649999533269755,0.3946196597414562,0.2607789464800761,0.11121492133819147,0.5420902430949273,0.484953288521758,0.4142512916489812,0.4327487069694998,0.23423477639226922
74,074_img.png,0.5168397409250738,0.43597663786777124,0.3664102585381962,-6.512110631202439e-16,0.0,0.48483507123234415,0.42380467646023506,0.4066301529411792,-8.192654863620268e-16,0.0,0.5045973577399635,0.38081315474256816,0.46377725816003107,7.541514136680932e-16,0.0,0.5306608740296186,0.4477510688097749,0.36456300338145725,1.2487615555985662e-17,0.0,0.49643280146099894,0.3821950351719194,0.18992116308482831,4.407966651526228e-17,0.0,0.495166838721968,0.36017851992637323,0.22307106811791685,5.529698142516046e-16,0.0,0.5499301284348443,0.46661168267902103,0.33419883466024913,4.797129171082147e-16,0.0,0.5329827566352165,0.44967167488203,0.40524849855295,3.5984286324662965e-16,0.0,0.5175097559333317,0.37062210328862394,0.30130559979946125,-8.875967992661363e-16,0.0
75,075_img.png,0.4832165039925121,0.34833709780071787,0.1585499660240734,1.598502496960926e-17,0.0,0.5159891543705363,0.3694280841365993,0.1462208230248552,8.34689550809725e-16,0.0,0.5044877714054312,0.3692003059538302,0.15656237589064004,4.028367619746377e-16,0.0,0.5215691463181943,0.3282320910116307,0.3194590370852747,2.0796585310535853e-16,0.0,0.5341579589055114,0.3385706558136512,0.21976397593304164,2.3126071842614746e-16,0.0,0.5464767577920653,0.4263496975036903,0.39002031295516776,2.017627440629367e-16,0.0,0.514862077723817,0.41997182690629015,0.3738945144489781,1.8212817526102014e-16,0.0,0.5393721338752202,0.42891435511260706,0.2948430482230126,-6.384597444269163e-16,0.0,0.5353121881904639,0.39764617526532975,0.05186598393262394,9.666582711019286e-16,0.0
76,076_img.png,0.5220870283474902,0.4660380572107293,0.4402760893989152,0.282856151133557,0.20805457835430047,0.5351654392885353,0.45526168592423544,0.42823793659670617,0.31141030130663916,-0.02381209008021422,0.5090012806726897,0.37834423340130563,0.34345364933087086,0.26281246510926803,-0.06579198111111338,0.5199026030767141,0.4482709570019842,0.43861013069448723,0.34800205069916457,0.2126003278927132,0.49244138599818854,0.39540811373170287,0.40942233263405986,0.34480896162876695,0.12332340628593581,0.5004592629348992,0.40964701798764747,0.40539603373726807,0.3617286175034871,0.320866670874362,0.5145269528048384,0.48100936691135826,0.4817878723589941,0.4165807986908585,0.35126468222660945,0.5172039018562331,0.4279012617972399,0.31295900130411336,0.1543933415276724,0.11192658552520277,0.4859476367617084,0.43703399480955835,0.37878624869869787,0.3150781444237235,0.42845256276189836
77,077_img.png,0.5217464715572412,0.4514773908340014,0.3737003207775134,0.2941022421499387,0.19514015239809532,0.5117157909125036,0.4175183926945297,0.317859291910067,0.14955976730937098,0.14262077629204842,0.5187130368498829,0.44311651914537353,0.4189659037808386,0.37110090610168284,0.2503317423817461,0.5101766562335941,0.438616629370246,0.4254419469553302,0.4536993047626853,0.3850816026755392,0.4991112236035809,0.40088847259648663,0.35110435284562463,0.2263180322390543,0.24191302392428893,0.514373209540083,0.4341449823159783,0.3584220953504576,0.3364898663743654,0.25650263803279233,0.5119394856517845,0.41288475712923595,0.3275394993865259,0.38366866495737645,0.4340621783477214,0.5019594572251731,0.3960652466190747,0.29286525796363777,0.30153548843961353,0.2673626190737297,0.506739268820403,0.4244475272584393,0.36164533108151425,0.31304914536490913,0.26152474593439734
78,078_img.png,0.5256941067286415,0.4054098043495015,0.3279647801787404,0.26750729780249216,0.29916921843511196,0.5253657202656444,0.3996183682519673,0.29300272267650623,0.1922991574640247,0.32395525766517047,0.5191743429459669,0.4031078805156247,0.3124392006857946,0.2548626908322177,0.1676947041746912,0.5004479977518044,0.34049814937063805,0.21650491275053158,0.13500244201106096,0.06056250907240452,0.49810879546742476,0.3373341499105102,0.21672659216626294,0.15897714453609954,0.17745696669476163,0.504593503852393,0.3446946870455914,0.27029738048004504,0.251161284782779,0.2081527065260765,0.5144915924142885,0.4088811836556243,0.3151593255622684,0.3474920934070945,0.3374955249650911,0.5097384588008191,0.39586932970243033,0.3330614651664206,0.3087486443432462,0.3349301053227996,0.49832004808379426,0.3733105226076783,0.3468915201092012,0.3533052469201023,0.31747813616135495
79,079_img.png,0.48314717076341374,0.421331029708969,0.41210571805912727,0.34351911824595077,0.029225382326093414,0.49136365474128574,0.4155237177611061,0.3635350272799088,0.19329751587230734,-0.06531650945664914,0.5013278371852546,0.41222028770219227,0.3538266571082779,0.29273803780030766,0.18613083667726402,0.4843604042500944,0.3847176292703135,0.3303840169958117,0.23221584952140262,0.20012511813240297,0.5065986096540038,0.41025196824374566,0.4179299828722241,0.3940897457047429,0.2680481527313096,0.5067121575321214,0.4116768453990081,0.38951299868658124,0.4192029899604732,0.27835402521564917,0.51595633769355,0.4355820366346354,0.2710008057877594,0.17460282097189825,0.1282644448581289,0.5357183225549874,0.44161030489650416,0.3244031795844038,0.33695039209145355,0.22648639844215976,0.5453970777456945,0.45364123527602074,0.30571367650471504,0.34570082766362414,0.27835402521564934
80,080_img.png,0.5292242476228597,0.46124772540324294,0.4162681357569939,0.31721163607902286,-3.063620548957603e-16,0.5172561876662157,0.44488209688141606,0.511859562265486,0.18227329731600825,5.952432325341411e-16,0.5142188029987339,0.430399493152643,0.3525082495225202,0.1977750875168169,3.729151105699021e-16,0.4990841850218555,0.3364206226742484,0.2709311519196625,0.1459217463870718,-3.785195094281724e-17,0.495491483929572,0.32357410149002525,0.20431126281871495,0.19091011202102223,1.5600068662703533e-16,0.5091208937467361,0.4447212431006291,0.5009148972305798,0.3324760625891643,9.122823474919906e-16,0.5541112312162134,0.474814908550845,0.3941916450475397,0.48261999823665674,1.7937487635556217e-16,0.5476067291781527,0.43705251896305686,0.3028102311867827,-0.013973260393451776,-2.167605892751959e-17,0.5323055052373857,0.473112953938765,0.4881679459115999,0.251468155832394,-3.4533210422561464e-16
81,081_img.png,0.47705478834573223,0.35245086947149223,0.24587983239398942,0.25632321513493284,-0.20354845107885516,0.4663385821372009,0.3523680395929165,0.21342929583564343,0.23537476120651357,0.2783540252156506,0.5190951062613923,0.3858492928390372,0.35986693042283624,0.30701208136827185,0.27835402521564917,0.5048815555672461,0.43253841873104837,0.3918247913493847,0.3915972115966558,0.2783540252156507,0.49019629731632963,0.36229767964270887,0.39062404387013194,0.24095178864576716,0.2783540252156495,0.5115329530639077,0.4358612298973652,0.4563259248436,0.2809656020093715,0.2783540252156496,0.5065875587409889,0.37943969371749714,0.41984017302601984,0.38692346054044635,0.2783540252156499,0.5240513145431132,0.3848872685786071,0.3452203153205318,0.17496536217685127,-0.38199991086550655,0.5141378281498126,0.40798786950761745,0.32222983836696434,0.19743717307243347,0.2783540252156499
82,082_img.png,0.5008453054846881,0.39928121897074803,0.4072261870212748,0.3714119483522263,0.11989553403070863,0.49439472852872074,0.3936257113968407,0.3866729534499864,0.3534485176364392,-0.012187123242191051,0.5058397917295167,0.40938551998415396,0.3506640521927276,0.2856779087448905,0.1911995647389083,0.49478768663778444,0.3765136789928841,0.36148023442963406,0.4211191664340283,0.3594011746046415,0.48654475301612016,0.3531692719012145,0.32075592221729843,0.2769316850800644,-0.1252215711489514,0.5074865835353705,0.3992572848586163,0.3050420091395902,0.2142858793483182,0.0955273047748612,0.5032023889642706,0.42297921706932057,0.371007988223623,0.2751243572464819,0.07914317499598433,0.511420050844102,0.38626231368968433,0.306574295938696,0.4192638602753972,-0.13167908683843593,0.5085722175464057,0.3993593438980562,0.25473662980252426,0.3741989615235944,-0.15481126612559523
83,083_img.png,0.5212948615026489,0.40601655974407647,0.3110923844565362,0.2387297954946277,0.3910452759459916,0.5317986864775999,0.4791225126873169,0.38213303375202146,0.18646648933189086,0.10409957720032265,0.5414353179290987,0.46702842666531,0.33244478884818424,0.16997738482476682,0.04457938030939887,0.4995423720120641,0.3790276081959753,0.3473228819859075,0.3460203017534277,0.24544154642059582,0.4929916286336065,0.4164342540119562,0.3589669588671885,0.2133820882054594,0.5020218471764112,0.47686592000421457,0.40785244179498703,0.3394830922016021,0.2633787170632018,0.04334890435912447,0.5066605754162947,0.42956023277316663,0.3179655458635333,0.29507219348506053,-0.14405673534427332,0.49633183724889296,0.3302843974280755,0.28400299868352086,0.3015719135990997,0.16299538766755875,0.5176516273654169,0.4145743878774223,0.3476563147111818,0.2727742633543207,-0.0564785081290213
84,084_img.png,0.5586777747994842,0.45698915646520044,0.23230669953761587,-0.1058397509407781,0.0,0.5591443646411386,0.46077090430361245,0.43642541241653066,0.01722725190106299,0.0,0.5309701275411611,0.4226958127934147,0.36394915584578985,-0.029439568969913933,0.0,0.574376219862599,0.4901604093812446,0.3912889554315903,0.2572709672954112,0.0,0.5184595175723665,0.4057996896123583,0.366421988324918,-0.1030470070449694,0.0,0.5596356429013133,0.4358377292417436,0.357740361395831,0.09345679219758862,0.0,0.5422683417906143,0.33407966880777595,0.2864542913355034,-0.07503772586645649,0.0,0.5545253987443727,0.3897829290395509,0.25670201876953636,-0.21557443758437975,0.0,0.5206930466134918,0.40863919774138163,0.09390637491101163,-0.04563753326526394,0.0
85,085_img.png,0.4870739880246751,0.29246948416487434,0.19587652037979722,6.304592904559513e-16,0.0,0.5391143964271596,0.4128087520931001,0.04597311443242142,-6.801558780131984e-18,0.0,0.5286421513563585,0.4084272465328986,0.2362772451756893,3.451648499846978e-16,0.0,0.5324246916914219,0.45624986413815527,0.31182860105097654,-6.151248341240646e-16,0.0,0.5265176259483074,0.5032193681057225,0.3210466134646381,1.3973385952914436e-16,0.0,0.517173006318425,0.39509045272580373,0.30541785587512904,-6.743935478971434e-16,0.0,0.5198873115282392,0.382380194245384,0.19252688808531554,-2.3865335969317164e-16,0.0,0.5329574732351482,0.4155772095095755,0.019150314880013734,3.0661770725849527e-16,0.0,0.5198406499176321,0.49475757675663845,0.2488107493935442,-3.574962093548751e-16,0.0
86,086_img.png,0.5003789397937773,0.3306268672027537,0.2215574963011919,0.27975216097024097,0.27202213735562675,0.5000425373346395,0.3440254684980712,0.24305022238868243,0.31122317486377,0.2304309963857878,0.503105319288443,0.3415713146248917,0.20627725170453926,0.22067084124708916,0.26418558590853813,0.5003144730465365,0.33269222258124664,0.21796632241133337,0.31348211129614423,0.15082210497797138,0.5001114795652501,0.33189252231831495,0.23184419714117413,0.3408714887050679,0.27986728267720035,0.5074595290635661,0.33671572769226665,0.19126417606584825,0.20442136478156195,0.35959613151911585,0.5049302305218613,0.3648907699860264,0.3291824334654971,0.46935577481778706,0.2250688663785368,0.4901536045088881,0.31738005162980704,0.2454038616227573,0.3324030944759149,0.2600203164410548,0.5172255841925464,0.37872716113858423,0.31487405622918474,0.2681827699412665,0.14736745339606333
87,087_img.png,0.5428844813561803,0.5108712811195608,0.33287518142566047,0.3968514804523406,0.0,0.5484551340721853,0.5049274850152451,0.40706224029015825,0.5152568490742653,0.0,0.5132569988735401,0.3363866392385849,0.17345372357540578,0.14509432340375633,0.0,0.5218917710480668,0.4800597991577767,0.4657434725976223,0.552768540757252,0.0,0.5361407619917643,0.38257669623559054,0.2502290551199765,0.49793230250049403,0.0,0.5426039483302847,0.4357395636695213,0.14702120731091106,0.40639580676960174,0.0,0.5176783472672434,0.4668094386645134,0.3894136964344989,0.5370230901108539,0.0,0.5503710575313305,0.4134371107295475,0.20657367464255066,0.5191585247432647,0.0,0.5117987232538229,0.43802234360902226,0.27556752444177035,0.5566915319254666,0.0
88,088_img.png,0.4769801738835377,0.3665022427965356,0.36312260767791577,0.3128472530591533,-4.1427980913148316e-17,0.4750903125220991,0.35276929008099833,0.3154238535704079,0.33236039650182897,9.211311574367425e-17,0.4731189137037087,0.3532953603918045,0.33945920304723814,0.5277558786945156,-5.112919325140111e-16,0.5086101213784952,0.3802495914318264,0.25077791610752875,0.30076580725650215,2.2123070740285429e-16,0.5353402376717845,0.42504552025840275,0.20991161441215006,-0.09453783231782159,-2.4085095152698684e-18,0.5093431848398225,0.4164776340178038,0.39882012367870673,0.21662232778902976,-1.9456962875941434e-17,0.5526245125811481,0.5107339700577392,0.501909761353719,0.3139458778589736,-6.130774752467958e-16,0.5348424298451281,0.46697007907129795,0.3785686744567614,0.4485037741339413,-2.1323336914285298e-16,0.5543028429244262,0.4674542523588945,0.43777553287256904,0.3384503203724978,5.78759968916646e-17
89,089_img.png,0.5625547535365208,0.49803320556934905,0.2870742661735537,0.008023717901064988,0.0,0.5113681348278786,0.452481160858976,0.3102299265300683,0.05527456911713558,0.0,0.5140436038679214,0.4067752935297611,0.4979362510828244,0.2453203645929887,0.0,0.5099117654557052,0.35673191914184654,0.3344781944623211,0.24716100009851183,0.0,0.49291206279397676,0.3869791447855594,0.29239760825862166,0.08825806190252725,0.0,0.555066294575629,0.5257367611267472,0.51627299369752,0.278354025215649,0.0,0.5063803805709595,0.40969594440802404,0.44780384010118296,0.241282277018863,0.0,0.5221870901244746,0.37083593456730995,0.2554242891154188,0.132392769590846,0.0,0.4773618831350417,0.3456309135511648,0.4647011848288486,0.2719915473643766,0.0
90,090_img.png,0.4924506643351166,0.4408796203547658,0.5120395456143144,0.2366798754418457,0.0,0.5362580138445624,0.5165457288891969,0.4238936116593992,0.25525492981213976,0.0,0.5059905103176915,0.48481487821971797,0.2753430151487317,0.175026075152009,0.0,0.5476824286785452,0.5076785864965493,0.45012414421805974,0.0829591240659321,0.0,0.5167513141177539,0.41476704140346293,0.4885908644757063,0.2663343035296564,0.0,0.5414338518429348,0.5000045076472831,0.42776271375027813,0.2732450803007983,0.0,0.5031095607233417,0.4560704667064827,0.5474606884716221,0.263214685407718,0.0,0.5444208024592594,0.502442455402741,0.4810057326043736,0.2783540252156503,0.0,0.43435618714778584,0.36739857153875966,0.32367138467933787,0.27835402521565017,0.0
91,091_img.png,0.552426687882401,0.46494445097613324,0.2014660525060135,0.5409612661935448,0.0,0.5126547143393871,0.3522052451201646,-0.04211051550768869,-0.003955418994568432,0.0,0.4857603371954477,0.39089156504574646,0.18805777577398916,0.5013388312110081,0.0,0.5033496646785639,0.46185469955035047,0.49672010229956043,0.477880073416977,0.0,0.5025023391158888,0.35015979850041795,0.19048084651625,0.35827853200426624,0.0,0.5329624242726186,0.4618564301945176,0.425480376312979,-0.05191559235600919,0.0,0.5357905481722651,0.44459361525802493,0.3253092370965385,0.4272493420996833,0.0,0.5561868876717595,0.5172977295374004,0.10536712691206483,0.534007718159198,0.0,0.5516709534782206,0.49646544958691835,0.3389320436921296,0.26881070760922454,0.0
92,092_img.png,0.5670668852182547,0.4477190177716843,0.27918792907962714,-0.0648522103777052,0.0,0.480352020325269,0.3924136048819886,0.446489372605842,-0.1642051409423381,0.0,0.5151075100155705,0.33555756150821214,0.19866578665300388,0.13132386918547184,0.0,0.5268894502162288,0.42377905445088354,0.3158685705450919,0.1703780965575024,0.0,0.5633594121222649,0.47674563594395364,0.35146124990250777,0.06427425025742252,0.0,0.5725671111434297,0.5491417792633071,0.3503881459706907,0.1180704751453972,0.0,0.4920630405377477,0.39401128301616223,0.16691691315021828,0.16443888565344406,0.0,0.5604560830792527,0.543527748761096,0.3147874596548961,0.16781711620751352,0.0,0.5246800158229785,0.3377361899883023,0.40401486439443524,0.11403346691483923,0.0
93,093_img.png,0.49043114835994744,0.3896739613222546,0.3800737248062286,0.4384926841690043,0.018037875433183678,0.5145009623811517,0.3941742881013117,0.21248394111103192,0.31683765745687575,0.27835402521564895,0.5113988708885546,0.416709424166837,0.3181785059194959,0.24855517139761762,0.2548690384941446,0.4926253094670371,0.3955093469192058,0.38285099119070365,0.26116427347565646,0.27835402521564917,0.5022438348839371,0.41518051678688034,0.44449246201968406,0.2527592102596703,0.23149072742129279,0.5215207839556638,0.42091857907384483,0.33682268500320167,0.35424006598034624,0.2783540252156501,0.5184226821969096,0.4003684308092204,0.16691481351292517,0.019707054323176355,0.1528656928363806,0.552584154296443,0.47924610582375105,0.27406647584991806,0.25284949676298557,0.2783540252156502,0.5417687887756684,0.47634779457440246,0.39949407719671093,0.29435574520817837,-0.367022836873426
94,094_img.png,0.5105375956419266,0.3974081183703356,0.3807022251254547,0.3924603525975545,0.27835402521564956,0.5172379362249584,0.424134050860685,0.3740681390978431,0.22933046502636947,0.2783540252156503,0.5036428076414072,0.3992062110140268,0.3766253738787297,0.4736494911195213,0.27835402521564906,0.5151430633411639,0.41309068937138194,0.38561748275495006,0.31231512131528716,0.27835402521564995,0.50944874198708,0.45379592006249314,0.428739837161921,0.18130318011047974,-0.1219745301169736,0.5140586827975137,0.4237938820339153,0.3001760173918589,0.30269034129941436,0.27835402521565045,0.4985418185619436,0.4214969319718211,0.3843455781929118,0.2633781098981395,0.27835402521564934,0.5234310722845482,0.4716001721151887,0.4139590825705238,0.3897568288597222,0.27835402521564967,0.49816774546047515,0.3945058843827194,0.3255140318983503,0.19357801538566413,0.030220393953406612
95,095_img.png,0.5595898681192295,0.41224148963527707,0.3707659389402422,0.006735551241661025,0.0,0.5762703489840794,0.4935837081202203,0.18704067840778854,0.10986929982592869,0.0,0.5090827116416717,0.3617203435437395,0.19715975740525304,0.006470217020629169,0.0,0.5950722055274874,0.5770913402879784,0.46209551497198925,0.24113330502653738,0.0,0.5068858526146189,0.46856208036704206,0.382373614336729,-0.14686922059530344,0.0,0.5428302284012473,0.4324108182299259,0.15116895533433303,-0.10161285814864114,0.0,0.5246463275637698,0.49296929222299646,0.39714268780261475,0.31900809760947213,0.0,0.5432191143066406,0.4786855872919156,0.1693445742799054,-0.21680634147232003,0.0,0.5209229868611579,0.4087044359678877,-0.024399001647830237,-0.005227596814593147,0.0
