CaseID,Image_filename,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49
60,060_img.png,125.42256876759801,73.81009087161269,125.07082521117609,73.36415980381805,118.50552306692657,81.02723120068815,137.64392462638077,91.49358651050278,115.5125622698722,108.06929839534135,130.8761100281568,74.55922624683238,125.35932423651722,79.58151302204537,126.89896036387265,93.25926742465103,122.6203162226554,107.17011269412178,118.82412822178904,116.26427328084907,122.8885640025991,77.86121278945993,123.66796621182586,86.1900675460945,124.75308641975309,98.23522326537216,121.3411306042885,109.81982972546881,115.87546025557721,117.49689500424839,127.4034004764999,82.37299826988608,123.19850552306693,94.02549846755595,124.48624648039852,103.53856495475321,121.20868529348061,113.12198160799512,114.33376651505307,119.19685992338309,123.60710418020359,87.74807932341061,123.84297162659736,100.77286262026155,122.92971626597358,108.02774382428471,119.65637860082305,115.56043188152704,111.03216374269006,120.31419747058962
62,062_img.png,125.85035389282103,75.68457052406613,119.71924502864847,73.6262277491833,119.12099764071452,92.12353146451466,116.10229187731716,105.50308396499977,111.2258173238962,114.46487165385898,127.70171890798787,74.6022054186816,126.53808560835861,91.29710246707249,122.81311088641726,105.5265703549993,120.28109201213347,115.32098865524267,112.60128075497136,120.07156796741431,119.32608695652173,82.86203364493318,123.6845298281092,99.28623042010616,123.20795416245366,108.63349000539473,120.71048196831816,117.0018008555486,107.28277721604314,121.1373577271417,123.90326929558476,91.69508504236272,124.11476238624874,105.12838768864471,122.34715200539266,111.19251628110732,117.17087967644085,118.01175780167786,108.79912369396698,122.30293060437737,120.20930232558139,95.63557110978661,121.82591843613078,108.25452566935772,121.49460734748905,113.75222256034141,115.10246039770813,119.59671850231274,103.06504887091339,121.8262760605551
63,063_img.png,126.4710915535998,73.95500438545496,127.08006356191174,74.03044048806366,130.0979097909791,74.26252551448766,126.75736462535143,83.24678260702561,122.42048649309375,96.84241293448444,128.05757242390905,74.39815637562836,127.99951106221734,74.33494401346144,129.30460823860165,77.73094214255713,126.92665933259993,90.72294220572982,121.93863830827527,105.53199505250403,125.31402029091798,73.28122818189553,125.4218310719961,76.5373131596919,126.07541865297641,80.98073859147053,124.22161104999388,94.05842500492622,122.18824104632685,107.40906052994218,126.69808091920304,75.67988723465886,127.335655787801,80.77757295519774,126.44725583669478,87.53824141439355,124.13445789023346,99.47757687898222,123.10829971886078,110.93889186046349,126.24190196797457,78.32814101338397,127.45899034347879,89.1680102584344,126.51216232734384,96.74503104366754,124.07272949517174,107.16381083424606,119.93937171494927,115.51656908146062
64,064_img.png,126.83623403623403,74.24325901115495,128.13970893970895,74.43396437276961,121.44496584496585,78.61178585687824,131.7195723195723,84.89370740129239,112.3986337986338,102.42860785480394,126.81972081972081,74.66094347586387,127.40504900504901,77.26146097117841,124.93151173151173,85.34688491827066,124.48007128007129,98.81081937609132,120.73679833679833,111.63215154645646,124.51939411939412,75.59545560872968,125.60712800712801,79.42536252192858,124.08149688149688,89.46558562908957,123.3980397980398,102.49801891217945,118.74481734481735,113.82684908767871,128.94772794772794,77.74374911030345,127.48422928422929,85.12003110228795,124.35960795960796,95.20085747012979,122.48809028809029,107.14794857855091,117.0994950994951,116.54562448508165,119.47668547668547,79.12989760466166,125.86385506385507,91.53109671863744,123.30733590733591,102.02618561367993,120.38520938520938,112.26570240668283,115.63005643005643,118.86332308488389
65,065_img.png,126.62573099415205,74.00994615802394,126.23227339181287,72.83293912299351,125.73483187134502,74.75145004491058,121.33497807017544,84.12605084933779,119.21929824561404,100.74047562299529,127.22002923976608,73.37052371951789,127.00621345029239,73.59133466255676,126.07255116959064,81.77377084028167,123.13486842105263,99.37133021940146,123.18494152046783,111.68664134583662,128.18951023391813,74.39399479529402,125.42160087719299,75.00676183794232,124.9095394736842,86.58719811169951,124.02065058479532,103.36304456355803,121.64181286549707,114.32064622048405,127.86787280701755,74.14845216908807,126.41136695906432,81.94953586085637,125.23336988304094,94.88351101622818,122.14656432748538,108.96049942113237,119.89820906432749,117.2702933086593,122.02887426900585,76.41942092391675,125.19718567251462,90.67475921365234,125.05994152046783,102.8328911275833,122.90533625730994,113.07920179218239,118.50548245614036,119.41742558885683
66,066_img.png,127.5379927869668,74.07177339499384,127.31099987563736,74.24250307043826,127.52639597065041,77.7470520976122,126.2300087053849,90.56901957850674,119.27863449819674,106.30878687493754,128.11453799278698,74.1277198805098,127.73681756000498,75.26635106610252,125.22780126849894,83.26747497305185,124.53954731998508,102.31268668512374,121.5915309041164,113.60852855041276,127.26361770924015,73.86317707451701,127.18041910210172,76.51079095506094,127.49623803009575,85.61377022162266,124.62504663599054,103.53489301839379,121.1335965675911,114.95073250465265,128.02045765452058,74.83100110161162,127.38095386146001,79.11396683220579,126.44008829747544,89.22691595294263,123.79753761969904,106.50633392283058,119.56053351573188,116.76117784104615,126.54666708120881,75.5399518309272,126.55748663101605,85.15402745374809,125.27104837706753,97.34759149160055,121.90172242258426,111.74271329330846,115.95703270737471,118.91772822275507
67,067_img.png,127.2034388558573,73.88701733031881,126.28217901333763,73.5429881508974,125.63201028442873,78.78017551339394,123.15205688574642,89.78840524210392,120.47300337457818,105.6575982862443,127.02944721195564,73.73734211166999,127.44600674915635,78.72041872349591,126.91033263699181,87.66794444003776,125.16069419893942,102.30152810386792,121.7508034709947,113.74430624728919,126.50699019765386,75.02353473577331,126.9206974128234,83.2457638644614,125.91037281054155,92.5865641229218,124.23935400932027,105.85659407477581,119.65498955487706,115.87494385457693,129.05628314317852,78.00412801846113,126.03716053350475,88.28080213256443,124.58243612405592,97.86805868872959,122.87827414430339,109.81613034137341,118.84464888317532,118.01720089982138,123.59609513096578,82.63053579120056,124.68548127912582,94.79446049742825,124.94954202153302,103.8731609318736,122.44042262574321,113.5236135111659,116.0034549252772,119.93411632505791
68,068_img.png,127.04782687761411,73.28404262920502,127.63547917803237,75.37695753977329,123.4679032551373,84.77333586302399,124.83151482087652,99.97236242785117,119.95408256046554,110.88734734745093,127.9770867430442,74.60328625865584,128.04100745590108,81.12777236419045,122.65539188943444,95.27722490159051,121.75922895071831,109.4753929020181,118.76304782687761,117.41935147574844,128.39616293871612,77.82073634151146,126.53273322422258,86.73137965238736,125.48990725586471,99.64024959750549,123.49318057828697,112.21360101206642,116.2684124386252,119.10244346419502,127.358610656483,82.0015444123645,125.34142571376614,93.0163978930591,124.29941807601382,104.19385505137511,120.75950172758684,114.56693718213981,113.2872340425532,120.32444079153932,120.21603927986907,87.58513936006624,125.5134569921804,99.97190072043993,121.82760501909438,108.85201407960616,118.70794689943627,117.34594235763548,110.3543371522095,121.40203722171185
69,069_img.png,128.83872053872054,73.76813877752156,126.58358585858586,73.91742196056693,124.10917508417508,77.17527244370822,120.83695286195287,92.67942884000142,118.79006734006734,108.83035884218783,127.44309764309764,73.63995215484303,127.04924242424242,76.51255271739274,127.33417508417509,89.26659996381994,125.11430976430977,105.44615121156227,120.71523569023569,115.15393724412222,124.83712121212122,76.11222764952545,127.20707070707071,81.31392000370377,125.0878787878788,94.55741412962249,123.68981481481481,108.91110883147657,118.00345117845117,117.49562025597021,127.571632996633,78.16477837972486,124.52415824915825,89.11515224214085,123.22609427609427,100.43823114391108,121.72525252525253,112.32609200360152,116.51380471380472,119.31282050152534,121.15319865319866,82.01578191442555,123.01481481481481,97.31546526899649,123.01717171717172,106.9566994802943,118.23063973063974,115.50349523445279,112.67474747474748,120.58879373207851
70,070_img.png,127.06832298136646,73.98106570356838,127.26064773735581,73.84319903170609,123.31555013309672,75.48203073024935,124.71905501330967,85.1722349208591,118.80113132209405,102.74246347469803,126.6681455190772,74.9398731857773,129.47249334516414,75.99777963000012,127.9742679680568,85.71114256023276,124.47881543921916,101.15598593695387,122.09405501330967,112.46579004719301,126.34472049689441,74.28680019564021,127.77495563442768,79.22326620272958,126.5205190771961,90.07840430623202,124.67923691215617,105.21418048319552,120.44043921916592,114.85240712859313,129.4892413487134,77.33820945700384,124.81510647737356,87.02916342488292,125.04547471162378,96.75653416058951,123.12023070097604,109.16706691729726,119.65638864241349,117.02231882203516,123.74966725820764,82.33667116062547,126.33063442768412,92.55459154233846,122.96805678793257,103.59284036562171,121.52506654835847,113.39633184628788,116.63365128660159,119.18222951471604
71,071_img.png,126.50711662075298,74.08226041636894,127.14491505968779,75.34984638912773,123.87878787878788,79.17641015870721,121.2653810835629,94.99629387129191,120.56732093663912,109.7737355477204,126.71126033057851,74.30603889875273,130.1192033976125,76.39499469424214,126.13871671258035,90.90668801171115,126.24563820018365,107.33796826988203,118.70971074380165,116.90719492119554,125.01744719926538,75.03227217212878,124.98197887970615,82.03115671235003,124.27720385674931,94.57420378791092,121.67493112947659,109.27103836834893,117.16603535353535,118.25517018978069,129.589818640955,77.85166792632701,128.00866620752984,89.65359557719816,124.58924471992654,100.18705623223937,122.43124426078971,111.8097705710285,115.39015151515152,119.43646464017512,120.97893709825529,83.02234370371922,124.32592975206612,97.85171781969409,122.59102387511479,106.74532644293605,119.23943985307622,115.53811673947521,113.34722222222223,120.969563014581
72,072_img.png,127.90289996741609,73.66621509260861,126.88455115672858,74.7334838466872,122.852252362333,78.30053715021731,124.25859400456174,94.18857892328137,119.40996660149887,108.84709685094639,127.00052948843272,73.98935607479089,126.93413978494624,76.38466466996451,126.53081215379602,86.55457652228452,124.53873411534701,103.74353810916436,120.48488921472793,114.9166051542949,126.19961713913327,74.43955740026003,125.75942896709026,78.21626736542568,127.07239736070382,88.13826831951485,124.36021505376344,105.13934439155982,119.9409009449332,115.87669203465549,127.68857934180515,75.07499125796697,127.10096937113066,80.74425554525163,125.84351580319323,92.21472102132901,123.21366894753992,108.47175814747203,118.3553274682307,117.51391633706972,125.3030303030303,76.69348059893576,126.35689556858912,88.11953649852605,125.20230531117627,99.97454815184464,121.87414467253177,113.08485643574382,115.79914059954382,119.72920460657382
73,073_img.png,127.26346899224806,74.04314988795677,126.97095445736434,74.28370026041857,125.61809593023256,77.7510397563674,127.54437984496124,90.56972194043297,121.14345930232558,106.78518682314946,126.84210271317829,74.0648150090364,127.84670542635659,77.36487218659454,125.87577519379845,87.55976239505304,126.30092054263567,103.39181023452102,120.97158430232558,115.12646480693947,128.32422480620156,75.35467342222125,126.63464147286821,82.32628346520426,125.40048449612404,92.70899357708151,124.26063468992248,106.8414911691899,119.51162790697674,116.98617804323668,126.58529554263566,76.82373514007216,125.62267441860465,89.00009782144811,125.03527131782946,99.61934438307644,123.13839631782946,111.40464997212953,117.04806201550387,119.09452436060326,123.36056201550387,82.2636595056744,125.61833817829458,97.53894371300727,123.86945251937985,106.44832555999105,120.2828246124031,115.2806077904061,114.56199127906977,120.75910892227331
74,074_img.png,126.3572267920094,74.09132781037297,128.07270857814336,74.25252571328645,128.24383078730904,75.27251434695387,126.14967685076381,79.2264641413594,120.59958871915394,91.96901977908536,126.25425969447708,73.81988998192244,127.45916568742656,74.05186102349523,127.17215041128084,77.98384485720733,122.9870740305523,88.76985458596339,123.26131022326675,104.6365851057083,129.73986486486487,73.75921968370032,127.99427144535841,75.54268874383425,126.27878965922444,79.88333228473543,125.32858401880141,92.93689180005137,125.37823149236193,108.00318592016295,125.72091656874265,73.7391268862231,126.60267332549941,76.28444034609407,126.95534665099882,85.23560216727942,124.87852526439482,99.1720399048176,122.28275558166862,111.59367307106865,128.17391304347825,74.156918381986,124.83401880141011,84.10147929269371,127.29465334900118,93.10107445900061,124.65584606345476,104.82032543296599,121.53158049353702,114.80484335559004
75,075_img.png,127.3039586919105,74.1642420820564,127.09690189328744,74.8679784023684,129.27056798623065,75.22090321217932,121.84767641996558,82.89799653929643,120.3012048192771,99.23731435125579,126.56987951807228,74.25847092498131,126.73476764199656,73.07261175100398,128.23442340791738,76.67585248143853,127.38967297762478,95.80366629262265,124.56953528399312,109.39242344742813,125.91153184165232,74.12661927116713,125.35318416523236,74.15483785264664,126.90344234079174,80.02689611466594,125.83459552495697,98.94410533442709,123.5974182444062,111.34509578234831,130.69259896729776,74.17858501848897,128.08864027538726,77.6387252662862,126.10154905335628,88.99706244166643,123.98760757314975,104.20092888917793,121.03373493975904,114.83143328468672,125.48123924268502,76.43456523950668,125.88777969018933,88.22099932315575,126.99294320137693,100.45241439494993,123.32426850258176,111.48229028034748,119.45060240963855,118.33856177034865
76,076_img.png,127.33047274917193,73.66387546196042,127.77602755194219,75.01836891183756,122.21347109304426,80.34890646736861,120.87496236073471,93.85609616882581,119.89229524239687,108.29427641839986,126.73921635049683,74.2166324947579,125.08698434206565,80.58560811702759,126.14116606443842,93.24946670289708,123.84863369467028,107.25039539236603,119.21966275218308,116.64588859498352,123.43488407106294,78.1515644025942,125.85601099066547,87.76712583949497,125.23680743751882,98.14531130604912,122.91836043360433,110.32710305002661,117.75850647395363,118.56841821247362,125.9025519421861,82.5717527403224,125.35200240891298,94.6283752319124,124.17468383017163,103.91361463444804,121.48682625715146,113.79525273450908,115.17393104486601,120.135882250806,122.23377747666366,87.98513765267506,124.82764980427582,101.97905912867536,123.06581225534478,109.64920891131742,119.1957618187293,116.94907390349766,111.84390996687745,121.40170451574491
77,077_img.png,127.41769970169042,73.85409801024393,127.02804712688703,74.3737626259542,122.6169162623919,83.97576446501134,122.81039563684575,102.6819788607596,117.2567511374936,114.39776407269612,127.14919697471902,74.31380056742113,126.99123150631272,80.45993342867308,125.77977521318589,96.74300298120298,122.4841413806611,112.71004105818697,116.11008527435442,119.89235265881717,124.80354355621176,76.36849442912275,126.00146442884262,87.41316943620589,124.81273390182903,101.10617819674984,121.13968120047006,114.53276935615573,114.13499261759122,120.8179074187185,126.46660439328653,80.16586072306143,126.05221321601832,94.93674652942754,123.82426251242957,106.17240134270743,119.85930032844186,116.68276920691163,111.58073341971254,121.57067697737267,122.07848856479947,86.26580518917018,124.29137312803206,102.30758007171792,122.66048754030193,111.12485422344673,117.54265826980445,118.79499634808425,108.18846536294332,122.06922604795903
78,078_img.png,127.60134112048453,73.93955314924229,127.58052903185934,74.11544189030425,125.30456413584253,77.1410230521286,125.02046444794661,94.01089740185712,120.76851766014647,109.06398508864517,127.29925682148264,74.01775775050447,127.1680340533358,75.69238951302488,126.53062328110998,85.40271688082665,124.76907388523222,103.77688001951994,120.71219214486574,115.31629245823343,127.73613299959828,74.16176629156061,126.68986588795154,76.98193193548856,127.11291369240753,87.41660598635974,124.43564784771793,105.40959680252072,120.34305954698557,116.3775007519622,127.67368128302587,74.29919901000468,126.9996523593214,79.74250004059853,125.98510552825933,91.56510778285013,123.84241834306727,108.54147500977395,119.10455486542443,117.95830727481997,126.38146225394765,75.91621450297514,126.01360433855567,86.31372544198996,125.50330644912086,99.21279285925141,122.18519977750996,113.1005077941988,116.28990142455424,119.91072450492435
79,079_img.png,127.38796621812745,74.04339525022488,127.39507819129591,74.75188963674496,125.42649614094638,78.18417193421266,127.53303430718876,94.16883356092994,122.14128985331556,108.9538709392498,127.30031923061381,73.57870616028364,125.67066715157392,76.88056007291254,125.60043641653533,88.47419898214994,123.32048329090395,105.96420273833967,119.92427364933123,116.13668354013478,125.27364933123206,75.34020571670348,126.24619145755041,81.79371248779123,124.65082636279145,93.45135487293491,123.12823776619388,108.66150173695571,118.90847375439448,117.8549509228495,127.51295106477554,78.5576590705813,125.89748252313412,89.15841300366947,124.90804946054067,100.23683581394766,122.73079565199822,112.18039672549467,116.33802077019436,119.49709047134661,124.5650785953853,83.39635139542197,125.14046147007718,97.85781464623584,123.34862811653937,107.04226350248497,119.5472784579949,115.85338949240885,113.29648038146038,120.83892039037129
80,080_img.png,122.86797385620915,75.01243415957632,128.9045157456922,78.75461546304587,113.57754010695187,90.0689965638446,123.2078431372549,106.73069796167347,108.5042780748663,115.12429749430764,130.67254901960786,76.19670123907984,122.33737373737374,83.03576046415019,121.59275103980987,99.95981210161801,117.33250148544266,113.54538129701785,112.00386215092098,119.16647102409932,116.73885918003565,78.95670093829776,123.60528817587641,86.26412994192715,119.15181224004753,100.50338930019967,118.56310160427807,114.94707673859497,109.6653000594177,119.42326241224232,127.3554367201426,81.69327144131468,122.77985739750446,90.88954772371973,119.80160427807486,104.80017160723446,115.50647653000594,116.73680112298142,108.16411170528818,120.65251163355877,117.84450386215092,84.01429442454082,123.23909685086156,96.9697448923955,119.68787878787879,109.40505327430365,113.78021390374332,118.57831536708512,105.5357100415924,121.34802119632164
81,081_img.png,127.44613953488373,74.03154972620965,131.6072558139535,75.26673673662935,122.04195348837209,83.74505890539217,133.0959534883721,97.77148513015425,120.5366976744186,111.74636730904976,129.7860930232558,73.93482586956867,125.95218604651163,82.0076073746468,126.59572093023256,93.1847167842167,121.1433488372093,107.88687792245662,119.5626976744186,117.41437305217016,124.9353953488372,77.69169039525146,126.53572093023256,86.48405191503836,124.11153488372094,96.53403895128797,123.08227906976744,110.23749150121414,117.14144186046512,118.64587074720679,128.17776744186045,81.8891969968147,124.38372093023256,92.64878174184322,124.38116279069767,101.77342216469403,121.60544186046512,113.25681374097651,113.98758139534884,119.91984138334308,124.01311627906976,86.93372570626734,125.07990697674418,99.95481554061709,122.92925581395349,108.23727368085724,118.57097674418604,116.4441306676852,110.44446511627908,121.05004744172606
82,082_img.png,127.95898095126796,73.84213165229588,127.54347317985275,75.23584753449396,122.71432745120954,84.90712066205367,123.85780647423162,98.56189115113652,116.45258268084609,111.0689451001863,127.14418020334229,74.58286779311449,124.4634217599626,83.60918751618796,124.87168400140236,96.423824875529,122.5667874254996,109.27127924162579,119.2000993338787,117.60154217415011,124.20915624634802,79.76442901506941,125.86058197966577,89.9980562645089,124.76726656538507,100.14905422409262,122.20290405515952,111.37940367146155,116.66077480425383,118.8107247732626,124.35938412995209,83.83805212980135,124.6221222391025,96.34702348526415,123.88594133457988,105.27914039898216,121.48907327334346,114.33166824822011,113.6848778777609,120.2557120595497,121.99748743718592,90.05213612413013,124.05714619609677,103.76516479857807,122.38529858595302,110.94146031152016,118.8514666355031,117.78798211762535,110.57794787892954,121.61891667290874
83,083_img.png,127.49437869822485,73.73270586155942,127.53801775147929,74.14818989702717,122.64694896449704,83.73844376207467,123.4657174556213,102.75703254487765,118.94134615384615,114.25984672245951,127.86405325443786,73.80520480730374,128.2929918639053,76.40680701342401,126.68542899408284,94.317150999153,122.10911612426035,111.95755855187392,118.10171967455621,119.13838553667463,127.73308062130178,74.4499546500095,125.27751479289941,79.70272534767814,126.15737795857989,97.37621917758032,121.60127588757396,113.89503752611986,116.66372041420118,120.16623535828268,128.38400517751478,74.96592351657038,126.82218934911242,83.96965874929482,124.61272189349113,101.56984516883385,121.17026627218935,116.0949268060694,114.0300850591716,120.99699370712234,126.15471523668639,76.66142139245471,125.19114275147929,91.00784225154928,124.95907914201183,106.93070206988233,118.45710059171597,118.24719451315741,111.65931952662721,121.86703708647053
84,084_img.png,127.49324932493249,73.82288355412953,128.03296579657965,74.3788222331102,129.1299504950495,75.24135999091774,122.53892889288929,80.61053631845776,120.89986498649866,97.7079891006625,127.54129162916291,74.39803493326994,128.43035553555356,73.77422780892041,128.2912916291629,77.45399090584412,124.91516651665167,92.22520915086106,124.33618361836183,107.4122365270003,127.76383888388838,74.40510790942209,126.38962646264626,74.582148122606,127.07583258325833,78.79546241684302,125.52160216021602,95.93133294423353,125.58888388838884,110.09775532233671,127.51035103510351,73.96978992026996,125.97896039603961,77.28787865181694,125.8973897389739,87.34139181430317,125.06975697569757,103.2862365667244,122.75798829882989,113.99979789054616,126.33629612961296,75.96312127145676,127.77295229522953,86.12468055415289,124.88951395139514,97.43535181766505,123.88445094509451,110.00695825872836,119.30321782178218,117.41692575643457
85,085_img.png,128.33922558922558,74.03202676278474,129.11111111111111,73.95786538951883,122.50862794612794,76.84110267453663,128.05618686868686,84.44710505274882,112.64436026936026,95.5480172717209,127.80029461279462,74.72710661383971,125.79692760942761,76.71504709088288,128.1645622895623,80.73654690903581,127.57680976430976,93.160870562505,122.3425925925926,105.81950941615843,121.88131313131314,74.22254032672137,124.32870370370371,78.63495894759522,125.03977272727273,84.04847622557236,122.76662457912458,96.71696291086073,122.55934343434343,108.0518129871249,125.24515993265993,78.24694810783299,125.20370370370371,80.89255980665853,126.871632996633,89.68316107552357,124.50294612794613,101.03362897193945,119.42887205387206,111.63965635072606,118.41077441077441,77.02251377370007,124.39015151515152,86.64731798766282,124.44760101010101,95.39393663436765,121.59196127946127,106.7100624053044,120.84385521885523,115.40030801600052
86,086_img.png,127.56780045351474,74.00547686590107,127.01271902700474,75.21167903738872,124.51849103277675,82.16582650355461,123.56000824572253,96.67762277877628,123.79901051329622,110.18486437016188,127.73445681302825,74.4933665197169,126.85866831581117,79.83446025183471,125.27706658420944,90.18641092455097,123.38592042877757,105.50351811794677,119.97851989280561,115.77683393307336,127.53566274994846,75.5584911611394,127.1577097505669,81.52832816875389,125.9182127396413,92.42541394575188,123.52138734281591,107.03066076627667,118.81060606060606,116.8141404208014,127.76436817151102,76.6452836613718,126.17157287157288,86.26554454959198,125.18084930942074,97.27892976080332,122.8403318903319,110.39133420008139,117.09313543599258,118.57304708766006,125.7295918367347,79.87647549998496,125.46087404658833,95.04208511756758,124.37945784374355,105.10303939231247,120.48476602762317,114.93851512959318,114.08399299113584,120.49940430243184
87,087_img.png,127.46561723280861,73.76501615410056,126.1365990057995,73.35977133781476,122.18744821872411,80.32232003089436,118.36754349627175,95.81713101590805,116.41021126760563,110.39813660559153,127.26915907207953,73.40054750775248,126.95878210439105,79.59434590528953,126.19345484672742,90.70447533689786,124.8190762220381,106.78872460707771,119.54018227009114,116.37867815190351,126.72835542667771,75.63851403165971,128.6111226180613,83.33017246759275,126.17719552609776,95.61467943800362,124.45142916321458,109.73258016079166,118.83026097763049,118.02945319905157,125.49181855840928,79.90114760071185,124.73425849212924,92.36555205166538,125.17481358740679,103.63445039005896,120.81016984258493,113.80759967287653,114.29007870753935,119.86251725032528,118.70205053852527,84.00028220710928,125.21675642087821,100.17198928195306,123.26035625517812,110.11933510702498,118.95992129246065,117.16977494596712,111.08316072908036,121.15117459877412
88,088_img.png,127.68745131800107,73.96330091258862,126.22649940556717,75.5497745952182,117.63329643750257,81.76171437656502,123.67683351781248,93.91136929364049,111.99311277825606,105.4450831160623,127.39441643094331,75.12029198236655,126.64657893658017,81.23451718420637,124.65588488500799,92.08441963409645,123.46414955110073,104.75197242340106,119.55970975279793,114.59250350551909,121.70282458082237,77.57434647315934,125.40163161562744,86.4431034060742,125.27028245808224,95.83626815269233,121.99130898208503,107.61805482580887,118.19509695404419,116.37461131711433,126.46861804616078,81.72068033764445,126.06813430082401,92.47998423078832,123.55507727626778,101.17452342505672,120.23904398802935,111.45793502510304,114.55007584142992,118.26059479455097,120.75763538720125,87.67888792281754,122.75595457713278,100.03204262546151,122.02226048456525,107.4603596404265,117.57340220555078,115.16586204641611,111.92620833845776,119.98577703994418
89,089_img.png,127.2895289528953,74.21834353864212,126.71497149714972,74.21048501718161,124.18981898189818,75.78504674200713,129.57285728572856,89.02155778867187,118.4005400540054,101.28528696036673,129.32913291329132,73.61592295671849,125.85498549854985,77.97933733113119,125.83778377837784,86.62125266163102,123.83228322832284,102.19246598408212,121.25492549254926,112.57185954690513,123.65636563656366,76.07404585847955,125.24402440244025,82.85281960813106,127.68556855685569,91.8534030263388,122.88698869886989,105.7902017504533,119.74437443744374,115.4724644714545,125.27522752275227,77.85451682442537,125.67666766676668,88.56723424695434,124.86138613861387,98.53529676511698,121.42534253425343,109.85107977527103,118.1017101710171,118.17153382780616,123.55425542554255,80.48634565456956,125.3006300630063,96.00120756421994,123.12591259125912,105.53089369733024,121.07770777077708,114.57381890337786,114.72617261726172,120.12571100604181
90,090_img.png,127.16685001833517,74.13446188536416,126.98817381738174,74.87460944273863,122.78630363036304,74.58177418689928,126.56756508984232,88.54863087451689,117.81178951228456,105.42056213810213,127.32819948661533,74.17386155991215,129.0329116244958,77.04235757741365,126.02676934360103,89.75566709007691,124.92739273927393,104.06105955539333,118.21241290795746,114.50764920784914,127.7512834616795,75.95761961296104,127.48982398239824,84.6557286742334,125.98349834983499,96.170326335914,123.4880821415475,107.51750245570385,119.4535203520352,116.81906572817407,124.56967363403007,79.55804308360086,125.32434910157683,92.72476456181225,124.07764943160983,102.20201313078026,122.48505683901723,112.27313047789752,115.56609827649432,118.89372850711081,123.87321232123212,85.531497795862,124.68931059772643,99.75705365398218,122.76475980931427,108.44857134535782,118.56408140814081,115.98490182804966,112.57764943160983,120.4386529583202
91,091_img.png,127.43582622495536,73.62819963403754,126.08083713548899,74.84537463940688,125.56199166831978,77.33624658737774,132.82473715532632,90.0114571552853,116.2870462209879,105.22247111580478,126.10940289625074,73.70079385824008,129.94346359849237,76.97395830613839,124.81412418170997,87.31906373729393,125.6643523110494,102.33155374714661,119.72069033921841,113.60483469892628,125.84804602261455,75.50293396776834,129.48750247966674,80.25283081814482,127.26958936718906,90.98887910846247,123.44951398532038,105.21120387775402,119.23804800634795,115.58992695099208,128.76294386034516,75.88589759671646,127.2929974211466,86.51198412190523,125.81908351517556,98.49069087020774,123.10146796270581,110.34763160782147,117.33296964887919,118.26832571645348,124.02489585399722,80.8871000033323,124.72505455266813,94.50843067514576,125.44336441182305,105.1835588458849,120.07637373536997,114.30367106799973,116.41856774449514,120.16065241510414
92,092_img.png,129.32692307692307,73.10642105148803,127.36916208791209,72.66661766473449,126.24370421245422,75.65152007808544,126.0330815018315,90.54322693144984,124.20982142857143,103.44980202085901,126.77506868131869,73.87647859750633,128.10748626373626,74.02884213443689,126.61092032967034,80.6123048600458,123.71932234432235,101.16654735782322,122.81421703296704,111.9396389555,127.82669413919415,74.0215352776395,128.79040750915752,74.48028972319803,125.04292582417582,85.36837255046943,123.83608058608058,105.83846570474003,120.91414835164835,114.25391923210952,126.86515567765568,75.3154957214205,125.70890567765568,76.86602679035167,125.80380036630036,91.06064559420501,122.86904761904762,110.73861464150319,120.80139652014653,116.87596859746456,126.05517399267399,75.80238324516837,126.80013736263736,83.3744196149813,125.8033424908425,99.71416575123676,121.31295787545787,114.37036904552659,115.87271062271063,119.08378405666011
93,093_img.png,127.92265436167875,73.82684132010944,128.2871530066652,73.88824662177575,125.56632241998096,75.78577564916472,127.73991064234967,88.22343774117562,121.83179520984399,105.20683962932311,127.82560609389877,74.0711118466814,125.45938621548378,74.64820529848824,126.36632974437852,82.89063792459932,124.35003295978906,98.76651889163858,123.21024683219805,112.6825142005316,126.85874899289533,74.46026061403943,126.7175346077785,76.89995325443036,126.36852706364901,85.54825844668474,125.4542957591738,102.21426158879163,121.7597963817476,114.50359449634905,126.46205962059621,75.09449044012179,126.30048341023951,81.10580134613096,125.71112575990625,91.84739367662203,123.37515564344832,106.963483170933,119.24236431553504,117.1676342853373,125.77001391635538,77.94030766022271,126.12250054932981,89.91556527362704,125.87482604555775,100.04437237098821,122.57415952537903,111.97551852178408,117.38577601992236,119.36781218417752
