CaseID,Feature__INTENSITY-BASED_MeanIntensity(IBSI:Q4LE)[],Feature__INTENSITY-BASED_IntensityVariance(IBSI:ECT3)[],Feature__INTENSITY-BASED_IntensitySkewness(IBSI:KE2A)[],Feature__INTENSITY-BASED_IntensityKurtosis(IBSI:IPH6)[],Feature__INTENSITY-BASED_MedianIntensity(IBSI:Y12H)[],Feature__INTENSITY-BASED_MinimumIntensity(IBSI:1GSF)[],Feature__INTENSITY-BASED_10thIntensityPercentile(IBSI:QG58)[],Feature__INTENSITY-BASED_25thIntensityPercentile(IBSI:No)[],Feature__INTENSITY-BASED_50thIntensityPercentile(IBSI:Y12H)[],Feature__INTENSITY-BASED_75thIntensityPercentile(IBSI:No)[],Feature__INTENSITY-BASED_90thIntensityPercentile(IBSI:8DWT)[],Feature__INTENSITY-BASED_StandardDeviation(IBSI:No)[],Feature__INTENSITY-BASED_MaximumIntensity(IBSI:84IY)[],Feature__INTENSITY-BASED_IntensityInterquartileRange(IBSI:SALO)[],Feature__INTENSITY-BASED_IntensityRange(IBSI:2OJQ)[],Feature__INTENSITY-BASED_IntensityBasedMeanAbsoluteDeviation(IBSI:4FUA)[],Feature__INTENSITY-BASED_IntensityBasedRobustMeanAbsoluteDeviation(IBSI:1128)[],Feature__INTENSITY-BASED_IntensityBasedMedianAbsoluteDeviation(IBSI:N72L)[],Feature__INTENSITY-BASED_IntensityBasedCoefficientOfVariation(IBSI:7TET)[],Feature__INTENSITY-BASED_IntensityBasedQuartileCoefficientOfDispersion(IBSI:9S40)[],Feature__INTENSITY-BASED_AreaUnderCurveCIVH(IBSI:No)[],Feature__INTENSITY-BASED_IntensityBasedEnergy(IBSI:N8CA)[],Feature__INTENSITY-BASED_RootMeanSquareIntensity(IBSI:5ZWQ)[]
085,96.59911616161617,2651.4337786801098,0.1170305711585966,-0.9708690207700744,96.0,0.0,28.0,53.0,96.0,136.0,169.0,51.49207491138913,222.0,83.0,222.0,44.00499576999058,34.93832521887037,43.99642255892256,0.5330491308558122,0.4391534391534391,338.38415404042,56942375.0,109.46608160469398
086,141.5718202432491,986.9396264331529,-0.2461705921217779,-0.6264777228114498,143.0,61.0,99.0,119.0,143.0,167.0,181.0,31.415595274212976,241.0,48.0,180.0,26.070706220382085,19.421667674445217,26.03487940630798,0.2219057099091797,0.1678321678321678,400.9692138219249,2040284022.0,145.01558507077752
087,127.5171913835957,689.8922065275834,0.1019445863053393,-0.2248102697135707,129.0,59.0,92.0,109.0,129.0,145.0,159.0,26.26579917930508,227.0,36.0,168.0,21.18861413399436,15.045838764923404,21.163421706710853,0.2059784950900668,0.1417322834645669,337.23366300745704,163674282.0,130.1941869089713
088,92.98889025540096,1427.157052812655,0.3597552884747438,-0.8736329124377908,88.0,0.0,46.0,61.0,88.0,125.0,147.0,37.77773223491128,216.0,64.0,216.0,32.1526581909287,25.522940115368883,31.994178657811663,0.4062607063182699,0.3440860215053763,317.0924086828186,245737296.0,100.3697701688297
089,122.41134113411356,636.0117165631881,0.5981175804816603,0.2088420623700706,120.0,66.0,92.0,104.0,120.0,137.0,157.0,25.219272720742524,222.0,33.0,156.0,19.86606761486314,13.925353158142606,19.774077407740773,0.206020720687247,0.1369294605809128,300.7607823282265,156189861.0,124.98219135066996
090,128.26714338100453,889.3094558294694,0.0515064228114254,-0.900206062495978,127.0,64.0,90.0,104.0,127.0,152.0,168.0,29.82129198793153,200.0,48.0,136.0,25.505375357239927,19.79726149422119,25.495232856618998,0.2324936160724372,0.1875,274.4185803996957,189164022.0,131.68815256868285
091,141.65760761753629,670.5375978472243,0.4803345291672785,0.4408331020752727,139.0,79.0,113.0,124.0,139.0,156.0,175.0,25.89474073720809,232.0,32.0,153.0,20.31550518047364,13.859784877091975,20.228922832771275,0.1827980944526589,0.1142857142857142,340.8750976368764,209074622.0,144.0049144778437
092,156.97893772893775,2009.775426344097,-0.166209886602401,0.1673114666945765,153.0,0.0,105.0,132.0,153.0,186.0,221.0,44.83051891673904,254.0,54.0,254.0,34.65101629902593,23.55189828161496,34.5066391941392,0.2855830187496224,0.1698113207547169,626.2838327037102,232833290.0,163.25489982493576
093,168.4183329671141,469.9789197435015,0.0881538822453929,-0.2963444458172342,167.0,106.0,141.0,154.0,167.0,184.0,196.0,21.67899720336486,239.0,30.0,133.0,17.76217216247188,12.8720430354731,17.74412217095144,0.1287211244846959,0.0887573964497041,352.01767754796026,787360695.0,169.80787319545882
094,121.78785986386048,801.2719265570266,0.0724269043811439,-0.710227185183276,124.0,56.0,83.0,99.0,124.0,142.0,159.0,28.306747014749444,204.0,43.0,148.0,23.70571681071216,18.219526371462543,23.70074314619372,0.2324266724646602,0.1784232365145228,283.93212350902616,500680224.0,125.03421426464185
095,148.45051240560986,677.4708519488707,0.356242767222087,-0.473381770110743,146.0,96.0,118.0,128.0,146.0,166.0,186.0,26.02827024504069,229.0,38.0,133.0,21.53021834477772,15.926033687710923,21.44215210355987,0.1753329767830232,0.1292517006802721,310.51239507484746,168454629.0,150.71504730927464
096,121.44212962962956,1156.2939393800236,0.4189698412236973,-0.167096225655654,120.0,56.0,79.0,96.0,120.0,143.0,163.0,34.00432236319412,223.0,47.0,167.0,28.09965568660406,20.48936614407439,28.093915343915345,0.2800043318319552,0.1966527196652719,319.40078848377,96190324.0,126.11298421796144
097,128.73123376623383,2449.082634841448,-0.1554811584338907,-0.6076829254636014,127.0,0.0,64.0,96.0,127.0,167.0,197.0,49.4882070279521,231.0,71.0,231.0,40.74160824760047,30.07204047518784,40.70279220779221,0.3844304570079623,0.2699619771863117,468.1942968749784,292920523.0,137.9159642021843
098,137.5959160734353,590.559833452684,0.0633417462747765,-0.707907154787335,139.0,86.0,105.0,118.0,139.0,156.0,168.0,24.30143685983781,214.0,38.0,128.0,20.55212382542532,15.890492275885904,20.542899962532783,0.1766145213704458,0.1386861313868613,277.1515548894672,208429640.0,139.72543058992753
099,122.08102244859472,783.1646294771386,0.0014803552040626,-0.7653986941774695,124.0,66.0,83.0,101.0,124.0,142.0,159.0,27.98507869342409,206.0,41.0,140.0,23.208593456768856,17.436015218842773,23.142708922844747,0.2292336526359607,0.1687242798353909,269.1116063006946,166312945.0,125.24751762638412
100,131.02467657930166,459.8787383446357,-0.0313403860927006,-0.0206805848799218,132.0,75.0,102.0,117.0,132.0,145.0,158.0,21.444783476282424,224.0,28.0,149.0,16.933808281627186,11.720904704801075,16.926516297043012,0.1636698066054995,0.1068702290076335,307.35894906651794,839343641.0,132.76801049595912
101,157.61683199999916,636.4326596171221,-0.1465945645647796,0.5494596574089781,158.0,79.0,125.0,145.0,158.0,173.0,189.0,25.22761700234729,242.0,28.0,163.0,18.87781066615882,12.036088351469528,18.870805333333333,0.1600566175720841,0.0880503144654088,403.6867780000168,1194351487.0,159.62298828593998
102,148.70947346600346,687.9574682965614,0.1305159094202589,-0.2469487267821284,149.0,81.0,113.0,129.0,149.0,167.0,182.0,26.22894333168154,255.0,38.0,174.0,21.366936812196784,15.78534947177647,21.36028192371476,0.1763770842593814,0.1283783783783783,406.87835237872906,439996364.0,151.00485080563638
103,101.61743300559048,945.4259145210252,0.232865847741475,-1.0326911374415677,99.0,53.0,61.0,75.0,99.0,127.0,145.0,30.74777901769533,192.0,52.0,139.0,26.562389905329766,21.7095697086698,26.508555041449775,0.3025837015190468,0.2574257425742574,222.84193280676908,467723351.0,106.16745548974394
104,153.63226394221329,1170.538877044154,-0.1183146600779952,-0.9296622391494528,158.0,83.0,105.0,126.0,158.0,180.0,198.0,34.21313895339266,238.0,54.0,155.0,29.0344809999093,22.2624796420392,28.86698770091755,0.2226950125935882,0.1764705882352941,374.3493464079018,380693013.0,157.39571595521338
105,103.71621585715968,959.3953097245364,-0.0505214009657863,-0.1406650284320956,104.0,0.0,64.0,79.0,104.0,127.0,144.0,30.974107085185462,216.0,48.0,216.0,25.65446264040093,19.6133371925457,25.652783682290007,0.2986428576206801,0.233009708737864,353.394525852918,2645761589.0,108.24254589325407
106,91.57436884895073,1203.1441269551085,0.690619652075855,-0.335627510774481,85.0,38.0,53.0,64.0,85.0,117.0,143.0,34.686368027729685,202.0,53.0,164.0,28.66073326456002,21.275420950354174,27.96471972614463,0.3787781282439833,0.292817679558011,237.2051260964824,896380576.0,97.92348623817956
107,166.96808743169484,1361.1172329540627,0.1646075074434125,-0.976070282949868,167.0,93.0,119.0,134.0,167.0,196.0,218.0,36.89332233554011,255.0,62.0,162.0,31.463959962977995,24.816197812490863,31.46338797814208,0.2209603218377454,0.1878787878787878,424.88594262294725,267541054.0,170.99549541889084
108,140.78964401294525,1003.3453134654976,0.7339654392590343,0.1939023720418462,135.0,79.0,106.0,115.0,135.0,160.0,185.0,31.67562648891885,242.0,45.0,163.0,25.6625362637616,18.50561204004283,25.288430420711972,0.2249854860490048,0.1636363636363636,360.87013931029503,102959142.0,144.30893657274757
109,123.4199286139205,861.0212804232286,0.0474773604129208,-0.3073456405588111,125.0,53.0,83.0,104.0,125.0,142.0,163.0,29.34316411744358,210.0,38.0,157.0,23.39337880308888,16.813229704931025,23.350089232599643,0.2377506165088964,0.1544715447154471,305.14065799748744,541063472.0,126.8601594650125
110,133.26169116795907,564.7465136812314,0.9498237267818396,0.17212478906626,126.0,88.0,109.0,115.0,126.0,148.0,170.0,23.76439592502261,221.0,33.0,133.0,19.43026106611326,13.973486962799113,18.52427943048964,0.1783287883917867,0.1254752851711026,278.90577206202227,633184269.0,135.36404562004552
111,143.51276595744616,788.202479446264,0.2541595963778282,-0.5859829843469151,139.0,85.0,109.0,124.0,139.0,166.0,182.0,28.07494397939672,225.0,42.0,140.0,23.229912527928096,17.21583335022354,22.941455044612216,0.1956268056858537,0.1448275862068965,315.9859514413094,311566577.0,146.23308952560348
112,139.85862339980514,644.3312761611663,-0.7613937457054525,5.096223169314792,138.0,0.0,114.0,126.0,138.0,155.0,173.0,25.383681296477985,222.0,29.0,222.0,18.71194595693464,12.57337597426632,18.63430976834645,0.1814952891672273,0.1032028469750889,488.57243710784,1516751565.0,142.1434691269697
113,105.93185380744124,2842.6409390607964,0.1242898533127463,-0.9332428041761004,102.0,0.0,34.0,64.0,102.0,150.0,176.0,53.316422789425744,255.0,86.0,255.0,45.56473290243719,35.92163432218678,45.50570634986112,0.5033086920799313,0.4018691588785046,425.95375321410273,1534249360.0,118.59257392493846
114,102.5088937621838,1294.369235390889,0.6127434817758306,-0.6300826097744667,92.0,34.0,64.0,73.0,92.0,130.0,157.0,35.97734336205063,212.0,57.0,178.0,30.670433683228246,23.50296141834633,29.665813840155945,0.3509680188873808,0.2807881773399014,287.8359946088969,290623345.0,108.63904701228508
115,128.44123001649848,1304.1627433923484,-0.2442893416802959,-0.4959538375641639,129.0,42.0,75.0,108.0,129.0,154.0,177.0,36.11319348094749,222.0,46.0,180.0,28.95443180555623,20.579443275631743,28.947914888775102,0.2811651171225057,0.1755725190839694,364.0356182795599,625787333.0,133.421558646058
116,145.27314770209065,463.2545164528967,0.5872753551206199,0.041479634480332,142.0,98.0,119.0,131.0,142.0,157.0,178.0,21.523348170136,221.0,26.0,123.0,16.950693209487323,11.962836233577708,16.77309952789286,0.1481577876613067,0.0902777777777777,281.07759809470906,223849518.0,146.85891855698233
117,147.623194344842,899.095254120175,0.0088758577033147,-0.6599076189880009,150.0,61.0,106.0,124.0,150.0,171.0,184.0,29.98491711044363,241.0,47.0,180.0,25.283870713658725,19.35112768807625,25.24953044428508,0.2031179263090597,0.159322033898305,417.88651905546914,664481132.0,150.63765386746795
118,118.15049789549305,963.607162517742,0.4709323866921003,-0.805641166309266,112.0,61.0,83.0,93.0,112.0,144.0,161.0,31.042022526210207,200.0,51.0,139.0,26.53519480697248,20.55224495204281,26.09834719228005,0.2627328964256047,0.2151898734177215,258.66794910044894,290732756.0,122.16033446037504
119,136.347159468439,819.0300949213864,0.1887132266714307,-0.28035746892678,136.0,71.0,98.0,115.0,136.0,156.0,174.0,28.61870183850739,244.0,41.0,173.0,23.280278585239166,17.134877815464726,23.27453488372093,0.209895841982186,0.1512915129151291,371.1785317172224,1168456595.0,139.3182615095136
120,117.91410941999224,663.5625117428541,0.685194549455018,0.1657165733086665,114.0,61.0,90.0,98.0,114.0,135.0,154.0,25.759707136201182,211.0,37.0,150.0,21.19596916355349,15.828724494823096,21.01077745783628,0.2184616180617452,0.1587982832618025,278.62318747427304,177065528.0,120.69506912899404
121,157.05265866209228,662.1171241493606,0.0386204925144339,-0.9645686218807668,158.0,98.0,124.0,135.0,158.0,178.0,192.0,25.73163663954084,216.0,43.0,118.0,22.05920368120708,17.48664928570555,22.056603773584907,0.1638408216629042,0.1373801916932907,291.3409626929608,295320454.0,159.14664532116635
122,120.44750447405096,759.6648222670738,0.594201872498505,0.022698619490943,117.0,73.0,86.0,99.0,117.0,140.0,158.0,27.56201774665769,240.0,41.0,167.0,22.735673044641,17.036730154037688,22.53181547027242,0.228830127008531,0.1715481171548117,316.777035382345,153558163.0,123.56077919911924
123,133.8614718614722,2671.1292948033038,-0.6844100269297877,0.4831247007286809,139.0,0.0,59.0,112.0,139.0,167.0,195.0,51.68296909817879,255.0,55.0,255.0,38.780409849886944,24.31480702095068,38.52489177489178,0.3860929390621327,0.1971326164874552,537.2282873376591,190251812.0,143.4922400122144
124,123.85538933640188,723.7798165630303,0.9757767074918744,-0.0150727900544382,114.0,66.0,98.0,105.0,114.0,140.0,167.0,26.90315625652556,205.0,35.0,139.0,21.975800156813808,15.5420548020053,20.32355197545071,0.2172142560825857,0.1428571428571428,271.0415857547091,167514738.0,126.74358873029732
125,129.77653522947622,601.7518088098604,0.2180880104950807,-0.5771959557710789,130.0,79.0,98.0,110.0,130.0,146.0,164.0,24.530630012493777,203.0,36.0,124.0,20.037819463326727,14.903784346807978,20.03703943115708,0.1890220752859344,0.140625,253.35398755657172,269854053.0,132.07460355790352
126,153.55389502676044,1032.066068128178,0.7837016851676291,0.3385632304225425,148.0,59.0,118.0,129.0,148.0,173.0,199.0,32.12578509745992,255.0,44.0,196.0,25.55471614156241,17.882967834447268,25.17947795061188,0.20921504525731,0.1456953642384106,469.3707542408504,1572683479.0,156.87850313544345
127,148.40696875000026,861.8709701865188,0.0298404383993922,-0.988958642697206,150.0,88.0,109.0,122.0,150.0,173.0,186.0,29.357639043126728,233.0,51.0,145.0,25.243678199232168,20.078258734632684,25.23103125,0.1978184669520559,0.1728813559322033,338.4173266601585,732367979.0,151.28284550387727
128,156.3843798385309,924.6560358712323,0.3431351849801986,-0.0836493436866239,152.0,75.0,122.0,136.0,152.0,177.0,199.0,30.40815739026672,253.0,41.0,178.0,24.337373666441533,17.135518179587148,24.12593314532183,0.194444978594816,0.1309904153354632,437.7155403689288,3671881013.0,159.31330858830734
129,131.87223630337309,854.0860160751771,0.6421437274450563,-0.0782867632125263,128.0,77.0,96.0,108.0,128.0,151.0,173.0,29.22475006009764,241.0,43.0,164.0,23.89504244497863,18.10626612040791,23.665763306687463,0.2216141234828677,0.166023166023166,340.46092440047386,935753877.0,135.07173177141033
130,147.98415657036384,303.8648209542558,0.1242635939562249,-0.3949631169161711,148.0,101.0,125.0,136.0,148.0,159.0,173.0,17.43171881812737,194.0,23.0,93.0,13.838816996123768,9.981016735766811,13.838562700631666,0.1177944938304182,0.0779661016949152,216.37523299161265,214416065.0,149.00729987754326
131,175.84231697505993,932.7026233256424,0.138766714892856,-0.2476140938123263,175.0,61.0,139.0,154.0,175.0,197.0,215.0,30.54018047303654,255.0,43.0,194.0,25.017539422158563,18.15950796427615,25.001501743094664,0.1736793565872321,0.1225071225071225,533.9722864709225,593903344.0,178.47471266956347
132,110.39990942029053,796.8457336874283,0.724292501128796,-0.0836893764520789,106.0,59.0,79.0,88.0,106.0,128.0,151.0,28.22845609818979,215.0,40.0,156.0,23.24094678086482,17.195161681866413,22.99969806763285,0.2556927469090989,0.1851851851851851,271.5174082880462,344050182.0,113.95168157467292
133,111.29280639928388,862.0719810316623,0.4815967889706026,-0.4582087707238265,106.0,59.0,75.0,88.0,106.0,132.0,153.0,29.361062328050437,210.0,44.0,151.0,24.205904726845425,17.82015110403418,23.91724002908765,0.2638181503188274,0.2,264.9269163939544,473674739.0,115.10065480812942
134,161.85563665855608,1369.564520133999,0.6733709580242796,0.2096031658848054,156.0,38.0,122.0,136.0,156.0,180.0,220.0,37.00762786418496,255.0,44.0,217.0,28.739526333479738,19.012566064687437,28.18390105433901,0.2286459009287067,0.1392405063291139,545.4946395985006,271919030.0,166.03256198192153
135,148.64800838574416,723.8629782137832,0.3436728747961503,-0.0932351765541374,148.0,46.0,115.0,129.0,148.0,166.0,185.0,26.90470178637524,254.0,37.0,208.0,21.729283388053094,15.653988781728374,21.70075471698113,0.1809960461532526,0.1254237288135593,486.3212788260047,544259227.0,151.06320986680396
136,140.2521903859812,1014.7692202791758,-0.1151796446042947,3.2175279964463144,140.0,0.0,106.0,124.0,140.0,156.0,171.0,31.855442553497443,254.0,32.0,254.0,22.482280570710707,13.512724975858545,22.477622543215723,0.2271297329890509,0.1142857142857142,560.4748068612572,174709278.0,143.82435860571317
137,145.81345848757218,586.3598347337395,0.4721845934624902,0.1824898828207706,141.0,83.0,118.0,130.0,141.0,163.0,179.0,24.21486805113213,234.0,33.0,151.0,19.66854496836073,14.350093985149288,19.324034902168165,0.1660674419377823,0.1126279863481228,346.2414004660302,165257701.0,147.81043437741744
138,116.42984385037344,883.6170947178935,-0.043613477770639,0.0755640124492109,118.0,46.0,75.0,98.0,118.0,135.0,152.0,29.725697548045755,224.0,37.0,178.0,23.3074491431271,15.91068147884426,23.24424321786826,0.255309949451164,0.1587982832618025,326.5708305794784,1168850721.0,120.16457728357464
139,126.0082177709296,811.1634661097478,0.4298650282063279,-0.5190923134568974,120.0,66.0,95.0,105.0,120.0,148.0,166.0,28.48093162292533,231.0,43.0,165.0,23.945023502890365,18.045203388288733,23.596199280945044,0.2260243984618592,0.1699604743083003,327.3816207627532,324939394.0,129.1868198072689
140,80.02638270820076,4899.979914251509,0.1536536315474108,-1.4269606970731936,86.0,0.0,0.0,0.0,86.0,141.0,171.0,69.9998565302209,240.0,141.0,240.0,63.75007210708029,58.162448615804,63.57734689552871,0.8747097414793886,1.0,303.75317863950244,106689057.0,106.32122010027412
141,90.01611570247935,4761.793187745768,0.0055060581488042,-1.3563973072721545,96.0,0.0,0.0,13.0,96.0,152.0,181.0,69.0057474979133,238.0,139.0,238.0,60.51309626256991,55.736839491666814,60.31017316017316,0.7665932589892084,0.8424242424242424,338.3962250344286,653783763.0,113.42263563287491
142,113.76076714613312,1665.3865866951878,0.4549374101745628,-0.8225488162449741,101.0,38.0,71.0,85.0,101.0,149.0,176.0,40.809148321120205,218.0,64.0,180.0,34.707720544365515,26.451643832056103,33.342464040025014,0.3587277876624917,0.2735042735042735,322.687617260766,350346466.0,120.8590035056218
143,142.41818741818696,661.9785804367353,0.3453693645863199,-0.1850126757543035,141.0,86.0,110.0,122.0,141.0,160.0,177.0,25.728944409686445,242.0,38.0,156.0,21.197001350072764,15.835647890311526,21.18041118041118,0.1806577156760024,0.1347517730496454,349.21696696693004,272011659.0,144.72359409549878
144,106.28810733643,717.333789071734,-0.5320552038616231,3.6584034570786574,102.0,0.0,83.0,92.0,102.0,121.0,141.0,26.78308774341999,218.0,29.0,218.0,19.318013075525187,12.660034694070273,18.93045634920635,0.2519857434157184,0.136150234741784,365.44650562271215,4965350721.0,109.61065436458397
145,141.28631800020264,446.07202773990576,0.1295922023555156,0.5384912996302003,141.0,73.0,114.0,129.0,141.0,154.0,168.0,21.120417319264924,235.0,25.0,162.0,16.16213975965607,10.642632998448391,16.15677184714681,0.1494866425723871,0.0883392226148409,360.14694239188617,796805879.0,142.85620631178367
146,140.7684054753982,737.8795863217052,0.5708261771028069,0.125180487558822,136.0,56.0,110.0,121.0,136.0,157.0,180.0,27.163939079627337,255.0,36.0,199.0,21.688182311783773,15.13601793071238,21.353311135775066,0.1929690045709491,0.1294964028776978,440.7816870144304,1111128890.0,143.36534995042456
147,117.48811467537456,767.8976209365318,0.2924481387766982,-0.5071799643486452,115.0,59.0,81.0,96.0,115.0,137.0,156.0,27.710965716418688,226.0,41.0,167.0,22.770612178008545,17.208822608448408,22.71588071456012,0.2358618639254315,0.1759656652360515,309.17281310777645,1213735562.0,120.7118664875599
148,141.5546218487368,928.2055925848856,0.1834654561932846,-0.2590286817222518,140.0,28.0,105.0,118.0,140.0,163.0,181.0,30.46646669019704,255.0,45.0,227.0,25.217702194660625,18.78023555942403,25.205422314911367,0.2152276364579113,0.1601423487544484,505.317100380306,2050844026.0,144.79612066393375
149,125.441392725151,1242.69367664426,0.0246221010269191,-1.1075205070324363,129.0,64.0,77.0,92.0,129.0,154.0,171.0,35.25186061251604,221.0,62.0,157.0,30.532227045607783,24.357285286599485,30.417117292355574,0.2810225544111648,0.2520325203252032,310.1235757877814,872851148.0,130.30056287472345
150,149.24048442906636,573.8282449922721,0.3692615350718432,0.266844751932314,148.0,71.0,119.0,132.0,148.0,165.0,180.0,23.954712375486206,255.0,33.0,184.0,19.147495416792196,13.68200143180727,19.10020354162426,0.1605108189451892,0.1111111111111111,431.7766054344713,1122451023.0,151.15075400941436
151,99.77438596491236,1058.4066421668144,-0.3927569616398486,-0.066615696390567,104.0,22.0,46.0,83.0,104.0,122.0,138.0,32.533162191321246,180.0,39.0,158.0,25.33185324715573,16.82029376053316,25.121754385964916,0.3260672754504565,0.1902439024390244,247.7676480263133,62776008.0,104.94443642633996
152,110.56641042067072,648.7049106041286,0.5413299313287923,0.0266862516728747,108.0,53.0,81.0,92.0,108.0,127.0,145.0,25.46968611122109,210.0,35.0,157.0,20.662194186967543,15.00630935562064,20.5039860488291,0.2303564528713275,0.1598173515981735,273.6126642688051,361723425.0,113.4620466231607
153,129.92756554307087,524.9596221633108,0.3876534451228735,-0.2779177785828457,128.0,71.0,102.0,113.0,128.0,145.0,163.0,22.91199734120338,224.0,32.0,153.0,18.64044130790573,13.853772287718092,18.566666666666663,0.1763443903950318,0.1240310077519379,312.97856566012354,464743722.0,131.93230048063424
154,137.9427281808431,498.0937268572199,0.1125039470961067,-0.0904381681478674,137.0,75.0,109.0,124.0,137.0,152.0,167.0,22.318013506072173,208.0,28.0,133.0,17.743394373410876,12.266289638655577,17.737430167597765,0.1617918813147818,0.1014492753623188,288.7242880332237,527776092.0,139.73650197722534
155,145.85074025073914,1161.5410302906223,-0.8688858521284202,2.1921520896567728,148.0,13.0,106.0,132.0,148.0,164.0,184.0,34.081388326924454,255.0,32.0,242.0,24.084022128218788,13.980116138814774,23.91953631953632,0.2336730569096425,0.1081081081081081,555.0842125779227,1780472780.0,149.77976986889607
156,119.5638541099624,1739.789254171411,0.5129336324873442,-0.5770144472397414,113.0,38.0,69.0,86.0,113.0,148.0,183.0,41.71078103046514,235.0,62.0,197.0,34.77923710553848,26.302836473498918,34.46396298312466,0.3488577826548139,0.2649572649572649,371.0908410452095,589137086.0,126.63058265600642
157,121.60627097072694,2012.8513602661856,-0.3473870548455133,-0.5666192197491489,128.0,0.0,59.0,90.0,128.0,155.0,176.0,44.8648120498257,244.0,65.0,244.0,36.968626608114526,27.064669767421552,36.67841027421034,0.3689350203052074,0.2653061224489796,467.4183961490872,1742525930.0,129.61842654372944
158,149.88402803094786,566.794546613689,0.3480499109723776,-0.5907725486032351,148.0,90.0,121.0,131.0,148.0,167.0,183.0,23.807447293099045,220.0,36.0,130.0,19.989499351355693,15.182813470753546,19.907967756308988,0.158839121191641,0.1208053691275167,306.39226237493546,1137182778.0,151.76302713571428
159,111.40997706422031,603.2743882257673,0.6296805640918558,0.2069151779129132,109.0,66.0,81.0,90.0,109.0,129.0,142.0,24.56164465636956,202.0,39.0,136.0,20.373060848203025,15.797088882152597,20.2842125382263,0.2204618051596172,0.1780821917808219,238.78875191130865,68096873.0,114.0853074575155
160,122.29150459372298,1779.970185553906,-0.6455680419071096,-0.2281426619434525,133.0,0.0,61.0,93.0,133.0,155.0,167.0,42.189692882905725,255.0,62.0,255.0,34.91868567009232,25.68237028353011,34.01936523087937,0.344992835136573,0.25,491.0083512930492,1402575627.0,129.3645325479541
161,154.31810344827565,494.6893274375796,0.7967068234674475,0.1373103675402776,151.0,113.0,128.0,137.0,151.0,165.0,189.0,22.2416125188256,220.0,28.0,107.0,17.388051922316624,12.047106460960348,17.205172413793104,0.1441283428310181,0.0927152317880794,259.407020025142,169189014.0,155.9126883204518
162,109.82154021028737,936.3478622483684,0.4821900221745841,0.6198504793959545,110.0,46.0,69.0,90.0,110.0,128.0,147.0,30.59980167008225,242.0,38.0,196.0,23.76970342704309,16.48445314727038,23.76675191815857,0.2786320571673776,0.1743119266055046,339.2640807047392,457368602.0,114.00490584359986
163,168.15184937611394,869.7237109291945,0.337452765483561,-0.4609737232595554,166.0,90.0,131.0,146.0,166.0,189.0,209.0,29.491078497220045,253.0,43.0,163.0,24.27240605567762,18.01598601020284,24.190842245989305,0.1753836107461168,0.1283582089552238,430.1599804339269,261603439.0,170.71838846338886
164,122.91039253539168,852.8767400120767,0.213193269754285,-0.5719466422413415,122.0,59.0,85.0,99.0,122.0,144.0,162.0,29.20405348598165,222.0,45.0,163.0,23.95654568880916,17.688556849026966,23.93660056160056,0.2376044277750754,0.1851851851851851,315.56766834303875,1091270111.0,126.3322656062826
165,140.76209794262516,1139.4438050709186,0.4792347663009923,0.4387366554561573,137.0,50.0,99.0,120.0,137.0,159.0,187.0,33.75564849134021,255.0,39.0,205.0,25.68645289362148,16.637450653055275,25.43961492643034,0.2398063753290965,0.1397849462365591,453.0520667318791,650792024.0,144.75293441681995
166,125.37391657638108,1236.5608454765918,0.2569958271759533,-0.6203898000495407,124.0,13.0,81.0,99.0,124.0,148.0,178.0,35.164767103972004,217.0,49.0,204.0,28.794856645428663,21.23081551128077,28.7553719754424,0.2804791304621061,0.1983805668016194,402.785490587769,751182286.0,130.21205705762443
167,122.10751104565452,366.1693719374488,-0.4717669935783509,0.3135729828612978,126.0,61.0,93.0,110.0,126.0,134.0,142.0,19.135552564204904,193.0,24.0,132.0,15.00920710274009,10.34958135910301,14.604101892761689,0.1567106920806071,0.0983606557377049,253.865590737996,280062491.0,123.59778972822404
168,159.7001614205,757.8084355402639,-0.1960616234462328,-0.3936916022592109,161.0,98.0,119.0,143.0,161.0,178.0,194.0,27.52832060878876,231.0,35.0,133.0,22.000123646604305,15.3093047482661,21.964386602098468,0.1723750330865668,0.1090342679127725,333.90638241525625,1561850690.0,162.0553917439162
169,169.32827832292625,696.895801585322,0.6310036505159395,0.0646294423586333,166.0,117.0,137.0,150.0,166.0,185.0,205.0,26.39878409293356,243.0,35.0,126.0,20.9012780897652,14.540937583368782,20.69268510258697,0.1559029853394504,0.1044776119402985,335.1195361284365,131690424.0,171.37374840211558
170,130.32543554006932,1957.5162171448228,-0.2999125618141472,-0.394925045136993,137.0,0.0,64.0,101.0,137.0,161.0,182.0,44.24382688177892,253.0,60.0,253.0,36.04910099673784,26.21083886337607,35.66219512195122,0.3394872742871125,0.2290076335877862,519.0583977569416,217456862.0,137.63079366861786
171,119.03737070403764,907.2822203807538,0.4403185927487607,-0.0771420192170553,115.0,64.0,83.0,98.0,115.0,139.0,159.0,30.12112581529372,220.0,41.0,156.0,24.292892937425,17.099742921195052,24.13913913913914,0.253039240006265,0.1729957805907173,292.32147772772964,90372604.0,122.78916012625535
172,113.19768585582128,637.3279106631438,0.0332967863788481,-0.432891150674525,114.0,50.0,81.0,95.0,114.0,131.0,146.0,25.24535423920892,200.0,36.0,150.0,20.74269605932041,15.138861475652536,20.740615555197884,0.2230200560050641,0.1592920353982301,267.6424013493068,1504284054.0,115.97863593686766
