CaseID,Image_filename,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09
145,145_img.png,0.007197008503227129,0.038699928286036266,0.031246798483761908,0.1330037905952259,0.3524485196188915,0.21550046101833828,0.0756838438684561,0.04464194242393198,0.05667964347915173,0.044898063722979206
146,146_img.png,0.008157602663706992,0.041731409544950054,0.03559008509064003,0.13303736588975212,0.39870514243433225,0.1903810580836108,0.06498335183129855,0.04524602293747688,0.0415464298927118,0.04062153163152053
147,147_img.png,0.006242796772954283,0.04733720706876681,0.02968930080676143,0.13270745293891664,0.2684042451018056,0.21480023050326547,0.08264502497118709,0.06775835574337304,0.10114531310026892,0.04927007299270073
148,148_img.png,0.009333660471487865,0.045237072931362324,0.03777423378110368,0.13530229610092212,0.36024044654358095,0.19580240855466274,0.07272690097936985,0.050317937393935676,0.04776217056165532,0.045502872681919486
149,149_img.png,0.007858393308694806,0.04921221552227193,0.03151137910912274,0.12944952343901964,0.2510017506321727,0.19976658237696945,0.0735460027232056,0.06903326201128185,0.14176230305388057,0.04685858782338066
150,150_img.png,0.00981070628943619,0.04441278241400366,0.0408100956645634,0.14388357419092204,0.3583146753511093,0.18931406472623652,0.07286790148585386,0.04858538571137798,0.04555261550987177,0.04644819865662528
151,151_img.png,0.008070175438596491,0.05052631578947368,0.03,0.12649122807017543,0.312280701754386,0.2012280701754386,0.06070175438596491,0.056666666666666664,0.11122807017543859,0.04280701754385965
152,152_img.png,0.007117944337675279,0.04968325147697345,0.027510854865114953,0.11830023489216314,0.31457755000355897,0.21645668730870524,0.07338600612143213,0.05936365577621183,0.08587799843405225,0.04772581678411275
153,153_img.png,0.005955056179775281,0.047116104868913856,0.02936329588014981,0.1349438202247191,0.31138576779026217,0.21726591760299627,0.0804119850187266,0.05655430711610487,0.06902621722846441,0.04797752808988764
154,154_img.png,0.007954419327389101,0.050871286396093084,0.03555440452846942,0.1409597099411743,0.2997151207961819,0.20947870805431204,0.08527877464945059,0.05771578674756743,0.061748492360057715,0.05072329719930445
155,155_img.png,0.010017010017010016,0.04268884268884269,0.035998235998236,0.1357021357021357,0.37999117999118,0.18915138915138915,0.06691866691866692,0.04669564669564669,0.049606249606249604,0.04323064323064323
156,156_img.png,0.0069134458356015244,0.028579205225911813,0.02727272727272727,0.13067501360914535,0.3323353293413174,0.25217746325530754,0.07457811649428416,0.04382144801306478,0.06540555253130104,0.03824169842133914
157,157_img.png,0.007935130548806357,0.03470052836592233,0.029735045701723938,0.12571830768637432,0.35718693354930775,0.20814531991206756,0.06181302788383663,0.046675537043464846,0.09430560376412511,0.03378456554437117
158,158_img.png,0.0074735690849434926,0.05166686920241423,0.0352412200753433,0.12942034269048486,0.31364685867055536,0.20316360837687852,0.08150038481792037,0.061793656580386436,0.06404180337829626,0.05205168712277717
159,159_img.png,0.0061162079510703364,0.04969418960244648,0.02809633027522936,0.11792813455657493,0.32951070336391436,0.2098623853211009,0.06536697247706422,0.060206422018348624,0.08792048929663608,0.04529816513761468
160,160_img.png,0.0041999761364992245,0.053382651234936164,0.02826631666865529,0.10760052499701707,0.3426918028874836,0.21328003818160124,0.06465815535139005,0.05973034244123613,0.08110010738575349,0.045090084715427754
161,161_img.png,0.009195402298850575,0.05459770114942529,0.042816091954022986,0.1339080459770115,0.3232758620689655,0.19913793103448277,0.07313218390804598,0.05818965517241379,0.05775862068965517,0.04798850574712644
162,162_img.png,0.005967604433077579,0.04694515487354362,0.02696788860471725,0.11955100880932083,0.2979539641943734,0.20758738277919864,0.06533105996021597,0.06609832338732595,0.11651037226484796,0.0470872406933788
163,163_img.png,0.008467023172905526,0.05213903743315508,0.035762032085561495,0.11709001782531195,0.4294786096256685,0.18326648841354723,0.052027629233511584,0.0481283422459893,0.03910427807486631,0.03453654188948307
164,164_img.png,0.005981630981630981,0.04906692406692407,0.032686907686907685,0.12694512694512694,0.3130776880776881,0.2036825786825787,0.07151632151632152,0.06513981513981514,0.0859073359073359,0.04599567099567099
165,165_img.png,0.011204481792717087,0.044206188222415406,0.03969863807592002,0.1341962072185196,0.37374030071798836,0.18793264432209666,0.06742007147686661,0.04778003155285102,0.049325477317363725,0.044495959303261536
166,166_img.png,0.006094257854821235,0.027153304442036837,0.027469302997472012,0.1311394005055977,0.3604414951245937,0.24243860599494402,0.07006139400505598,0.03889039364391477,0.062206572769953054,0.03410527266161069
167,167_img.png,0.009163802978235968,0.050564555719194895,0.035400643648066325,0.13772977690503463,0.3013691158021055,0.20700376370479462,0.08323787705231005,0.055964653902798235,0.06485572464953908,0.05471008563792069
168,168_img.png,0.0057842345977939195,0.05639628732849072,0.02939198278181329,0.11948479956954533,0.3306934355663169,0.19822773742265268,0.06584611245628194,0.06645143933279526,0.08081113801452784,0.04691283292978208
169,169_img.png,0.006021409455842997,0.0504014272970562,0.033229259589652095,0.12845673505798394,0.3971900089206066,0.1873327386262266,0.06779661016949153,0.04014272970561998,0.04750223015165031,0.04192685102586976
170,170_img.png,0.005923344947735192,0.0539198606271777,0.030574912891986064,0.12177700348432055,0.37534843205574914,0.21158536585365853,0.06393728222996516,0.0509581881533101,0.04773519163763066,0.0382404181184669
171,171_img.png,0.007007007007007007,0.044711378044711377,0.034367701034367704,0.13580246913580246,0.32449115782449117,0.21438104771438105,0.06856856856856856,0.050717384050717386,0.08708708708708708,0.0328661995328662
172,172_img.png,0.005534989359228857,0.05140654899225638,0.027031135432873724,0.1205179104744532,0.2659209185042116,0.21254716812418406,0.07706064345369029,0.07213369815977252,0.11253286120500026,0.055314126294329094
173,173_img.png,0.006705539358600583,0.036248785228377066,0.03498542274052478,0.14101068999028182,0.35131195335276966,0.22001943634596696,0.0727891156462585,0.041593780369290574,0.052964042759961125,0.0423712342079689
174,174_img.png,0.006502175632911392,0.055021261867088604,0.026428995253164556,0.1119832871835443,0.23928253560126583,0.19757466376582278,0.06921232199367089,0.0725870253164557,0.17065120648734178,0.05075652689873418
175,175_img.png,0.007810203653159774,0.046021415074532855,0.03002309468822171,0.12122611799286165,0.3094548253901603,0.19808244103856112,0.06642872139407936,0.062075722583805726,0.11543145076632375,0.04344600741829379
176,176_img.png,0.005677954576363389,0.048228614171086634,0.02742078063375493,0.11969604243166054,0.27143682850537193,0.22439820481436148,0.07923636610907113,0.0658234734122127,0.10514415884672923,0.052937576499388
177,177_img.png,0.007407407407407408,0.05416666666666667,0.03009259259259259,0.10787037037037037,0.4648148148148148,0.19074074074074074,0.03796296296296296,0.03888888888888889,0.03981481481481482,0.02824074074074074
178,178_img.png,0.005889724310776942,0.03454469507101086,0.027025898078529658,0.11228070175438597,0.43817878028404345,0.21641604010025062,0.05547201336675021,0.03308270676691729,0.04452798663324979,0.03258145363408521
179,179_img.png,0.009207009207009207,0.04365904365904366,0.03237303237303237,0.14924264924264924,0.301009801009801,0.21473121473121473,0.07632907632907633,0.054945054945054944,0.07647757647757648,0.042025542025542026
180,180_img.png,0.005803571428571429,0.04047619047619048,0.02886904761904762,0.109375,0.43854166666666666,0.21101190476190476,0.0494047619047619,0.03854166666666667,0.04568452380952381,0.03229166666666667
181,181_img.png,0.008468834688346883,0.044715447154471545,0.03387533875338753,0.13617886178861788,0.32994579945799457,0.2320460704607046,0.07621951219512195,0.04437669376693767,0.04708672086720867,0.04708672086720867
182,182_img.png,0.006687391555812609,0.04883603238866397,0.03159340659340659,0.1283256217466744,0.31691006362058993,0.21114083285135918,0.07244071717755929,0.061054077501445925,0.07703152111046847,0.045980335454019666
183,183_img.png,0.006886374815543532,0.05902606984751599,0.026397770126250206,0.1147729135923922,0.35284472864404,0.19380226266601083,0.06361698639121167,0.060173798983439906,0.0778816199376947,0.044597474995900964
184,184_img.png,0.010503700167104321,0.04631176891859633,0.043447123418476966,0.13559322033898305,0.34566722368106945,0.19766053950823587,0.061589878252566246,0.05084745762711865,0.06517068512771544,0.04320840296013368
185,185_img.png,0.005408463453269971,0.04355434864599834,0.025299841593120615,0.10809383721807347,0.3429810666063212,0.21181262729124237,0.0635588745568379,0.0538357094365241,0.10235347363656935,0.043101757562042695
186,186_img.png,0.003645582029425055,0.041728894301097504,0.01948778040729423,0.09238410342424312,0.29960021138248744,0.2233799753387098,0.05737579364167605,0.055794254378910765,0.16363378749932986,0.0429696175968262
187,187_img.png,0.005324074074074074,0.046296296296296294,0.033680555555555554,0.11145833333333334,0.4304398148148148,0.196875,0.05590277777777778,0.047337962962962964,0.04010416666666667,0.032581018518518516
188,188_img.png,0.009510869565217392,0.058121980676328504,0.0276268115942029,0.12786835748792272,0.2632850241545894,0.18946256038647344,0.05434782608695652,0.07820048309178744,0.1482487922705314,0.043327294685990336
189,189_img.png,0.010261569416498993,0.04346076458752515,0.03601609657947686,0.14004024144869215,0.36338028169014086,0.2056338028169014,0.06740442655935613,0.043259557344064385,0.04668008048289739,0.04386317907444668
190,190_img.png,0.006606440511307768,0.04960975909537856,0.02869960668633235,0.1291175024582104,0.2744131022615536,0.21119100294985252,0.07409968043264503,0.06729351032448377,0.1074391592920354,0.05153023598820059
191,191_img.png,0.007168458781362007,0.04173067076292883,0.030209933435739886,0.11021505376344086,0.39042498719918073,0.20161290322580644,0.04198668714797747,0.0409626216077829,0.1104710701484895,0.025217613927291348
192,192_img.png,0.009270781483325037,0.0391363862618218,0.03359880537580886,0.1329019412643106,0.42160278745644597,0.18628670980587356,0.061224489795918366,0.04062966650074664,0.037829766052762566,0.03751866600298656
193,193_img.png,0.0066091954022988505,0.04195402298850575,0.03936781609195402,0.10919540229885058,0.3310344827586207,0.16235632183908047,0.04224137931034483,0.03074712643678161,0.20804597701149424,0.028448275862068967
194,194_img.png,0.004449723777740069,0.05680939721326621,0.022154345079849917,0.10128778022889681,0.27230046948356806,0.22976412693025625,0.06997002092878557,0.07238343043535644,0.11327940871467089,0.05760129720760978
195,195_img.png,0.0035904255319148936,0.04648117839607201,0.025511456628477903,0.09316693944353518,0.3292450900163666,0.18527004909983633,0.049754500818330605,0.05408142389525368,0.17606382978723403,0.036835106382978725
196,196_img.png,0.0072701688555347095,0.054409005628517824,0.036585365853658534,0.11913696060037524,0.38156660412757976,0.19887429643527205,0.05980300187617261,0.0525328330206379,0.04432457786116323,0.04549718574108818
197,197_img.png,0.0062088777685107965,0.048558984338800855,0.02367713835603744,0.11597627652673524,0.27555370215920677,0.2231025854879066,0.07279214159948105,0.06593457510888703,0.12297284774348995,0.045222870910944304
198,198_img.png,0.009726942458689793,0.04907418258525724,0.036505332239540604,0.13629438649947265,0.3020625805695535,0.21156099847650298,0.08188796437360835,0.05666236962381343,0.06594984179069495,0.05027540138286652
199,199_img.png,0.009966777408637873,0.05083056478405316,0.03887043189368771,0.14950166112956811,0.3272425249169435,0.19435215946843853,0.07441860465116279,0.05016611295681063,0.05149501661129568,0.053156146179401995
200,200_img.png,0.006300403225806451,0.05258736559139785,0.023773521505376344,0.12071572580645161,0.2896505376344086,0.21076948924731181,0.07627688172043011,0.06745631720430108,0.10710685483870967,0.04536290322580645
201,201_img.png,0.004956827630316597,0.04770280353906833,0.0312333439931777,0.12285470632128771,0.37719859290054364,0.20546850015989768,0.0664641296237075,0.049141882528515084,0.05766975802153289,0.03730945528195288
202,202_img.png,0.005692883895131086,0.061348314606741575,0.022247191011235956,0.10539325842696629,0.24554307116104868,0.2095131086142322,0.06104868913857678,0.07775280898876405,0.15655430711610488,0.0549063670411985
203,203_img.png,0.008064516129032258,0.04973118279569892,0.03310434090003982,0.13465750696933493,0.3257417363600159,0.20661589008363201,0.07862903225806452,0.05470927917164476,0.05879131819992035,0.04995519713261649
204,204_img.png,0.008754208754208754,0.0531986531986532,0.039057239057239054,0.14343434343434344,0.34444444444444444,0.18282828282828284,0.06734006734006734,0.046464646464646465,0.07474747474747474,0.03973063973063973
205,205_img.png,0.007283414260158446,0.04421160235113723,0.04114490161001789,0.1391515461282903,0.384487605417838,0.18016866854076155,0.06900076667518527,0.04983388704318937,0.046767186302070024,0.0379504216713519
206,206_img.png,0.00861728837876614,0.04725609756097561,0.03521341463414634,0.13331241032998564,0.3335455523672884,0.19887912482065997,0.07699964131994261,0.05565817790530846,0.060527259684361547,0.04999103299856528
207,207_img.png,0.007056870070568701,0.045938840459388404,0.033277985332779855,0.13248927632489277,0.317351598173516,0.21039158710391587,0.07485817074858171,0.05908399059083991,0.07299017572990175,0.046561505465615056
208,208_img.png,0.003875968992248062,0.03875968992248062,0.024386304909560723,0.10400516795865633,0.4685077519379845,0.19040697674418605,0.040051679586563305,0.03278423772609819,0.06508397932816537,0.03213824289405685
210,210_img.png,0.0067149440421329825,0.04516129032258064,0.030239192451174016,0.13482554312047398,0.2685977616853193,0.20710994075049374,0.06802721088435375,0.06548167654158438,0.12793504498573624,0.045907395216150976
211,211_img.png,0.004148148148148148,0.05130864197530864,0.02706172839506173,0.11293827160493827,0.3642469135802469,0.21214814814814814,0.06325925925925927,0.05565432098765432,0.06948148148148148,0.039753086419753086
212,212_img.png,0.008017363571934798,0.04544649184975195,0.03344259390503189,0.1416991495393338,0.25952338766832034,0.2129252303330971,0.07335223245924875,0.06630935506732813,0.11233167965981573,0.04695251594613749
214,214_img.png,0.001980071538068472,0.028168114460909555,0.02484670413898825,0.1041134389371487,0.49131323454266734,0.1899591211037302,0.04011241696474195,0.03442769545222279,0.06067961165048544,0.0243995912110373
215,215_img.png,0.006621187800963082,0.04541198501872659,0.03320626003210273,0.12844435527019796,0.33042402354200107,0.21314874264312467,0.07203049759229535,0.057316746923488496,0.07527421080791867,0.03812199036918138
216,216_img.png,0.005961251862891207,0.04952676026877925,0.017733417000026147,0.09457604518001411,0.2195531675686982,0.19058357518236724,0.05233090177007347,0.07680340941773212,0.2453525766726802,0.04757889507673804
217,217_img.png,0.005837912087912088,0.05514128728414443,0.028846153846153848,0.09723312401883831,0.4136087127158556,0.18171114599686028,0.052737441130298275,0.0543563579277865,0.07765894819466249,0.032868916797488226
218,218_img.png,0.01056518946692357,0.04203596660244059,0.03978805394990366,0.14036608863198458,0.3554592164418754,0.20391779062299292,0.07068079640333975,0.04723827874116891,0.045857418111753374,0.04409120102761721
219,219_img.png,0.0072939013178057,0.051195219123505976,0.0336040453570334,0.12781182960465828,0.32226478700582284,0.20476555317192768,0.08133619368679129,0.05779957094698131,0.062396567575850444,0.05153233220962305
220,220_img.png,0.008277081324333012,0.04636772741883639,0.03825136612021858,0.1408711025393764,0.38645130183220827,0.1871584699453552,0.06814529090324654,0.04492124718739955,0.03937640630022501,0.04018000642880103
221,221_img.png,0.008299133606931144,0.04155646754825961,0.03669250645994832,0.13728530171758627,0.33084055327557377,0.1992096063231494,0.07162182702538379,0.052378780969752244,0.08034655722754218,0.04176926584587323
222,222_img.png,0.005839855508729681,0.05077262693156733,0.025105358217941,0.11479028697571744,0.35159542444310654,0.20228777844671886,0.07098133654425046,0.06106762994180213,0.07300822797511539,0.044551475015051176
223,223_img.png,0.006935908691834943,0.047146619841966636,0.022212467076382792,0.11395961369622476,0.34969271290605797,0.21334503950834066,0.06224758560140474,0.052414398595258996,0.08902546093064091,0.04302019315188762
224,224_img.png,0.00661327508797476,0.027957772115034585,0.02102900133478947,0.09792500910083728,0.23414634146341465,0.17571896614488533,0.045807547627715085,0.04430287586457954,0.3163815070986531,0.03011770416211625
225,225_img.png,0.006706250840683307,0.05227609000595684,0.030178128783074885,0.11930016717588056,0.2918468130896793,0.21115082338925079,0.0753348321515728,0.06779270190811092,0.0928786918006956,0.05253550085509502
226,226_img.png,0.007298402434385698,0.05108881704069988,0.029146063141879043,0.12504754659566375,0.2533044883986307,0.21410232027386839,0.07835678965386078,0.07191422594142259,0.11912799543552681,0.05061335108406238
227,227_img.png,0.007934946553872385,0.05418934574944805,0.03237370756552342,0.1325332808708768,0.2885872297637003,0.20563097033685268,0.08435525826830174,0.06352329114477452,0.06933788007956806,0.061534089667081994
228,228_img.png,0.006057805842189024,0.04764104933518148,0.029852661840956928,0.12454438112839468,0.35463832845628623,0.20260280301863545,0.06938241182812259,0.05280045176857128,0.07040915858103598,0.04207094820062632
229,229_img.png,0.006464124111182934,0.05257487610428787,0.027005674064497595,0.11017740429505135,0.3907203907203907,0.18544853838971487,0.06507218271924155,0.054083171730230556,0.06320476908712203,0.04524886877828054
230,230_img.png,0.005287374878915079,0.043106231837261866,0.029544720697449144,0.10683726186632225,0.3530836293186955,0.19522925411688732,0.0592912495963836,0.04629480142072974,0.12734097513722958,0.03398450113012593
231,231_img.png,0.009722222222222222,0.0483974358974359,0.03190883190883191,0.1274928774928775,0.3140669515669516,0.21143162393162393,0.08002136752136751,0.0573005698005698,0.06759259259259259,0.05206552706552706
232,232_img.png,0.004600951034571392,0.04978794499421668,0.027014522554941526,0.09695411900783961,0.3928800925330934,0.21079552756715075,0.060994730754401746,0.0561881506233132,0.06040354710191492,0.04038041382855674
233,233_img.png,0.011115553778488605,0.046701319472211116,0.03819805411168866,0.13981074236971877,0.3111288817806211,0.19498867119818739,0.0781020924963348,0.05531120884979342,0.07429028388644542,0.05035319205651073
234,234_img.png,0.003911502261337245,0.054302652487470966,0.025455323310108788,0.09292873731817626,0.37067595648453733,0.18594915047060262,0.048802102432465466,0.05335533553355336,0.13170761520596505,0.03291162449578291
235,235_img.png,0.008302005012531328,0.049968671679197996,0.03132832080200501,0.12734962406015038,0.30043859649122806,0.22399749373433583,0.07518796992481203,0.06093358395989975,0.06704260651629072,0.05545112781954887
236,236_img.png,0.005235075002516863,0.037148897614013895,0.02456458270411759,0.1093325279371791,0.4244437732809826,0.2302426255914628,0.05718312695056881,0.03453136011275546,0.04933051444679352,0.027987516359609384
237,237_img.png,0.0038675742574257425,0.0453279702970297,0.02629950495049505,0.10179455445544554,0.32023514851485146,0.23251856435643564,0.055383663366336634,0.05631188118811881,0.11757425742574257,0.04068688118811881
238,238_img.png,0.007060333761232349,0.042575952075310224,0.03048780487804878,0.13559050064184852,0.3352053915275995,0.2137890457851947,0.07258237056054771,0.053968763371844246,0.06792896876337184,0.04081086863500214
239,239_img.png,0.007105996068152032,0.041868037352555704,0.03186435124508519,0.12390440694626474,0.3563646788990826,0.2007699868938401,0.06304267693315858,0.04957814547837484,0.08490334207077327,0.040598378112712975
240,240_img.png,0.0031278195488721803,0.04927318295739348,0.02418045112781955,0.09463659147869674,0.3409423558897243,0.22193483709273182,0.05981954887218045,0.06282706766917293,0.10131328320802005,0.04194486215538847
241,241_img.png,0.009403254972875226,0.06292947558770344,0.03471971066907776,0.11790235081374321,0.2974683544303797,0.20994575045207955,0.06817359855334539,0.06311030741410488,0.09023508137432187,0.0461121157323689
242,242_img.png,0.010365335598980459,0.05284621920135939,0.038232795242141036,0.1349192863211555,0.38470688190314356,0.18249787595581987,0.059473237043330504,0.047748513169073914,0.049107901444350045,0.04010195412064571
243,243_img.png,0.008228742415426813,0.05534314132934364,0.037167871886515394,0.12568919181004626,0.3623832876180977,0.18557615050009696,0.0693486271576206,0.061923364641343195,0.05021749369683872,0.04412212894467071
244,244_img.png,0.004602991944764097,0.04476409666283084,0.0253548139624089,0.09888761028001535,0.301150747986191,0.16551591868047563,0.04553126198695819,0.04668200997314921,0.23463751438434982,0.03287303413885692
245,245_img.png,0.009457958657256476,0.05542220470748397,0.03756314262171748,0.12424318417941461,0.3388922724178698,0.19331494285816644,0.0738186508078673,0.06221115609214344,0.05916598000931465,0.04591050764876581
246,246_img.png,0.004117344312918168,0.050952135872362324,0.03242408646423057,0.11940298507462686,0.40658775090066906,0.20663921770458055,0.05429747812660834,0.04323211528564076,0.046062789500772,0.03628409675759135
247,247_img.png,0.007613275186636115,0.05004065341119077,0.03636632419247542,0.13448887574839236,0.2911523394190258,0.21269125582082932,0.0824155517776628,0.06260625323379407,0.06859339197279918,0.05403207923719418
248,248_img.png,0.007048715382048715,0.04794377711044378,0.03340840840840841,0.13254921588254923,0.3356272939606273,0.20059642976309644,0.07691024357691024,0.05701534868201535,0.06106106106106106,0.047839506172839504
249,249_img.png,0.0076379121737771526,0.04676511954992968,0.031743241131426785,0.13154399124863259,0.2913736521331458,0.20587201125175808,0.08345053914674168,0.06114236599468667,0.08913502109704641,0.051336146272855133
250,250_img.png,0.004860426929392447,0.05313628899835796,0.030213464696223317,0.10154351395730705,0.37523809523809526,0.21786535303776683,0.0632512315270936,0.05714285714285714,0.05504105090311987,0.041707717569786536
251,251_img.png,0.004184835736959458,0.043210351152752,0.022275188647122787,0.085520028997287,0.30327427698999376,0.15977065782102962,0.042562305723669036,0.04420987884845622,0.2641718748283778,0.030820601254352337
252,252_img.png,0.008770614692653673,0.04842578710644678,0.029760119940029986,0.11330584707646177,0.39156671664167914,0.18646926536731634,0.06829085457271364,0.05067466266866567,0.059482758620689656,0.04325337331334333
253,253_img.png,0.007438616447274877,0.049278963083807914,0.02227843175406168,0.09765242054375238,0.22431095512134525,0.17580279434545415,0.046360391238297646,0.0811587478578431,0.2537960142785515,0.04192266532961153
254,254_img.png,0.00784,0.0472,0.03952,0.15144,0.31328,0.21416,0.07888,0.0548,0.04992,0.04296
255,255_img.png,0.007337526205450734,0.04708060127570365,0.03180338106070744,0.1317409340291717,0.3346045764753111,0.21098175654578705,0.08015522547838887,0.054373522458628844,0.05513180784156296,0.04679066862928766
256,256_img.png,0.0059221825216653175,0.049687111356772014,0.025564087885188623,0.11368616380756855,0.32822709595909744,0.21270505556981267,0.065341413822374,0.06182758552618592,0.09631442841068362,0.04072487514065184
