CaseID,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49,Feature__50,Feature__51,Feature__52,Feature__53,Feature__54,Feature__55,Feature__56,Feature__57,Feature__58,Feature__59,Feature__60,Feature__61,Feature__62,Feature__63,Feature__64,Feature__65,Feature__66,Feature__67,Feature__68,Feature__69,Feature__70,Feature__71,Feature__72,Feature__73,Feature__74,Feature__75,Feature__76,Feature__77,Feature__78,Feature__79
57,120.1424627597895,111.64029007324915,119.78190616358933,112.03488166075027,98.76812951565427,120.33942205693391,56.92447596110962,104.73438455437115,33.27064490232807,84.76097066878376,122.19597270537865,111.0635512859244,121.48324859512978,111.40891855073934,102.28104094193203,120.67037910886889,56.638078672732135,104.60435174715901,33.398742306663095,85.02049567537732,123.16147087681742,109.43363099215817,122.79880920524485,109.64847020173698,106.2996342877531,120.37949862085345,59.04696280438855,106.25018644973424,33.44612434216395,85.28678292152146,122.78837302649184,107.47807697846834,122.46302292391401,107.29826886569337,108.85562394077246,119.2145120578617,65.60925430380875,110.08977172615928,33.825104807778075,85.83489098192445,121.34479083043439,105.59587303634953,121.15141379002765,104.8194062967822,110.48881009722594,117.40844965397318,76.01265721166712,114.80864367994565,38.78141557398983,90.94710131950735,119.58670056194809,103.93827596554952,120.06709481758986,102.60072330686295,112.55533850682366,115.28338216486723,87.56840602979217,118.21040842126344,48.931874944251184,99.63602753167736,118.4549148158059,102.70616832505445,119.36651502988137,100.88991165795711,114.25262688431005,113.19912671804404,95.98703951476229,119.15216550279365,65.6536303630363,110.17511209278754,117.92263402015877,101.95730812940009,119.26122558201766,99.88756250252388,115.32623316385693,111.66962049679724,100.50800999018821,118.84094151860216,78.12802604584783,115.28046707503839
58,117.37125528792195,111.58684238231561,117.03191099024433,111.98164737597585,97.61848182681516,120.2281088817652,57.05200509367176,104.89904838101069,35.33867521367522,87.07969764079962,118.05210221876888,111.40841917668241,117.98263619096953,111.7450193759113,99.46411767245101,120.37561006178684,56.70076836743503,104.73639580306146,34.850082016748686,86.64196518932135,118.57678278511612,110.4496497819328,118.4544051627385,110.55829695610026,102.88564059397393,120.24980164985358,60.29916688250022,107.11097441529239,34.63911551411552,86.58122598049252,119.57972891306224,109.12222093276519,119.30019209185876,108.73493829320257,106.47165026331693,119.47205204543776,69.90274540274541,112.35618113191434,37.269068894068894,89.38160259825206,119.58490891824225,107.5092300485592,119.8552620219287,106.45299976599914,109.25568721402055,117.74582363853906,84.12271216437883,117.80245594581946,45.279644737978074,96.75294115118851,119.62713675213675,105.88857316570574,119.53729603729603,104.04476177381275,111.7950228783562,115.30723042671265,97.33978675645342,120.28313562046694,61.2222545972546,107.88664826998104,119.27093585426918,104.51730366165711,119.06331477164811,102.00531198726388,114.59942372442373,112.76592301312914,106.34943451610118,119.8912685341347,79.48341319174652,116.19752997730791,118.46880126046793,103.51776000313309,118.37349995683329,100.61162935162304,116.97608564275231,110.86433459077257,110.90051152551152,118.4414924705393,90.72037684537685,118.8910952276793
59,125.66172034424629,103.10759548401256,125.83410966196433,103.24372779985137,114.65983497471387,119.19626748573032,82.51031408038328,116.8763562498926,53.047688758761424,101.98477754620181,125.17782361813504,101.96817201757577,125.57255345577146,102.12254474018864,114.72329429509361,118.42727589758323,83.2176160056783,117.16958386252115,54.1646703930441,102.96535952606868,122.82687871528702,99.39800209387973,122.20659213911809,99.37176739182033,115.03970366427114,116.58667019198482,87.22511312217195,118.50004317555558,55.141580161476355,103.98149307748193,122.62816076656907,96.49332845590068,121.70956436873392,96.1344928750383,115.19448141247449,113.83439610329992,94.8375033271227,120.23849953051635,58.12319226333067,106.14040029715872,122.25598882086771,93.9418754398793,121.7007807647946,93.11040156652831,115.48036997604471,110.47845787969193,102.66431549995563,120.71516971468552,67.18001951911987,111.29846477005754,121.76426226599237,92.02287842662143,121.65149498713512,90.73699934218547,117.1041167598261,107.2015494095617,108.87017567207879,119.52769238608809,81.11738088900718,117.06948067069277,120.99685032383994,90.63617998648986,121.64668174962293,89.0717368755902,118.59568804897525,104.25736296856621,112.28542276639162,117.26701352734996,91.75423653624345,119.45454164559482,121.11066010114453,89.85851897145979,121.27690533226865,88.10310851679348,119.27612900363765,102.42841259194104,114.07847573418508,115.41484125285842,99.82774376719013,120.1889650806978
60,124.37472273977464,102.75516996324413,124.27107177712713,102.86198939111958,113.88248602608464,118.58132444757209,82.50845089166889,116.20901445592493,54.80208056073108,102.55784855729901,123.2489131399166,101.51814006971408,123.746894685476,101.67173156469026,113.72147546801526,117.78545098991549,83.40282583621683,116.61763719498705,55.964244521337946,103.56869802154817,120.36394286221275,98.94653162988851,120.71340165025286,98.97915431842732,113.80975512376897,115.92085471723016,87.38275219590099,117.97689653171045,56.18636323307604,104.11969987325733,120.43310265282584,96.25555362712089,120.30616183124833,95.93908590108926,114.06146304675717,113.23144150131547,94.98050306095288,119.7830077423256,59.12558779167776,106.23800259725766,120.92325436962115,93.907772037793,120.50073196699495,93.07389799209132,114.95239996451069,110.03948846487474,103.20996362345844,120.32608083067744,68.15610859728507,111.37917602656994,120.73092449649543,92.03206652978305,120.87390204950759,90.65191393397303,116.84985804276462,106.88188400392902,108.62563215331382,119.01452302205341,81.93642977553012,116.90396919547916,120.44745364209032,90.66746311571504,121.10835329606955,89.04872884500438,118.30332268654068,104.11047250786099,112.21344601188892,116.72398439359976,91.88601277615119,118.95762403749389,120.5205837991305,89.92265674527188,120.67635968414515,88.13958015866342,118.88086682636856,102.34363473576725,113.58836837902582,114.91975101587674,99.86937716262976,119.61379195719817
61,119.09176700292873,112.90904781356693,119.12930157826229,113.28342152442191,97.68884233647901,120.49098388065536,56.01997233973316,104.31762265591743,34.98748169541165,86.79519953757888,121.31505247315327,112.8725353903126,121.01875203384316,113.16562565164921,100.19578791083632,120.8536600096384,55.83589936544094,104.26796742702177,34.60487512203059,86.45837216947493,119.10718353400586,111.6296050809621,119.24746786527822,111.74511616129077,102.40905670354702,120.4953228587993,59.17461560364465,106.48483994681746,34.817269362186785,86.81265804444344,116.43505938821998,109.72313067551278,116.67061910185487,109.42692885868745,105.55820859095347,119.60981897185701,69.17395460462089,112.01533550449568,36.70166571753986,88.82322027651774,114.84173649528148,107.67114967317805,115.40915839570452,106.72255971534804,108.74533232997071,117.8985034855013,83.88593190693133,117.71537775518183,44.995495037422714,96.5113117730644,114.47316343963554,105.83724276997275,115.11049869834038,104.13286585722447,111.73365807028962,115.43210247533224,97.35258704848682,120.22793416428361,62.10952245362838,108.39698579331235,114.42967987308819,104.32763101788578,115.23344451675887,101.97804504442887,114.40241620566222,112.78934099287682,106.62833550276602,119.75964089488477,80.69447608200456,116.56567666548654,114.5443682883176,103.2999870734374,115.59999389847054,100.54371856190266,116.18145948584446,110.72865452838096,111.54313781321184,118.21405377646421,93.35183452652132,119.39733290469101
62,126.96050214329455,100.44979050127631,127.66913655848133,101.08756892835436,116.94819350887936,119.8039713858046,80.38205756276791,116.11426983137392,49.970728720146965,99.66920670885435,122.07636252296388,98.97223836350793,122.53141457440294,99.71060771009118,114.28144519289651,118.8835141016696,81.8298224127373,116.8086244699004,49.73692590324556,99.73107373738037,119.76766687078995,96.78331253532151,120.20159216166564,97.43448451511036,114.17611757501531,117.44062081487128,85.82737293325168,118.4148540969766,52.39210042865891,102.17225239705267,118.89669320269442,94.73810638316317,118.3949785670545,94.93331091037943,116.57256582976117,115.72325734632847,92.96160440906307,120.38767011659938,53.755725658297614,103.34581351084063,116.63551745254134,93.14575314438721,116.60545009185547,92.82452181547723,116.46172688303736,113.32829651565015,101.50177587262706,121.53868098937915,62.393570116350276,108.82107134174254,114.82271892222903,92.07599359178407,115.5507042253521,91.41825929926081,116.47017758726271,110.76763439260387,107.99650949173301,121.0399727491939,78.47801592161666,116.36540590673022,112.77832210655235,91.13158240061742,113.41971830985915,90.16172488961533,117.49222290263319,108.50002116832871,112.29914268218003,119.34240921034596,91.08389467238212,119.72368142398099,111.97697489283527,90.5386024800595,113.02810777709736,89.3115829821549,118.15150030618494,106.68790730208084,114.67379056950398,117.44124908251038,96.91806491120637,119.812382514189
63,111.05587121212122,107.13440874667002,108.52282196969696,107.691346837632,85.43603219696969,114.33829755120573,51.67192234848485,97.8973497427049,46.21605113636364,94.63544465160227,111.75378787878788,106.53234270619488,109.72125946969697,107.06007899279749,87.87599431818182,114.6770758884848,53.03366477272727,99.25996416481955,42.26595643939394,91.40773082138496,114.02107007575758,105.50642161085582,112.24176136363636,105.8605696505837,93.40307765151515,115.43655109861525,60.010369318181816,104.7390319186213,38.798200757575756,89.04314474203281,117.25999053030303,103.96862584744481,116.75298295454546,104.26587298135523,102.35909090909091,116.51665179118433,66.86723484848486,109.43170775096829,39.34223484848485,90.15906406813357,120.51912878787878,102.2258270196287,119.7658143939394,102.22497186603186,110.77874053030303,116.41680258849615,77.98873106060606,114.71401927274616,43.175662878787875,94.04109964720769,123.19876893939394,100.48201952829417,122.9923768939394,100.08746453686675,116.92457386363637,115.12284916519876,90.42746212121212,118.36957462367378,53.26344696969697,101.82072363895684,124.046875,99.29939700681064,124.17476325757576,98.48254343391469,120.303125,113.28115946051764,100.74398674242424,119.39286569791527,68.3778409090909,110.54913184028791,123.40653409090909,98.78706187385721,124.08792613636363,97.63272767526638,121.57708333333333,111.77644222031961,106.2030303030303,118.911041402102,79.73077651515152,114.70535442214171
64,124.41104742053153,105.51617428550581,123.73965607087024,106.7610978427848,99.94872329338197,117.11801113732649,63.50713913496613,104.93711770544364,53.742991141219385,99.99620431366172,127.11985409067222,106.52328003272943,125.98509640437727,107.50229774137591,102.33204794163628,117.43429109456734,61.08306409588327,103.78385403473327,48.13048462741011,95.89127214890428,125.24575299635227,105.69703748267659,123.26628452318916,106.34084279122985,106.95164147993746,117.7401443458572,67.95268368942158,109.00074461233875,46.053673788431475,95.37896731319775,123.42105263157895,103.6962840583047,122.75997915581031,103.96997814562357,112.9646690984888,117.71182475261058,76.94809796769151,113.77767197568765,47.43970818134445,97.06708589027008,120.82615945805107,101.69419158324264,123.50265763418447,101.6470739251433,117.05732152162585,116.34748786986444,90.61052631578947,118.4993310433521,52.66305367378843,100.96246143659454,117.82501302761855,99.94464710700498,122.99447628973424,99.64259774714428,120.11891610213652,114.02227336817414,104.37738405419489,120.2357977266332,66.44064616988014,109.68660693211703,117.58217821782178,98.95302044707528,121.03804064616988,97.9883292787858,121.32037519541427,110.91740758103329,111.28306409588328,118.86343344401858,84.5019280875456,116.77821057576085,118.03512245961439,98.17231671412442,119.93486190724336,96.58920944822697,122.33475768629495,108.57800127774836,113.17498697238145,116.48502631045103,93.54632621156853,117.95570138449776
65,119.80605980066446,109.43609295088723,118.58673754152824,109.72891116309059,101.0051561461794,120.00009158354287,63.62394684385382,108.53971286312276,42.90889036544851,94.15258721405874,120.78718936877077,108.93681316768107,120.35707641196014,109.19846270544913,104.12754817275747,120.23697032855247,64.38830564784053,109.14143840690316,41.75827242524917,93.35091064336606,119.98437209302325,107.47990368421372,120.00858471760797,107.53890894122648,107.79067109634552,119.90464686941257,68.74147508305647,111.77239549237191,40.5801196013289,92.63372013347207,121.07952159468438,105.94718926048193,121.33294352159469,105.40199021194053,111.80135548172757,118.87772878390837,79.86216611295681,116.71856092161866,44.157049833887044,95.95626592308172,121.33948172757475,104.45326511262444,121.29786046511627,102.94876613431818,115.86952823920265,116.85783946699392,94.17820598006645,120.61065578604692,52.37881727574751,102.41301512457687,120.70126245847176,103.09896444759761,121.05772757475083,100.52282497993039,117.69116279069767,113.77732630759257,105.44954152823921,121.18908697890186,70.87032558139535,113.1754023166189,119.94304318936877,102.05195458031456,120.33036544850498,98.4762956191477,119.35218604651163,110.49978568343464,111.98753488372093,119.45347096262857,89.77360797342193,119.55114165453544,119.95479069767441,101.49117489074456,120.17230564784053,97.13581982712647,120.49113621262458,108.05539926416262,116.00789368770764,117.44922472931415,100.56380066445183,120.8795611681841
66,114.71509209744504,108.34254525835037,113.23842497371909,108.72091218142349,91.09072626719686,117.08233192437129,58.666438137026375,105.15818260496602,44.913730060788886,95.64342444892242,117.65389185977422,108.26619729815656,115.96450934686229,108.60141096176947,94.89201974496092,117.80860971157462,59.30817221993693,105.76871750594489,41.74256136020842,93.10908975518525,119.2356369121075,107.03016714332666,118.29660862013803,107.20347847558371,99.78689611042552,117.97714809683104,64.12617121440651,108.96969007277875,40.7231363407834,92.58856919902283,119.0093925682161,105.49690079358872,119.20873897344485,105.35810593094486,105.45148315736552,117.39543013764383,73.8652132181544,113.87560710042172,42.77156177156177,94.67831112872177,118.08604140957083,103.9334177867383,119.6989121989122,103.3248308148812,110.75049133872663,115.64548811734306,88.33632707162118,118.5753431732312,51.970656794186205,102.06525909984148,118.68488047899812,102.5442685952338,120.77978883861236,101.23079222776192,115.37897070250011,112.87439203461751,101.00212532565473,119.75604161091844,68.88902600667306,112.08846939658386,119.22871246400658,101.5631200226168,122.01183783536725,99.55622862933633,119.40129804835688,109.87956618082318,109.75421637186344,118.1957815688949,86.3024132730015,118.19638322579657,120.10697472462178,100.9623623294437,122.43820558526441,98.38425015911179,121.24610356963298,107.58180705984782,112.4944924356689,115.93819327362323,96.11280223044929,119.37484112890637
67,125.36771472392638,112.88492361100052,123.7524480887211,113.41031253032429,100.69425436526663,120.75291180863016,59.68316422840963,105.80880019572932,35.61765573383671,86.42975599610051,121.50964487966021,112.3387863361131,120.76277135441246,112.83221162626559,101.05621755545069,120.54138078826902,58.37676970268995,105.14376480442408,35.27689948088721,86.23516903827976,117.81061231713072,110.60424889849804,117.30645351580934,111.06185273514394,102.39402430391694,120.12452408583714,58.585771590372815,105.45378785879413,35.01218145351581,86.29542322670143,114.45926734308637,108.25587878837263,114.30810523831997,108.59754988643496,103.65378716375649,119.3361447682122,62.50277253421425,108.02562702547914,34.35467791411043,85.77268513782693,114.35703751769702,106.36024484276199,114.97310051911279,106.45706781267322,105.59087423312883,118.37969597477425,69.4717437470505,111.68385582436046,36.96667059933931,88.67694341324122,114.80379896177442,104.8551413273289,115.89555804624823,104.68823876230523,108.2738909863143,117.31253566568577,79.94823619631902,115.85682636966244,46.04362317130722,96.80762050073437,115.83235016517226,103.94567566101492,117.40939122227466,103.49377189112553,109.8112317130722,116.15888548271182,89.15502595563946,118.05341533231933,59.3953515809344,106.05986064138484,116.9760205285512,103.55457588130572,118.57497640396413,102.85381466521466,111.33347097687589,115.48237770006097,94.20425318546484,118.47477974315996,72.68791293062766,112.5199068443132
68,123.20808197431087,115.62823498918928,121.57422427478713,116.00183440234893,92.66237552316352,119.92253402398507,49.53138981093953,99.71486338215146,32.06191369606004,83.62477585857604,122.62306249097993,115.43662699826643,121.22369750324722,115.76635593151279,95.20912108529369,120.48776056106509,49.09025833453601,99.48823917831298,30.515745417809207,82.00087483752615,122.24243036513205,114.13114180632213,121.30861596189926,114.44834022312354,99.16192812815702,120.97426192140902,50.435358637610044,100.74771585993139,29.358637610044738,80.9264683956237,122.16013854813104,112.45050694328013,120.7974310867369,112.57560098235416,103.31225285033915,121.11093805814271,54.40738923365565,103.762769122542,30.19393851926685,82.09353421465345,119.43068263818733,110.56535004736793,118.76516091788137,110.41110250222923,106.63700389666619,120.67831294842287,62.59575696348679,108.94177789349358,31.670111127146775,83.84809345916902,117.28569779188916,108.8903121350689,117.85660268437005,108.48265247659288,109.48538028575553,119.89925629273164,76.4322990330495,115.58958435796625,39.1488526482898,91.59231319412308,116.70004329629096,107.71967179147273,118.73049502092654,107.15894841806104,110.7422138836773,118.85692728963501,87.22138836772983,118.91332333217876,53.274873719151394,102.95469796654999,116.45729542502525,107.01475250687766,118.50128445663155,106.29513630501876,112.98175782941262,118.20296118878949,93.6112281714533,119.95185696995068,64.74766921633713,109.57610475893115
69,108.78826970893667,106.16359081671467,107.28726049436888,106.46411912823321,87.99008336989908,115.11285794389937,56.05195261079421,102.03715116275086,46.18078104431768,95.43993280806652,108.552961825362,104.973278861359,106.58022524499049,105.17250700769763,88.75948515430744,114.73592149008772,57.07187362878455,102.9467404567726,43.55664765247916,93.40887150144754,110.35992394324997,103.44489509571383,108.95284481497733,103.76428942704517,91.99578762615182,114.61053080729424,60.67573497147872,105.81303196474431,38.15465847593974,89.13250179442912,111.17013309931257,101.44656323655447,110.05786163522012,101.78402995475373,95.57478426210326,114.20355145381363,63.32976451660085,107.90052916360918,36.90261810735703,88.33594392046103,111.0632733655112,99.51905144884894,110.66678367705134,99.7067960359055,100.69940032177855,113.84425839090054,71.46090390522158,112.13640276146585,40.03094924674565,91.61521673749738,112.4324411291502,98.2920165995862,113.28568085417581,98.1888498145308,106.75775925113354,113.36954462900904,82.68535907561797,116.1932984350032,47.649378382331435,98.00373582102672,114.14251864853006,97.57556023972437,114.86997221003364,97.21809589557853,110.26783677051338,112.53657116874365,92.49896153283603,117.97115021711599,62.07509141436302,107.38569627664131,114.77674418604651,97.45309393436304,115.16407781190581,96.86060767978944,112.83913997367266,111.98918521496115,96.81717127395056,117.81841973923757,74.23852566915313,112.7004867304429
70,131.3954915299453,96.79690442001377,132.7312258236628,97.14943915475027,125.62798452714419,118.11198006883329,91.60317460317461,119.07051905486846,56.34093637454982,103.55889010463935,137.79405095371482,96.89363731813063,137.86688008536748,97.00040163496041,125.70094704548487,116.85951221306148,92.66826730692277,119.47083204415506,60.056022408963585,106.36361039593545,137.79431772709083,94.7657860204377,136.94891289849272,94.99063328902703,128.25516873416032,114.40894083910479,92.5359477124183,119.55254520937066,62.187141523275976,108.38915755669191,130.3218620781646,91.5246040554108,130.7390956382553,91.1362153411464,126.19527811124449,111.28450196619397,98.89075630252101,120.83834449153416,63.74749899959984,109.58829365580092,121.72122182206216,88.42077437165965,121.88782179538482,88.10720840631174,121.90529545151394,107.82703604623974,106.6139789249033,121.06302139544614,71.03734827264239,113.25772231359451,114.38455382152861,85.61952148017649,114.31532613045218,85.54855793549622,116.2751767373616,104.31590401844093,108.61651327197546,118.82384709901469,84.58503401360544,118.1713758138304,110.43243964252368,83.5253554203139,111.0562891823396,83.67516465117015,114.79765239429105,101.72211310137278,110.14285714285714,115.59701149954981,96.67200213418701,119.87981201255,107.43110577564359,82.13320908397237,109.56622649059624,82.22326950986896,111.6046418567427,99.3820134714314,114.37401627317594,113.18308500865092,107.5126050420168,119.46333413698277
71,121.92139229792636,95.1984455357576,122.9292213288193,95.45090757219211,118.96445196783749,117.53990959965293,93.21297079983073,119.67602633389484,64.40393567498943,108.88725342423065,120.15213711383834,90.74774906119224,122.81781633516717,91.51846317987821,122.26618705035972,116.036911270184,96.34458315700381,120.53321664730751,65.98148539991536,110.0146047704381,124.52084214980957,87.78776807302592,124.98539991536182,88.23095869403306,124.48772746508675,112.81986434946167,97.69731273804486,120.71036787615037,63.845958527295814,109.29589589873156,125.01618705035972,84.65402100091332,123.6111933982226,84.75244759680902,124.76068556919171,108.65342578639822,105.2589928057554,121.51963803267874,66.27750740584004,110.86156891712784,124.17350825222175,82.06442449642326,124.57966567922134,82.0317712284348,122.85537452391029,104.41741695371257,111.5390393567499,120.77854923538314,77.00010579771477,115.80486847455707,125.22672450275074,80.7798329686994,124.51364790520525,80.24544133335051,122.11140499365214,101.11200579498285,114.51470588235294,118.54370200213849,89.50846381718155,119.63304130033443,124.21984765129073,79.7736118854883,124.01914938637326,79.51433565121626,122.73497672450274,98.94404985529084,118.08611933982226,115.76561548862492,99.61817604739737,120.73048969641218,123.67446043165468,79.64785841077719,123.28766398645789,79.68169646105724,124.0352306390182,97.9747506424853,120.14801100296233,113.53116966110117,107.6218789674143,120.22053836793022
72,127.87477096546864,92.23694113497571,128.3090909090909,93.39560252676273,117.57307963354475,116.63758634343023,88.04334038054968,117.1212716479028,67.16109936575053,109.61830558551678,131.05961945031711,92.49765117561249,130.50119802677943,93.43247458206427,116.89767441860465,116.31843774161888,87.21761804087386,117.07282747991972,62.580549682875265,107.33195477243575,128.97991543340382,91.02267344323582,129.10951374207187,91.39744994216123,120.73030303030303,114.51201391028091,93.21726568005637,119.38980965916485,62.996546863988726,108.4504039733046,129.94573643410854,88.62166627528299,128.56948555320648,88.29874613218568,122.97293868921776,110.83137093912724,101.86257928118393,121.32438537048067,64.63812544045102,109.87103747053212,128.06293164200142,85.70410311761076,126.11353065539112,84.64586931763414,125.02579281183932,105.5407441003014,111.24580690627202,121.21969776040565,75.64552501761804,115.29847193909242,125.18372093023255,83.8156548116792,124.25870331219168,82.1163921116109,127.16173361522199,99.63499552934906,117.6831571529246,118.34086750312632,90.1198731501057,119.86966233185368,124.09922480620155,83.16546430604357,124.38421423537703,80.77734004990704,126.39485553206484,94.58713543172385,120.62494714587739,113.97202961910241,104.30472163495419,121.2941387831523,123.60436927413672,82.94855335575718,124.89027484143763,79.83446676098703,126.59189570119803,91.46189480163375,122.32184637068357,110.30993466697144,112.4969696969697,119.97438221083209
73,127.46131386861313,93.11299672978089,126.6754046334497,94.2258426696408,119.0765471278959,117.35192069162552,88.57600761662964,117.58019005630528,63.66848619485877,107.78269200510678,127.42729292288162,92.92575137743133,126.62202475404634,93.75686773783994,116.33538559187559,116.74641986687075,87.82818152967312,117.6266463030173,60.50193589336718,106.27403387247865,129.4311012377023,91.82258498151543,128.63160901301174,92.04889482744181,117.62177086639163,114.76236624698434,89.83008568708347,118.69691410981547,60.192700729927004,106.94147414865242,127.47591240875913,89.40520390959409,126.60933037131069,89.06273072940469,120.0913995556966,111.2902120165044,97.11272611869248,120.50378904206691,62.009330371310696,108.45228638140462,125.98997143763884,86.13036343765229,125.97556331323389,85.06903858659344,122.20723579815932,106.20769828291787,106.24170104728658,120.7386048516287,71.81624880990162,113.59646435832889,124.87953030783878,83.87471704405826,124.06359885750555,82.61251303713428,121.9741034592193,100.41956901081622,114.81415423675024,118.41635067363646,87.09463662329419,119.03017010900491,123.75277689622342,82.94300982884285,122.85236432878452,81.30944085974707,123.66740717232625,95.57166462529545,119.00913995556967,114.15908398915049,101.066074262139,120.9782479554417,122.9968264043161,82.57404314793807,122.25160266582037,80.7209818173433,124.3126626467788,92.51434116444781,121.50752142177086,110.31280582545058,107.97226277372263,119.89655302025899
74,127.36105371900827,95.70802326887586,127.80371900826447,96.47707752386775,118.91455750688705,116.3363951076639,89.49840736914601,116.85059315233731,60.70488980716254,104.99219535234613,127.0478650137741,95.39598509745869,126.8193870523416,96.0995438992341,119.47520661157024,116.04332462655623,88.54889807162535,116.72224395390212,60.36058023415978,104.94869007778749,126.98291150137742,94.53797187206281,126.79455061983471,95.11530726739768,120.36101067493112,114.46404770233656,90.34715048209367,117.39284084614553,61.33449552341598,105.93853790525141,126.61329201101928,92.40517108301717,126.37138429752066,92.55215185706368,120.27871039944904,111.42889792119445,96.4174414600551,118.7672344411,62.88623450413223,107.05011938900316,125.46836260330579,89.49805956796216,125.32967458677686,89.0715709392407,120.86273243801652,107.2228278696425,104.92518939393939,119.05393321623089,70.56633092286502,111.18928021213632,124.49616907713498,87.48068255354877,125.87728133608816,86.95858944313348,121.45488980716253,102.37344719012057,112.10257403581267,117.17720787055188,85.46039944903582,116.69230438876184,124.58742252066116,86.36681723729072,125.27427685950413,85.30128814050956,122.62456955922865,98.29396029160608,116.50051652892562,113.3187850195222,98.30100723140495,118.71259379977946,125.53391873278237,85.49290505296682,124.62822830578513,83.67248942081412,123.18323863636364,95.39160374185121,119.30754993112947,109.68124433860699,107.49522210743801,118.17832116578289
75,126.66436698136044,95.05888700306689,125.7265190026628,95.87993566762042,112.00568869523119,115.66348379246722,84.1433067053982,115.16859297630141,67.31826434277414,109.07411695752678,125.92168966351973,94.63622034691976,124.89058339385137,95.17890001166313,114.02572016460906,115.21742627595414,83.64736141370128,115.2434001749668,62.11026385862987,106.2905687708814,125.20721374969742,93.0290566439356,124.81263616557735,93.69472837619146,114.56868796901476,113.03549040656274,87.44002662793513,116.72875398617353,57.87769305252965,104.33787145428751,125.64276204308884,89.44974822376453,124.81184943113048,89.97440127887876,119.10094408133624,109.71215326383839,97.93500363108207,119.3410836653395,60.09670781893004,106.17633803245737,128.44402081820382,86.78158657116063,128.4057734204793,86.58787487633633,123.09089808763011,105.14611897016246,106.92108448317599,119.32807248289912,70.19656257564755,111.82231577506619,129.6792544178165,84.97700076459182,129.34416606148633,84.34477969616837,126.3359961268458,99.96214381176117,115.10112563543936,116.92721037451489,87.31384652626483,118.07616413531922,128.08654078915518,83.41003668456874,127.09065601549261,82.40556172713,126.02668845315904,95.72316999645606,119.46459694989107,112.84841855621016,99.86141370128298,119.66597449277607,125.84979423868313,82.54322503018763,125.26851851851852,81.71776208388471,126.74437182280319,93.26049206112494,121.89972161704188,109.22715145414043,109.13011377390463,119.04781242080944
76,120.73085026230606,108.70506927970258,120.47072078356959,108.92784723626315,101.87330477731889,120.0188095703623,65.34511385199241,109.88066253190085,40.630790266770845,92.42856143423886,121.95026649179596,107.41778338742839,121.44947817836812,107.59253850916593,104.95038508762138,119.84873373421688,66.380832124121,110.45885194157586,40.94484596495145,92.79013228886765,121.60725248353612,105.38191493673271,121.34018166089966,105.29575719579653,108.45009208617033,118.78906389979856,70.89459621609555,112.71105948819275,42.08130092644269,93.9929336540729,121.81683921196561,103.37767871299985,121.78469276704989,102.81425212561756,111.65845797522044,116.76927310006113,81.09139552405402,116.73044523236358,45.99409113740373,97.45371231312706,121.39635422480187,101.42952143620039,121.88632938944079,100.18621495330329,114.65650463221341,113.84999303097712,93.43446534211408,119.5252696043802,56.58784462551624,105.23497193493748,121.24866056479517,99.87492969614044,122.04754994977118,98.01418853982392,117.19559939725416,110.33917036154439,103.60970113851992,119.42096221594042,73.23478485322022,114.03278199339121,121.2957779886148,98.83239869688585,122.1190562562786,96.44407040351103,119.12011664248242,107.08405637358196,110.51902416564349,117.28767582909877,88.47336477285411,118.5095605839041,121.8232782676638,98.32087107275397,122.33990958812367,95.51190983739441,120.59482782676638,104.81927015799306,113.9130832124121,114.91971287389767,97.53811809353722,119.11880910842795
77,121.49692747713307,109.86748813103866,120.8089513776796,110.16551375591492,101.12567609662165,120.36536206413153,63.09475264067058,108.71815813539547,37.02925268314785,88.96190377599657,121.17391612154164,108.4046649041578,120.6986166567553,108.71445931763037,103.08072806048764,120.09843712374534,63.20339535015433,108.7786197393218,37.99217002237136,90.01532376224274,119.79586129753915,106.23693220091522,119.05201342281879,106.3387205600064,105.85941437997339,119.11727884583131,66.71125364596608,110.70321752401625,39.04344009288364,91.2457495822961,118.60534364115199,104.11777247371703,118.27728456942202,103.8408124368798,108.80374083198822,117.34700058505861,76.49331690878714,115.10807077353563,42.121364653243845,94.19641781571742,118.79632146801461,102.33941831610264,118.61319485741795,101.47904922212757,111.5393835131538,114.73191706545545,89.30182935462861,118.7667853425044,51.98209582873163,102.09635595894662,118.8347492424886,100.7361786707153,119.17208251918557,99.17996282293424,113.69353354288789,111.56503803732525,100.25842465947385,119.47970257290457,68.45923597541982,111.8120143758249,119.0204386486563,99.57726537026372,119.48142327188287,97.41954626131529,116.10527284569422,108.68923271872542,107.52957834225356,117.93005373822714,84.6088409367655,117.54736757646722,119.71542349842834,98.97927985842963,119.83189618554074,96.41479149733875,118.07374762835217,106.70000910623806,110.97279330558152,115.90020830352609,94.51695551213434,118.97431800256724
