CaseID,Feature__0,Feature__1,Feature__2,Feature__3,Feature__4,Feature__5,Feature__6,Feature__7,Feature__8
229,49240,72556,50538,389.5889686676459,162.6727810223262,0.9086540576680994,399.2242477605788,982.8082245892128,0.9743163560093395
230,6238,8610,6350,124.32988516101413,64.47630189489219,0.8550227219593326,123.3288287465668,323.4213562373095,0.9823622047244095
231,145832,192800,149377,500.98316810120406,373.90919459881684,0.6655527511537931,524.6189093046495,1500.479364188578,0.9762681001760646
232,151395,199863,159542,478.67436180047264,411.6397225201006,0.510365246538522,509.0,1568.5971131946694,0.9489350766569304
233,139272,193648,145227,491.3966951208411,367.2752882657334,0.6643619634415441,506.32005688102066,1522.923015002474,0.9589952281600529
234,127021,164973,128861,428.3748751173014,379.8866520210657,0.4621363153072944,447.37121051761926,1364.1534623807734,0.9857210482613048
235,113080,142443,114044,447.4435382976331,324.2011056990943,0.6892084022752606,442.6341604530766,1297.3006486383879,0.9915471221633756
236,10155,14756,10605,126.69809428839275,103.50325653657826,0.5767392665605825,126.64912159190051,391.20310216782974,0.9575671852899575
237,11401,15708,11802,135.93893694611657,107.85121112670367,0.6087269011549711,139.60659010233005,415.4041122946064,0.9660227080155905
238,11786,16875,12399,145.12724578413543,105.07094800032465,0.6898084899786401,150.71164520368026,438.2325394193526,0.9505605290749254
239,13248,19071,13695,155.3777672758398,110.37163673883897,0.7038548554126391,163.37074401495514,459.9310242291876,0.9673603504928806
240,12146,15982,12809,136.22135181114285,116.03052515917038,0.5239008071676884,147.98986451781082,444.3746750430836,0.9482395190881412
241,16637,24843,17465,166.15906586318803,133.12817253955313,0.5983843370935795,173.21951391226105,527.7300141024109,0.9525908960778701
242,16436,21450,16654,160.0544572224571,131.1796625370121,0.5729448319015314,162.49615380063616,485.9310242291876,0.9869100516392458
243,17382,22657,17689,161.60324622738997,138.2022295375928,0.5183069866405914,165.5203914930121,507.3452377915607,0.9826445813782577
244,15817,20139,16019,151.11910417804265,134.17276761489143,0.4601116635303483,160.72958657322553,472.2741699796952,0.9873899744053936
245,12861,23088,14195,243.87330800062279,73.21791255062608,0.9538670596153627,231.32012450281968,561.0020920410531,0.9060232476224023
246,9980,17069,10413,184.06967434723094,70.44960977166116,0.9238588393460982,180.36074961032958,442.8599564173221,0.958417362911745
247,13659,19910,13872,189.24750300110813,92.45186945098082,0.872550687696879,186.75384868858794,483.1025971044414,0.9846453287197232
248,14012,19250,14388,183.55311564100845,97.87076397660275,0.8459883863689858,179.2930561957155,478.13203435596427,0.9738671114817904
249,35479,59334,37624,380.1013018094757,122.13795586302037,0.9469672768383699,351.4327816240255,885.1097397793778,0.9429885179672549
250,32448,52614,35249,370.1397952663155,116.02808795704739,0.9495977772739873,338.7226003679117,857.6122650963194,0.9205367528156827
251,33127,56286,35812,382.40109167458814,114.942094328817,0.9537566273268543,359.9180462271932,884.9676041556469,0.9250251312409248
252,2055,2624,2104,64.60247034107998,40.64009816654833,0.7773408638348218,67.05221845696084,176.71067811865476,0.9767110266159695
253,21123,30294,21750,205.8069962322205,132.83709679241548,0.7638067499632166,200.4195599236761,573.9137802864846,0.9711724137931035
254,23465,30125,23894,242.26845677483104,125.7689555936132,0.8546949625436178,245.0244885720609,632.2152954766495,0.9820457018498367
255,837,1107,863,40.36782350364258,26.47183242470068,0.754964501879048,41.43669871020132,110.32590180780451,0.9698725376593279
256,3500,4745,3574,78.47215561378125,56.906701817043015,0.6885557987897681,80.45495634204272,224.55129855222071,0.9792949076664801
257,3668,5688,3798,90.18531904945328,52.66720157944812,0.8117618317350555,92.91393867445294,242.93607486307093,0.965771458662454
258,3912,5475,4067,87.97088363743559,57.19503515559581,0.7597984387933061,91.35097153287424,247.48023074035524,0.9618883698057537
259,5351,7068,5446,91.65219457927532,74.80033053021545,0.5778648774330878,93.53608929178085,276.5929291125633,0.9825560044069042
260,3826,6111,3918,99.27215351606111,49.81218307055596,0.8649987734519842,106.45186705737011,258.0071426749364,0.9765186319550792
261,9673,13664,9843,136.00692171989016,92.16152645997444,0.7354087246366378,140.71957930579526,386.6761902332485,0.9827288428324698
262,3243,4345,3310,78.59100596269792,53.29790410563858,0.7349069226342544,79.90619500389191,221.82337649086284,0.9797583081570997
263,10072,17536,10630,157.1655321404614,87.20956306850675,0.8319238081057923,156.7801007781281,426.41630560342617,0.9475070555032926
264,3154,4050,3226,77.28418549216359,52.20967206480475,0.7373101408561411,78.0,216.50966799187808,0.9776813391196528
265,10338,15680,11034,152.4729787249843,92.96350428053108,0.792628588052062,160.79800993793424,438.07315985291854,0.9369222403480152
266,25696,34710,27338,201.20851078834272,165.43753996668923,0.56917068339261,213.84573879317773,697.0853531617383,0.9399370839125027
267,32086,48750,33406,235.30748900410967,178.67828929668622,0.6506945565728781,251.14935795259362,720.4650788387053,0.9604861402143328
268,33952,52750,35827,228.09117407382462,193.54749122017014,0.5291101017230955,250.88842141477951,764.2640687119285,0.9476651687274961
269,14349,20574,15332,167.0870907722785,117.53373261908638,0.710766554405653,181.47451611727746,515.1025971044414,0.9358857291938429
270,16628,23622,17169,182.6200083645775,118.33576361461816,0.7616496609992515,193.68014869882768,524.8010819142764,0.9684897198439048
271,4989,6700,5129,101.45624179196709,63.07476944525156,0.7832599632908319,102.35721762533407,277.86500705120545,0.9727042308442192
272,4576,6110,4659,101.13853891081689,57.93871192722152,0.8196498558751121,101.39033484509261,267.1370849898476,0.9821850182442584
273,4517,5922,4612,100.05970481577067,57.66704209177991,0.8172196556373593,102.55242561733974,266.0660171779821,0.9794015611448396
274,4161,5346,4252,98.01532959599396,54.241790865246,0.8329148974964273,99.50376877284599,256.5512985522207,0.9785983066792098
275,1204,1736,1260,54.61323075053098,28.675238637848466,0.8510650354208984,57.271284253105414,142.46803743153546,0.9555555555555556
276,4828,5985,5014,100.62920783591156,62.35947107971103,0.7848423028161596,99.9599919967984,276.99494936611666,0.9629038691663343
277,7673,10437,7937,145.3961572803467,67.71431806689073,0.8849306147441398,147.27525250360293,371.90663761154804,0.9667380622401411
278,49209,62062,50624,415.35839315833385,153.06858004790925,0.929619147067954,405.96797903282965,993.3696244092001,0.9720488305941846
279,29987,39712,30555,292.3251473117122,131.10501527338383,0.8937876607498318,292.90442127083026,737.4284989122459,0.9814105711012927
280,5814,7104,5913,112.6434649104808,66.0483639165906,0.8100586700613004,111.5437134042076,300.8944443027283,0.9832572298325722
281,3582,4914,3693,91.37574690302614,51.10812025926938,0.8289530305970635,91.7877987534291,241.4802307403552,0.9699431356620634
