CaseID,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09,Feature__10,Feature__11,Feature__12,Feature__13,Feature__14,Feature__15,Feature__16,Feature__17,Feature__18,Feature__19,Feature__20,Feature__21,Feature__22,Feature__23,Feature__24,Feature__25,Feature__26,Feature__27,Feature__28,Feature__29,Feature__30,Feature__31,Feature__32,Feature__33,Feature__34,Feature__35,Feature__36,Feature__37,Feature__38,Feature__39,Feature__40,Feature__41,Feature__42,Feature__43,Feature__44,Feature__45,Feature__46,Feature__47,Feature__48,Feature__49
77,127.67705943986634,73.81691768912994,126.75940163679098,77.39628848861994,116.8968156203098,99.31217491766971,119.81066462775749,113.00925435459567,107.63851131311415,118.99064252582622,127.16362246198284,75.88214253106436,126.1583694390168,89.80047913716285,121.38356979016227,108.20067863019992,112.63490074476822,119.47382276258486,104.34380398153654,121.17649269279626,123.24109393141336,81.10506584716266,123.10949225497691,94.64240102822218,121.43450712202305,109.97940306562117,110.4700747600034,120.17574381873945,102.50099821595447,121.2921939507734,126.96280406649109,84.39975053172819,123.9149817347719,99.14998070156521,119.43292130376915,112.32963871905385,108.06148585506755,120.87164420282593,99.38154504007024,121.2484304256873,122.40855350720697,89.781639934788,122.03568091071277,105.17699401083152,117.0114617846119,115.91602994940327,104.09573669753348,121.47364087609313,95.27945091042959,121.00664283730012
78,127.44206382096975,73.85017187972417,125.9291027766266,74.75924611938508,120.38056361375881,85.77984723489868,124.92415043514298,101.71837302549906,113.83590965602984,113.40879323902605,127.48622047244095,74.43429932364648,126.87428512225445,81.89942715561367,125.40902403646912,94.37707274615632,122.5079776212184,109.95000247622403,114.45597803564029,117.89625141499171,125.17423331951927,77.35919691457228,126.75369871529217,85.52892609715354,124.53607542478242,96.28187054143815,121.23377538334024,110.97922259609719,113.17899917115624,118.63693358423681,128.00562577704102,79.78397947655172,126.01097181931206,89.12131065378587,124.15285951098218,100.12867367578505,119.58251139660175,113.65619615745435,111.53417944467468,119.72642125858964,123.64450891007046,84.00959593262037,124.88015955242437,96.18961541460192,122.63508081226689,106.81613804977952,115.89128677994198,117.30547150746334,107.40231040198923,120.87927737354488
79,127.45906607960121,73.81661385565907,125.16522939843159,75.3376078397807,120.09622315434784,88.1416399888449,123.51473308495949,103.830240511907,112.23627647656515,114.6987415203791,126.75379725399266,75.62724466589968,126.61871140869656,83.94727630507873,125.12477746224457,95.9425538323608,120.95195789802777,111.39913242157499,114.42858383485745,118.93260394318838,125.4498606153766,78.50978369582515,125.79515236780172,86.55680728269141,124.90304735603435,97.31711566212908,120.54051706918861,112.12287850834824,113.10238907849829,119.45647209331258,125.89232212177266,80.05242378588642,125.33998558389565,89.67503683866376,123.96900537564373,100.64026885663313,119.58022214695742,114.29173459821428,111.54577981571703,120.3462563111268,124.13670114373551,83.69056114217925,124.81327671104395,96.30082228440477,122.43034676810046,107.09091227371917,116.23229902126809,117.59674186453077,107.2400368218569,121.22277581010681
80,127.74026991941608,73.84669629481569,126.29501718633911,76.46240358439285,121.17031213004466,89.25640107092887,122.90734889493065,104.89446228496654,114.47729851977041,115.85606478468769,128.06245050252693,74.83865753138095,126.60196275340665,84.11772862428153,124.33286795502976,97.35936599705838,121.4149868142814,112.427880759878,113.41380295719335,119.61943353115136,125.01961120500323,77.99502088431646,125.97994791028813,86.74890101364842,125.37566642989525,98.33464617445854,121.16958548672855,112.99153398620781,112.72017700704599,119.9583172023028,126.68889868632687,79.70909768372722,125.87069831239131,90.1812786511447,123.90687535209543,101.13172492046841,120.10389366513989,114.63024762814001,110.90360137490713,120.61973027385098,123.92860933532548,83.6118511105519,124.86335023391383,96.60476969007512,122.62134535152391,107.18769764935362,116.96507213363705,117.66492627558365,106.85184640883075,121.37781381189401
81,127.36001337584942,73.90241747028632,127.07648716754446,76.71875301914379,115.82195788995975,100.95445010203721,119.24162516570527,113.58005530886396,107.58505607108309,119.3569433024238,127.25991544552328,75.03228615935969,123.47462171425842,89.89812580933187,122.58435742180502,108.65722068298635,111.71982969677427,119.2498562381881,104.72732375526972,121.30164462316229,123.4685488397645,79.42965735240287,125.47384543728279,94.80318717008815,122.44729676471643,109.67363839988143,111.95534615981751,120.32792158879722,102.909551789617,121.36823222519257,127.139228261259,83.29416022733757,124.29727825349623,98.3014228976659,120.95807507195491,111.78420866132532,109.12984128121529,120.9903761202752,100.3172882853833,121.41029555109951,122.03638350471141,89.25253970562667,123.52258965999069,104.63344325378668,118.26262644357661,115.8495838142155,105.13990899645302,121.71545241131622,96.05362282493162,121.2127938391585
82,127.69714640034829,73.9301943241197,127.68527948917531,77.73702682408468,115.39067797728202,101.89793395915919,119.50093009142601,113.61174774544138,106.35034762991596,119.24913785969251,127.38794707054183,75.58538787282414,122.53719046425415,91.21703542766298,121.60907135978047,109.479319484434,110.83871818889432,119.2870782666082,102.9151439992612,120.98150754540978,122.54581854641881,81.12595007936251,124.6979049855539,96.52884299666583,120.62755445322497,110.7234952639174,110.22698848269766,120.29570130877323,100.67888758426892,120.9105622754308,125.84509690101453,85.14363730120475,122.82925236480692,100.87450001272084,119.11238934550587,113.02371221978376,106.96003905064711,120.91374845677697,97.67884800591037,120.82230602664745,121.73746355492817,91.51518808981042,122.30083510336549,106.74836155582284,116.36035435823692,116.63325489183028,102.89627171862426,121.4391032984164,93.04087125159963,120.36777392541875
83,127.88547325951906,73.73416407567323,127.8270637049263,74.4349855356733,119.86734062306581,93.99868033018583,127.66435137427504,108.65339171546967,111.11846961465282,117.12462092817523,127.01251633312702,73.44936103784535,126.96194667950392,78.43751188986994,125.22066341150311,100.98191055759906,118.4241111340348,115.20720288679655,113.04754372693304,119.66073270664145,127.1389175434977,74.45278630773235,126.50218921211288,84.01811397377803,124.91752057400912,105.59086941754853,114.42963574261285,118.13260097426654,109.38660798202783,120.36814434852717,127.72892740068312,77.09003366742408,125.8216078674094,93.3053589375991,120.1037526075694,111.99775349868096,109.97998762120899,120.71392892184002,101.24381633541938,120.60643580447736,121.75696306994017,84.69254220011392,123.33039910139146,105.48164633064354,115.67292483323018,118.08953832481667,101.52667170987782,121.16150777822246,94.43254705086765,120.42090591935481
84,128.1977691977692,73.9810065494709,125.90578844150272,75.00105264660637,120.34603481032052,93.92910782469295,120.55929398786542,111.10105782635848,113.3688944046087,117.9142815569095,127.46423974995403,73.61085559315768,126.2527885027885,79.22556263681182,124.06758288901146,103.61858679436845,118.23048048048048,117.38413889820471,111.15381197524054,120.58739716179299,128.25928479499908,74.02142860800457,126.76029601029602,84.18646557464851,124.77714959857818,108.3924372157096,114.23878470307042,119.57343834341083,108.76850830422259,121.45960951593615,127.94639026781884,76.60973143295185,125.62658576944291,95.73868209643055,120.15450144021572,114.83103956402047,108.8746859104002,121.48769323435299,100.13272966844396,121.34792153287735,122.47242140099283,86.2598131692762,123.43306061163204,108.22297393681117,115.77702702702703,119.80127401056902,101.09292455721027,121.67968479496659,92.71794753937611,120.52771741725027
85,127.6923076923077,73.93581684259928,125.96498433693004,74.62883322712763,117.53358858336235,90.72973411853594,131.3587017055343,106.53073315967669,107.36909154194223,114.68499573872336,126.67326836059868,73.86064407469763,127.00283675600417,81.22570434230404,126.05208840932823,100.33468940156874,119.09594500522103,116.08037186921813,113.38900104420466,119.66158155853739,126.40294117647059,75.29900944389993,127.52573964497041,86.23984687598659,123.90499477897669,103.62479561397078,116.85739644970414,118.003387385712,109.94895579533589,120.50719499711575,127.74227288548556,78.4916753318484,125.75053950574312,92.79094189199095,123.14145492516533,108.31357500336645,114.82633136094674,119.8146416177553,106.10297598329272,121.28752444785181,122.63633832231118,84.49587250268064,124.49182039679778,101.39205604048433,120.66637660981553,113.80508281723064,109.98264879916464,121.15284031047328,100.71684650191438,121.42927201115398
86,127.60631313131313,73.8136709268678,127.21671176046176,74.74633881497982,122.40777417027417,82.60844827254694,124.75937950937951,97.98195751936369,115.82570346320347,110.0738875856616,126.99752886002886,74.03260887226081,127.01588203463203,78.59766037928352,125.74580627705627,89.39291231364405,123.67707431457431,105.77328959900399,117.87256493506493,114.89400611858788,125.8313943001443,75.55642839561386,126.8368326118326,80.76293113772003,126.17777777777778,91.41345634205521,122.61868686868686,107.44681182268118,116.57364718614718,116.05305582295824,127.55031565656566,77.01067532073945,126.19933261183262,85.03933233679365,124.68294552669553,96.19181506939931,121.3092803030303,110.79150175860927,114.79996392496392,117.7578459900082,124.95625901875901,81.08079283181647,125.30591630591631,92.69272303125128,123.87506313131313,103.80900763992385,118.32627164502165,115.05396404162266,110.9667297979798,119.47058172530764
87,127.48901098901099,73.93149817609718,128.4793956043956,76.9756843796487,119.00642894520446,96.40412037506736,119.4795451147492,111.67979817095849,110.43349592584286,117.17866705030062,126.96093107572699,74.75412086884072,126.27787433654781,88.55087748840361,122.91609665844359,106.24296122096538,114.10100358824849,118.50186662727586,107.23479666591912,120.33632479477423,125.83481909247216,78.23168765126434,126.5709520071765,93.57453904005078,122.36927188457801,108.55117934059696,112.32241907752112,119.54346767417164,104.43589743589743,120.63095040912985,126.8953334080885,82.02682477979862,125.6846172534948,98.18017991700361,120.97223779621739,111.55007164643467,109.3228302309935,120.4025276290486,100.61930926216641,120.76059659052768,124.20410032144726,89.14417143074783,122.86609478956417,105.37098832910617,117.9644352246393,115.97623116382874,104.53598527323017,121.07019241409321,95.61094602676235,120.43835676058626
88,126.1945023911902,74.27577801295584,126.30350376772105,80.09285998495866,114.18496601245974,104.057383864873,113.46383413512709,113.69196295389376,104.63733378744661,118.2450081597784,126.92160869626917,78.81896801150866,125.29535811088878,94.76710296713159,120.50206479628763,112.03776552113929,108.86571019058566,119.85068964039823,100.17386861935374,119.85288164360982,124.17327259568309,82.58599155332509,123.18148920771425,98.79867478459988,117.89000525068472,113.38645299932054,105.33593029361262,120.13023487700046,97.53701732725956,119.70242147195587,124.99808420963004,86.65450169636443,121.8377680332638,102.58867423662848,116.44507358054125,115.09657335459285,102.29724551917919,120.30664895335357,94.76234265684647,119.59581132927977,123.41416549590589,91.99967881764674,120.30296450820951,108.21388546972057,112.82440007379341,117.70243347270225,97.22626193821222,120.07706822224965,89.54585834504094,118.69447237933295
89,128.41466811078448,74.0760082177082,129.21495435556244,76.77976834134331,113.93359636907525,103.666905267221,129.60153953272473,112.83904214570804,103.9897880241374,118.96054708713018,127.49075506730621,77.67098836096724,127.37598638403219,94.27659415813713,119.25304296250451,112.19834595854324,109.74780803548404,120.35899271109533,100.44015936871422,120.77896943350504,123.9419903037805,82.75416589485653,123.61310536902367,99.07505114531814,117.24461034607252,114.0894686674097,104.17481561710248,120.55856022263863,96.93180411573573,120.51055859547131,124.68105626901851,86.0453151443419,122.88042188869977,103.40449604025125,115.33895507762134,116.0109951792824,101.89610088194337,121.17185823098856,93.44469802465315,120.213255836323,121.63367115374697,91.72990466112209,118.89620403321472,108.63621448847778,111.02105575326216,118.60042458804796,96.27947547578523,120.91092088272391,88.72844138429006,119.5623701037857
90,124.91453806074469,74.90329876122097,125.00500381242851,78.15722858423814,106.93692019316305,101.72023341300765,109.36287965433982,111.61630761998174,99.90462574660059,117.42886378903803,125.80454949803024,78.63961058312725,123.75980111831237,95.08098267863788,118.74933282500953,111.5309531981401,106.33774939636548,119.65341629080197,98.38214830346931,119.97017858010695,119.25749777608337,84.41226370445024,122.70348837209302,99.35899775639952,116.330616978015,113.1911240094868,103.67209937730334,120.18008759616427,95.97676007116533,119.96614423446913,122.73235163299022,88.33705187679902,120.37283962384039,103.5022002636491,113.9894046257466,115.58673456092212,99.92538759689923,120.56497546007085,91.44262295081967,119.47882271207374,118.77605159486593,94.46610119303197,117.75074660058458,108.99903231251481,109.69465624602871,118.26583262082461,94.5119773795908,120.30156363015702,86.5346295590291,118.70273453935141
91,129.46120218579236,73.81681559930242,126.35068306010929,74.39023600344458,124.50928961748635,83.27063108404248,140.10478142076502,97.18148381667234,113.47937158469945,111.66144606003057,127.15765027322405,74.29673013087445,129.18948087431693,76.47090252549555,125.72718579234973,90.99989355517353,123.6639344262295,108.12314326318142,118.07226775956285,116.68707438822646,128.22199453551912,76.04640359574518,124.25860655737705,80.78515108799193,126.53497267759563,92.51217247260139,122.82349726775956,110.17774881129269,116.45751366120219,117.56706421593438,128.8804644808743,76.35867370546376,125.40724043715846,85.58536068726656,125.30286885245901,98.5442062876483,119.35806010928962,113.75657221417971,115.20368852459016,119.7369734067236,127.90314207650273,80.32602822124025,125.93579234972678,93.00601060428939,123.24398907103826,106.1432480340271,118.42062841530054,117.64554402109923,109.88224043715847,121.4908418658605
92,126.01601348504003,73.7345822420543,129.8204804045512,72.6777698808818,123.12431521281079,78.57488108304989,133.81753055204382,96.88795600076584,108.74589127686473,109.82730657219504,125.95069532237675,75.5421958853979,125.87568478718921,76.84304541377966,128.5679168422531,86.71668052841035,120.850400337126,107.59424024208448,118.6661047899986,116.3955246260911,128.2299480264082,74.65547273177442,125.71358336845063,78.50242394727346,127.80769771035257,92.12172131413787,122.62494732406236,110.2706528760395,116.976401179941,118.44821203630433,128.40736058435172,76.13760235789366,125.32237673830595,86.69176850115788,125.25495153813738,99.30757765673029,120.71779744346117,113.3585431265336,113.9220396123051,120.2337691931328,122.80601208034837,80.6189456546443,126.51074589127687,96.46621392770729,123.01699676920916,107.95146020965997,117.37758112094396,117.66383380835171,110.35299901671583,121.78987746891752
93,127.71653543307086,73.04593622642794,128.5411198600175,79.56343627192601,114.7674978127734,84.58271026259655,126.56911636045494,94.0912644474816,108.01771653543307,104.02605477031345,129.71708223972004,77.51480194192331,129.83573928258969,83.0684446735429,123.5255905511811,89.09410421776535,127.77963692038495,105.64510043069924,115.96675415573053,111.6446857617653,124.95450568678915,81.87582426262293,124.19695975503062,85.02601390016345,120.77569991251093,92.35670900018454,118.53160542432197,108.81802378023073,111.67475940507437,113.7325043194134,127.44783464566929,83.36563226897043,127.3733595800525,88.0402291566507,121.25557742782152,98.5427624974728,117.78947944007,112.72957704274621,110.5858486439195,116.28958775643466,118.83683289588801,84.22387322971719,121.69674103237095,92.7822088729428,118.75962379702537,104.675483632507,113.63724846894138,115.74466467543127,108.17300962379703,118.33656898222003
94,119.83293732509637,77.69352772371444,125.70948835735783,83.22515041497196,104.5574739954591,101.34412108026201,123.05163947410107,112.73392444568216,93.76883679180527,114.51722874376931,127.59100269285601,79.84920509629187,120.22070859073868,96.39119375433444,116.22519668409103,110.14209019504302,103.47220022176461,117.58702024246068,95.94762131052326,119.05938886539758,110.16104334970167,85.42119372737652,118.8564866149216,100.74722462680904,113.76888959290353,111.19778994575059,101.440941971593,118.5158855923403,94.72775753735678,119.4964164457196,123.52948941337979,92.45745351625995,116.39056972385026,104.25115180926748,111.83235651301547,113.50111044165571,100.07571677490891,119.66455602095958,91.66497703152226,119.42797627193025,109.58361053909921,95.32502705023181,114.58656740060194,108.5835293744145,107.10396536247954,116.56554591807704,94.52341728707957,119.69551245209095,85.96457046306563,118.34113608785165
95,128.41754385964913,73.3932371621207,122.62932330827067,80.1529299073031,109.37418546365915,108.20483492445362,130.70025062656643,114.81304242862235,93.95827067669173,116.67039831346887,139.05964912280703,81.57563460544083,118.29461152882206,103.77706873884537,120.0858395989975,115.9654960134628,102.315664160401,119.47993814568089,93.4250626566416,119.35594823628203,117.89448621553885,91.72938239004083,123.81077694235589,106.90178911242066,115.48934837092732,115.8487769016162,103.00877192982456,120.49425853165515,91.16441102756892,119.25975225473651,132.64937343358395,94.97792577393547,118.88082706766917,109.31747107403612,114.6360902255639,116.99170396975268,100.56992481203008,120.69293147078619,90.17531328320803,119.4113736521078,118.14636591478697,101.25363141766621,119.17832080200502,113.62500720282462,110.40062656641604,119.40106599612469,94.2875939849624,120.48238516194532,84.04636591478696,118.12772644457291
96,126.95186298363627,73.24213347138793,127.04818472401126,76.52249975979326,118.73290873527026,101.48285410117757,119.88430895472544,113.37749971822264,109.64593769381231,119.60965144738229,126.22875816993464,75.35691393033498,123.49837793998378,90.36479752422615,123.00605887123706,109.9097595834092,112.20597776823625,119.95055359605426,105.90911693144412,121.89604588724836,125.47314059443728,77.72507575907198,125.8681837698583,95.58804859497211,122.81756595582272,111.57336928907903,113.05011688373646,121.12970570165197,102.76861790945088,121.949592869486,126.72661132579553,80.17570985915509,124.70762368207623,99.91712793192261,121.2051190305806,113.5798675690562,110.87708124612375,121.74009379213118,100.00291016649969,121.8631635849148,124.27286389008158,88.45101564993107,123.66404274605219,107.4211211790744,118.84755021229903,117.2550831008455,105.95584657220553,122.20532725008863,95.14956347502505,121.32763740165305
97,125.39419554804171,73.74684737673473,128.8675683291068,74.56168483626574,118.50154973231896,82.23070282633941,128.7382361228515,96.71022301816784,103.13623555931248,106.1792712957201,130.14511129895746,75.39578721823058,124.62919132149901,82.15001845869484,122.06692025922796,95.00169446730506,118.51338405184559,112.41282601587851,113.63722175260637,117.0722556902828,125.98591152437307,78.19056183730143,124.4985911524373,88.30378232042132,124.78965905888982,98.88152255652182,116.63031839954917,114.19584569651441,113.21766694843618,118.40390034008989,127.78486897717667,81.9743553894918,124.06015779092702,93.6227022948225,121.50493096646943,103.46245511217239,115.4061707523246,116.47474896750963,107.65300084530854,119.59605649354995,121.79754860524092,85.06827523077591,123.56861087630318,99.12131502603917,121.73288250211327,109.22410567897903,113.03085376162299,118.98853701856447,105.38616511693435,121.10997433550509
98,128.67443181818183,73.12200440418917,130.51420454545453,74.68263399852847,115.81235795454545,81.52651646583269,124.14715909090908,96.17110516783076,107.93224431818182,104.85884226527126,127.6424715909091,75.66366132449316,124.25681818181818,81.88743284569281,118.74105113636364,93.48503688624392,120.07556818181818,108.88883496648768,112.8609375,113.47441445314767,125.54460227272727,77.18443451300148,124.10596590909091,85.85389358644943,125.09488636363636,95.87754131388736,117.47784090909092,111.63348393850036,112.62116477272727,115.56751927890322,126.38210227272727,81.3253760024759,123.33607954545455,90.47302526465624,123.81917613636364,100.854667892393,116.75681818181818,113.8837548230796,108.47230113636364,116.54247945218886,118.49943181818182,85.55985079380976,123.44673295454545,97.34324521965866,122.04105113636363,107.80844698325157,114.44048295454546,116.33859347921178,105.15625,117.98798819653115
99,126.57688666109719,73.99051795917967,126.1625730994152,74.79856117267022,117.32804232804233,87.93357149180427,129.51127819548873,102.26079558066799,101.51952102478418,112.6216986254174,127.06867167919799,74.36550746869142,127.22756892230576,83.07259464955432,125.10392648287385,100.57221306244348,119.8531328320802,116.12045563912429,112.66672236145921,119.62791279514215,125.90754664438874,76.54352921389568,126.09228627123365,88.1662918572822,124.9895850737956,104.02832633015721,116.85742133110554,117.94748204699289,109.91111111111111,120.6078164908141,127.97142857142858,77.54416437932325,127.5411306042885,93.17282545780158,122.8886104149262,108.14751397870093,115.39025341130605,119.67661254301728,106.25112781954887,121.44368017959832,122.45146198830409,84.83554699162386,125.19961013645224,101.18431932445057,121.26393762183235,113.53172870357999,110.16836535783904,121.08074869418957,100.9859649122807,121.61889071540152
100,96.17665313917402,82.88400402287483,103.41340415373598,87.3761051549828,87.80633802816901,90.44833774240483,100.04857961327286,106.15303502529756,75.54386488422058,104.88880616665448,109.45225590833134,88.14859901077874,101.91662687992361,94.89211767393046,101.30741227023155,105.00741414541662,95.60133683456672,114.10567092667051,87.67074480783003,115.31916241685195,93.93160658868464,87.44779011234635,102.7992360945333,98.15185004186182,96.54828121269993,105.03148135537346,92.09703986631655,113.98273444291827,84.71377417044641,114.9923636137621,106.20374791119599,93.17268304795249,100.73490093100979,100.17993254427161,96.57328718071139,107.36577084576003,90.4785748388637,115.02020936430515,82.5315707806159,115.30509683286863,91.98919789925996,92.54439910642454,98.51635235139652,103.06867544124492,93.87867032704703,110.39190163491553,86.56928861303413,115.58744749485871,78.78497254714729,114.87021651482706
101,126.66781056966369,73.70876138962744,127.23123999084878,73.76067643590103,121.28574696865705,81.01596449102156,129.48598718828643,98.07906945162533,114.19789521848547,108.92417202191744,127.93931594600778,74.16944010950571,129.28351635781286,76.83012485766788,126.19921070693205,93.51307204676353,124.93519789521848,110.1452836199989,119.64436055822466,115.344381708794,126.05656600320293,74.52157827723869,125.8735415236788,80.85901815360118,126.61524822695036,96.66057226472182,121.17232898650194,112.33870558758153,114.14853580416381,116.1709238737413,128.833848089682,75.74292392299891,127.09225577671013,85.22617445175567,124.01395561656372,101.04610932049656,119.90425531914893,114.24313111242961,112.72952413635323,117.16830251454945,124.57578357355297,79.24682653908584,124.96854266758179,92.94241946860095,124.18250972317547,106.59711755390177,116.3627316403569,116.03090137104597,110.51590025165866,117.67127603066167
102,126.9804822043628,73.89396906955473,128.84577114427861,74.74655099561244,122.05612960836841,85.13599223294449,130.63770889144024,101.69015124242901,110.37664242888124,111.32194992760519,128.02098481949227,74.241235661763,127.24984054088532,77.69782203075306,124.1435132032147,95.04094668663082,123.96128332695497,112.51822930619292,115.96747034060466,117.18966623728967,127.60671003954586,74.39800968962656,126.82587064676616,82.27324992486774,125.51734915167751,97.55773532746741,120.81598418165582,114.3016511905162,113.15473912488838,118.16636306949519,127.11430029340477,76.50565680570953,125.43187906620743,87.12480426656478,124.7529659395331,102.17861673505998,117.84640898073734,116.51857424768795,111.26565888506187,119.74422195598775,124.50637836458732,79.02695523952974,125.4992983798954,94.10471496157822,122.80501339456563,107.76256332898392,115.10243653527236,118.8264203412974,105.89462941701748,120.45441873894144
103,127.39568345323741,73.99654370211458,127.99524251566488,73.51385460483546,126.20022046878626,76.82850569605728,130.46843815270364,88.87112992650499,118.95271524715712,104.51095165111846,127.9695985147366,74.04064465792558,128.68757252262705,75.25045231933933,125.9164539336273,81.6931212112816,125.57965885356231,100.38418762836162,121.16598978881412,112.52448383769135,128.54629844511487,74.34462555967205,127.25771640751914,77.13260983591611,127.08406822928754,84.30362882171572,125.05865630076583,102.2849667224371,120.2447783708517,114.24087950270058,127.88866326293804,74.38167852258809,127.40589463912741,79.88563941124791,125.78765374796937,89.37077650705506,124.48421907635182,106.8463316556993,118.65972383383615,116.6761154856687,127.15688094685542,75.96302041621448,125.23682989092597,87.6369873082377,125.49013692271988,99.18303360094504,122.11011835692736,113.10908786409304,115.59497563239731,119.8353446839132
104,126.83033135535368,73.92669096661922,126.63020532479126,76.28066324048855,123.94205219765793,88.98261793121607,119.44197342855642,105.02791446725831,119.62180328729717,116.30240065092491,129.4892348894607,75.18309550187422,127.31890983563514,85.12880148659528,125.852281678307,97.3299977948377,123.77146458016068,111.88591973766579,116.37081867352833,120.1117539115673,126.241689859791,76.79199542587904,125.20122879798352,86.85994351174618,125.48138423567715,98.2339709409439,122.53749409231739,112.30145905642857,115.27957779761593,120.51038700213074,127.43349262196082,78.55911469608726,126.3549860841254,90.64353593175163,125.23890668487108,101.9609927220498,121.45268602636139,114.54941009838976,113.7871396313606,121.35172159257525,126.75119466470619,84.08453177591129,125.10195347371737,99.34607240585666,123.27997164312346,108.97054789878877,119.05923436433335,118.11465484657548,108.50554009347266,122.13949031558235
105,128.15491651205937,74.4107196994679,127.16761363636364,80.67830257651353,119.73162105751392,105.2550073598412,117.9494820655535,116.93572186382832,107.70201376004947,120.22998555680657,131.37959956709958,77.49121255881022,124.60946196660483,99.70066729877908,122.58426097711812,113.49783178410034,110.85805117501546,121.02966007362777,99.2692872603587,121.18776796120567,121.58466682127397,85.67947537578506,124.87952226345084,103.17879871807352,121.3397495361781,114.0135833746949,110.12950293753865,121.21622979669779,96.90943877551021,120.88201988919899,127.7737128942486,88.13554039697036,123.70601422387136,105.75961992736642,120.19747217068645,115.67658969837873,108.5465367965368,121.59030100106683,94.84297696351268,120.6312690979431,124.05233457019172,94.30150709329183,122.86122062461348,110.91825162047152,117.56458719851577,118.42638325639325,103.5700371057514,121.72149607679164,90.43189548546691,119.7677002590833
106,126.7985628742515,73.99481196364694,128.63892215568862,78.53598716179083,123.57491017964072,102.04285447273625,119.90409181636727,116.16332711355753,111.33283433133732,120.31825304466093,128.13626746506986,76.2059679744996,125.30604790419162,96.23686040571047,122.19097804391218,111.60875604355752,113.6779640718563,120.68172623621192,102.38447105788423,121.58063326697416,125.44780439121756,81.86572918468254,124.64301397205588,100.0617011549462,122.37786427145709,112.46064591345277,113.12253493013972,121.11860213688931,100.1459880239521,121.44122604003816,126.93285429141717,85.80514458214728,123.8341117764471,103.48530518523351,121.07379241516966,114.17500243672417,110.85670658682635,121.48823508227012,97.64968063872256,121.2089292166798,125.17620758483034,93.41591760222607,122.8714371257485,109.56205443030245,118.46992015968064,117.62609250552099,105.644750499002,121.89385694392598,92.61702594810379,120.38658960044542
107,127.00993456663986,74.09791787816825,129.57846568552858,77.83181718299682,122.4340340427382,101.6955772718227,122.56713984478598,113.96852426495605,112.71346275080977,119.98506788763365,130.99906523771222,75.1700764960489,125.21927784178605,92.75251105426638,122.3711006282472,109.6503929226794,114.78013521445186,119.85599101938377,105.20845199017413,121.57628410045332,125.55629225451621,78.90970785860702,125.46072911458447,96.77688162023819,122.35816612682333,110.69348944036665,114.11056281385187,120.38218431378101,102.00765200756506,121.33452528833217,128.003152105389,81.72775127607407,124.51664094258821,99.65411819498101,122.31060194343601,112.25878411304659,113.07275928784156,121.01363085061156,100.79733049281538,121.44991770001643,124.6396382687333,87.74894145364928,123.77950479337406,106.45121444934514,120.32701463011674,115.95104693020005,108.84291645833787,121.74876431412173,96.30531944957718,121.03667849680481
108,127.96994957291345,73.59268453851368,128.08222702480188,74.9044269792209,119.55171349181846,94.02962604217241,133.9367088607595,106.35470393878832,110.26901306987753,116.01826941965193,130.87588761963568,73.07199566471361,126.63002984460225,81.25749303708774,124.4527117423073,104.58108926505967,120.46032726150047,116.91133900188676,112.84913039003808,120.34440167890025,126.94905835134301,75.18624659366266,126.96223114129876,88.67726087073602,127.90130698775342,107.68579649154502,116.7079345476999,119.10972242841041,109.5577853246887,121.50003284453308,128.83626633734693,79.94343380668238,126.06534938767109,95.49102639820654,122.42492538849439,111.11229365503806,112.88607594936708,120.77292026625159,104.25110630853143,121.98917064442011,124.32921683647216,86.67183736802171,124.7757538334877,104.65005730007825,121.29649068642586,115.58628214000791,110.91756715035505,121.93216395141604,100.4815272203355,122.12535375951927
109,125.93687125057683,74.36189015809866,129.67185048454084,76.41287238676306,119.30812182741117,90.30496954861202,124.41550530687587,103.4573666264781,107.58375634517766,113.04394306341278,130.61393631748962,74.06072795706145,125.13899400092293,87.17084079291672,123.53271804337794,97.05061936009237,118.59460083064144,110.3627123082521,111.08647900323027,116.39066615652385,123.90009229349332,81.24884343355326,125.04993077988001,90.59732405399784,122.91656668204891,99.17112252932738,118.08952468850946,111.48717187822923,108.55523765574527,116.85833550044977,130.0285186894324,84.1307820042054,122.99026303645593,93.98497777476739,121.15888324873096,102.94527960852174,115.393724042455,113.36843056898854,107.48883248730965,117.96616113501861,121.42478080295339,89.20353649154539,121.60470696815875,99.94553891242529,118.9607752653438,108.16569965290167,112.97332718043378,115.96320577589009,104.09995385325334,118.89684785208821
110,125.4407,74.87069609339825,123.847125,76.92753410992955,113.795275,94.58673169464298,120.923275,109.99362703481677,106.29895,115.95063897580513,130.110675,76.90592159284209,124.9593,87.02909078871271,122.272925,103.99616981862542,116.50565,117.48980750719402,107.6793,119.37114685513413,120.254175,79.98465521629367,123.906075,92.211995711482,119.75625,106.91455974719953,112.101125,118.49193727310892,105.141125,119.88105879885435,128.3403,83.16928697488035,123.2893,97.4913970846146,118.938225,110.41208316506565,109.536925,119.72195469730845,101.40075,120.38097939225075,119.280975,89.14200849234538,121.081675,104.38053172979325,116.466825,114.79689912806607,104.54105,120.48723507034883,96.08345,120.12368141252374
