CaseID,Feature__GLSZM_SmallZoneEmphasis(IBSI:5QRC),Feature__GLSZM_LargeZoneEmphasis(IBSI:48P8),Feature__GLSZM_LowGrayLevelZoneEmphasis(IBSI:XMSY),Feature__GLSZM_HighGrayLevelZoneEmphasis(IBSI:5GN9),Feature__GLSZM_SmallZoneLowGreyLevelEmphasis(IBSI:5RAI),Feature__GLSZM_SmallZoneHighGreyLevelEmphasis(IBSI:HW1V),Feature__GLSZM_LargeZoneLowGreyLevelEmphasis(IBSI:YH51),Feature__GLSZM_LargeZoneHighGreyLevelEmphasis(IBSI:J17V),Feature__GLSZM_GreyLevelNonUniformity(IBSI:JNSA),Feature__GLSZM_NormalisedGreyLevelNonUniformity(IBSI:Y1RO),Feature__GLSZM_ZoneSizeNonUniformity(IBSI:4JP3),Feature__GLSZM_NormalisedZoneSizeNonUniformity(IBSI:VB3A),Feature__GLSZM_ZonePercentage(IBSI:P30P),Feature__GLSZM_GreyLevelVariance(IBSI:BYLV),Feature__GLSZM_ZoneSizeVariance(IBSI:3NSA),Feature__GLSZM_ZoneSizeEntropy(IBSI:GU8N)
133,0.335827314,5107.116068,0.001322486,1328.92568,0.000371,448.5335451,42.09449106,1734825.777,511.2407386,0.029317625,2248.966281,0.128969279,0.079927031,96.27067945,4950.580642,9.102238865
134,0.351445935,5370.62569,0.002203028,1163.854819,0.000532,429.6494897,3061.908294,647592.7139,638.7922403,0.029610728,2965.195893,0.137449399,0.091418764,99.6611624,5250.971115,9.068421593
135,0.444495377,736.7138618,0.001670139,1108.527492,0.000686,501.3336162,17.41525739,212189.0562,1012.871634,0.027326165,7363.462418,0.198658135,0.163067962,102.7858429,699.1073793,8.565224036
136,0.613053377,54.39641533,0.00223693,973.9467244,0.001174385,619.0171671,0.148910819,33671.1869,226.9100124,0.028048209,2828.320396,0.349606971,0.333814731,104.0759167,45.42235458,7.572980693
137,0.554941499,720.9175739,0.004402902,1163.284992,0.001403949,725.7612121,18.04709782,74817.51633,49.30326594,0.019169232,744.4269051,0.289435033,0.195440729,215.2340765,694.7375613,8.083680684
138,0.500982778,350.5923451,0.007169728,751.9495747,0.002258304,451.9537675,26.15524139,40538.91373,40.51518834,0.024614331,400.4483597,0.243285759,0.182706183,178.2510379,320.6356767,7.995756054
139,0.608589099,60.14164342,0.00120789,1451.393355,0.000762,915.6201164,0.082265905,64606.9016,201.2807507,0.025523808,2714.294192,0.344191503,0.312032604,117.0782645,49.87094329,7.6981167
140,0.444519849,156.8462598,0.00150556,1943.18816,0.000287,879.3031468,0.263802473,259845.8669,87.30105553,0.040064734,431.5507113,0.19804989,0.181401931,56.66328576,126.4572753,7.76777221
141,0.439647905,255.8754423,0.002168536,1684.181529,0.000721,749.5448673,1.046484616,349254.1235,90.55130927,0.032042218,558.9858457,0.197801078,0.173416789,79.79069306,222.6234465,8.001985605
142,0.448902881,216.5262334,0.001911989,1976.479248,0.000475,890.3649794,2.426291613,344680.2083,84.74471417,0.033181172,516.9146437,0.202394144,0.180622348,80.65081568,185.8743593,7.972405969
143,0.516273588,186.4373741,0.003151851,1764.639549,0.001558039,904.0593173,7.985305527,247549.3959,82.01329037,0.03302992,623.0853806,0.250940548,0.182358989,98.23760087,156.3665282,7.839541432
144,0.514564739,283.2226142,0.003105254,1033.358118,0.001266394,565.8618209,4.823129015,86918.51407,265.3048394,0.023998629,2803.846314,0.253626985,0.197799249,131.9138489,257.66321,8.289374424
145,0.563416882,288.6986669,0.00248157,978.4994184,0.001192375,578.1896789,5.967844267,66638.13881,571.7071665,0.025575162,6680.516239,0.298851044,0.242830451,118.8666084,271.739922,8.016555334
146,0.563491002,217.871658,0.002316827,1018.321767,0.001065068,600.1877871,6.051552677,67297.35776,570.3742604,0.025373649,6725.207572,0.299177346,0.251620269,118.6393687,202.0770535,8.002990744
147,0.52801662,461.7462947,0.001837255,1149.932601,0.000737,628.8891286,18.52960081,82552.21713,459.632967,0.025902111,4723.428515,0.26618363,0.217815584,111.6513112,440.6686489,8.101630787
148,0.481004226,811.9393526,0.001229535,1349.706933,0.0005,676.9943149,8.496214887,220453.6888,429.276448,0.026620144,3642.775642,0.225894558,0.176367653,106.3551938,779.7907479,8.321232187
149,0.439334849,1358.602734,0.001446099,1195.071535,0.000536,557.7318055,225.4053795,388800.9481,365.7998811,0.027172774,2601.610459,0.193255865,0.129442308,103.3979302,1298.920165,8.581249094
150,0.655691849,33.39325114,0.003450364,979.8075925,0.00178568,650.2275473,0.543473801,23755.19565,72.14146658,0.023407355,1225.809215,0.397731737,0.365859449,140.3312366,25.92237652,7.468967895
151,0.617498314,90.45092282,0.003664414,869.829698,0.001547974,538.2815517,2.382510475,25479.81544,60.48573826,0.025371535,846.2508389,0.354970989,0.324574541,123.1007155,80.95863063,7.416234206
152,0.669761498,23.7751076,0.001275013,1641.24462,0.000953,1079.207197,0.021126992,38208.14957,78.54017217,0.028170793,1156.792683,0.414918466,0.416554609,101.6111404,18.01200819,7.174234516
153,0.498705409,1325.195742,0.001069986,1333.629487,0.000533,674.7490379,2.307453762,948952.4424,819.1988234,0.032785001,5951.050826,0.238165879,0.136744232,74.85804248,1271.716903,8.20541777
154,0.668553321,39.75159236,0.003119212,1244.152866,0.001280642,870.9284376,0.3928531,18616.39945,44.36305732,0.020183375,908.5796178,0.413366523,0.387654321,188.5829205,33.09716419,7.442437654
155,0.507414152,923.9187747,0.001207329,1284.468775,0.000541,686.9567438,2.10188057,510587.3564,593.1874506,0.02930768,4986.505632,0.246368855,0.158618203,92.75923663,884.1727273,8.200990063
156,0.506405245,1042.045362,0.001288385,1253.624841,0.000576,658.0386356,2.008529608,670544.7583,750.0448622,0.028833463,6371.329681,0.244928677,0.141313559,93.2421153,991.9690508,8.294699608
157,0.484036501,4147.398951,0.002231967,1007.872651,0.000843,522.0512938,3534.045858,223597.3784,615.7890229,0.027612619,5068.152684,0.22726123,0.149775682,102.2138133,4102.821279,8.395699263
158,0.540133998,401.1228841,0.00227136,944.4517452,0.001030905,542.0143484,2.916702399,119718.4304,804.2455058,0.026382545,8403.129773,0.275657059,0.203541477,114.3582219,376.9852803,8.157523816
159,0.527312601,433.4859301,0.001409808,1106.3387,0.000681,614.089747,1.219801747,204843.3004,1079.129426,0.030642287,9310.884374,0.264386074,0.195763108,86.55413298,407.3920718,8.048360339
160,0.475990751,340.0812908,0.0025846,750.3021191,0.001159946,368.8562212,1.289944371,264927.0989,798.8470684,0.030835182,5735.490678,0.221387682,0.179312016,86.77884797,308.9797993,8.276912769
161,0.559143516,133.9185497,0.002962998,951.0788346,0.001396287,558.8526291,0.85737624,54641.32624,354.1530916,0.02573226,4053.633147,0.294531218,0.258270938,118.7754099,118.9269174,7.99125829
162,0.460244809,482.3382744,0.002768611,871.9298112,0.00098,421.102558,5.892155413,200023.2865,228.063474,0.028894397,1653.261244,0.209459172,0.149031381,103.2782474,437.3142254,8.341400351
163,0.45963232,438.2244725,0.001367027,1174.080296,0.000585,555.9129285,0.917527827,328699.8003,645.5080073,0.028795468,4679.632645,0.208753742,0.15591181,92.94764318,397.0865861,8.476820007
164,0.466308744,333.3729523,0.001546967,1247.498091,0.000721,561.1510869,0.355487808,389516.9178,439.6106663,0.027072956,3487.861806,0.214796268,0.168755586,106.7576579,298.258679,8.475690883
165,0.457377818,452.6845367,0.001701049,1136.780826,0.000783,502.6459458,0.607318949,474861.0534,388.0443501,0.027016943,2976.804219,0.207255046,0.151285022,105.831248,408.991912,8.531009464
166,0.511088431,214.518065,0.002760043,961.9550381,0.001069221,526.9041859,5.934243265,90374.95153,262.4385789,0.026338677,2513.339823,0.252242054,0.214889579,121.0016051,192.8625115,8.198907179
167,0.480337972,315.2654782,0.002142075,1019.69555,0.000877,516.9470884,2.050627282,157470.6481,218.1229961,0.03014414,1620.054726,0.22388816,0.174214518,97.49563731,282.317307,8.223226378
168,0.516967538,219.6412832,0.00339098,940.6026716,0.001517663,523.8331404,2.261032593,99363.86349,258.4177067,0.025196734,2613.717629,0.254847663,0.202731819,140.9252271,195.3104957,8.290079158
169,0.642998378,61.36164837,0.001768804,1049.593222,0.001031464,689.5172439,0.181099005,40070.95714,325.5434745,0.028362387,4396.491898,0.383036409,0.351191751,102.7523889,53.2536923,7.456010049
170,0.568736722,165.8140559,0.002060413,1076.224914,0.001173607,640.1724045,0.62505236,78663.90013,276.4216775,0.026467032,3169.505745,0.30347623,0.247558547,125.2371896,149.4969118,7.926731253
171,0.567735224,134.4943557,0.001813152,1069.667865,0.000906,635.4270554,0.47619176,74964.87265,309.7905343,0.025904385,3630.389581,0.303569661,0.266466132,127.9237181,120.4106817,7.923777546
172,0.65678291,63.19474696,0.002534444,1340.095131,0.001302645,892.8011419,0.299306833,63891.70564,64.80397181,0.020757198,1244.459962,0.398609853,0.332339791,178.8399732,54.14085486,7.620416879
173,0.514610907,217.8964202,0.00280492,960.9763821,0.001073763,535.4355831,6.281961357,86057.94249,249.089176,0.026380976,2409.837534,0.255225327,0.214805715,121.7997943,196.2239539,8.174179977
174,0.583955305,59.39816934,0.00799146,491.6590389,0.003586922,289.3644317,0.949597638,21184.99657,27.71624714,0.031711953,279.7254005,0.320051946,0.294276094,84.67227142,47.8506145,7.100482889
175,0.526499147,246.5150729,0.006219483,633.5843482,0.002498575,351.5650863,3.848409373,71023.72729,148.5520064,0.029657019,1319.29467,0.263384841,0.203419428,95.53700811,222.3484958,7.911982707
176,0.559050812,170.7613875,0.004387796,810.0989839,0.001942457,477.513531,1.505360872,48941.3828,138.7158374,0.024302004,1673.897687,0.293254675,0.240296371,130.6053436,153.4430749,7.963069032
177,0.539926475,180.6838186,0.006283642,779.7369668,0.002689847,459.3988359,5.637255719,30635.39235,67.94854435,0.023002215,815.3331077,0.276009854,0.232818411,163.7596838,162.235136,8.028980046
178,0.583469657,57.89160584,0.002294465,1183.611314,0.001179767,709.6764691,0.257465408,31908.35876,115.4368613,0.021065121,1745.595985,0.318539413,0.303836771,171.1639464,47.05933934,7.971307197
179,0.682800928,44.75043029,0.002707807,1502.259897,0.00134246,1016.899058,10.27864838,34864.41997,32.53987378,0.018668889,751.0665519,0.430904505,0.378913043,224.0025385,37.78543401,7.462615494
180,0.583869979,166.3510896,0.002215479,1262.912228,0.00096,765.3925778,1.383590229,64506.045,112.5242131,0.022704643,1580.155367,0.318836838,0.251701371,148.5568901,150.566662,7.866947994
181,0.626640067,67.03131991,0.002546377,1242.784756,0.001274133,814.7036544,0.840775265,36828.24193,125.119527,0.019993533,2278.582934,0.364107212,0.326754386,184.1236656,57.66525532,7.838635542
182,0.563027908,16681.36401,0.003215858,1031.995841,0.00144616,589.1779232,16547.16903,60933.55143,80.16440255,0.022224675,1074.507624,0.2978951,0.16211236,169.3108373,16643.31287,7.948895353
183,0.551371607,151.122455,0.002658197,1065.46828,0.001054506,616.4261648,0.733016116,66841.63263,82.15432281,0.024241464,970.0469165,0.286233968,0.229482665,136.3069253,132.1335365,7.941157706
184,0.506368586,141.2267161,0.007697651,628.9150278,0.003322262,311.2800713,3.839663906,45206.78367,72.13320965,0.026765569,669.7213358,0.248505134,0.230657309,114.3407346,122.4307109,7.892307118
185,0.640779136,59.59217047,0.005357913,720.8142963,0.00250625,474.3913204,1.804000908,14020.79633,213.944004,0.02650446,3076.455401,0.381126784,0.35961864,117.8477758,51.85974735,7.432198757
186,0.660255366,135.9582284,0.005980153,869.2468528,0.002028869,595.7985466,26.39945468,15735.73438,233.1192493,0.026678788,3527.495766,0.403696013,0.351332878,130.5805504,127.8567848,7.325858678
187,0.495593135,191.7775997,0.004558154,662.2189942,0.001496861,339.4196897,7.100712391,69062.46504,152.1079944,0.030476456,1193.598678,0.239150206,0.203880719,93.87759759,167.7202552,7.956352811
188,0.567709441,206.3767691,0.003935126,782.3642739,0.001698543,474.0582072,23.04211035,62460.28981,205.7318628,0.026231272,2361.801734,0.301134991,0.223199294,127.7469627,186.3036729,7.957938963
189,0.53409455,122.4558536,0.003375795,900.2929589,0.001529676,505.499757,2.640146577,63875.14306,179.7555183,0.025112534,1932.930986,0.270037858,0.228216165,132.1792454,103.2555898,8.119295245
190,0.555346723,264.2934415,0.003585223,948.7356322,0.001288884,568.7243719,19.67685043,75371.21826,175.6269101,0.023749413,2139.658824,0.289338583,0.198897257,151.5343433,239.0154587,8.103432023
191,0.557786406,443.3762512,0.00394009,841.557897,0.001688845,487.1969278,241.105837,61946.11453,238.1082078,0.025087789,2787.21473,0.293669237,0.234786266,127.4166034,425.2355269,7.981263196
192,0.537713737,174.2698073,0.002519707,1149.919462,0.000989,648.8439119,2.125011028,75361.44504,208.2334047,0.024771997,2318.75113,0.275844769,0.235001398,129.4111274,156.1622816,8.03524197
193,0.522858828,309.2507745,0.003243579,805.4917906,0.001327888,454.1787128,5.05149946,93162.4004,172.6087361,0.026736173,1677.325898,0.259808844,0.209304587,120.5622475,286.4241073,8.097034001
194,0.468642841,328.8951003,0.00223451,921.348734,0.000818,458.9877972,2.836547697,127466.3953,171.6731338,0.028226428,1324.239395,0.21773091,0.18222675,103.5786999,298.7805944,8.181888463
195,0.542603222,392.5177549,0.003260907,795.1540144,0.001491274,449.9401413,161.0753932,69712.9824,263.1699469,0.027404972,2678.210455,0.278893102,0.215053523,111.1269937,370.8952064,7.991900068
196,0.452950136,372.7573562,0.003310948,925.3496926,0.001321991,432.4679989,1.239816219,219288.0383,222.3724199,0.024415066,1877.960913,0.206188067,0.170817704,128.7257181,338.4857674,8.515519361
197,0.419695905,1341.91858,0.002187924,958.6433903,0.00076,426.6713143,575.9721124,259711.1038,482.4815108,0.02728042,3235.364921,0.182933672,0.130272094,115.493992,1282.993902,8.705884893
198,0.401595936,396.1709605,0.003540932,767.5007306,0.001221962,307.2399131,37.56113183,167531.118,375.5981697,0.028885501,2209.976236,0.169958951,0.1427599,115.8242397,347.104184,8.721112855
199,0.495802112,1560.751042,0.003844049,907.3323181,0.001286291,505.502139,41.65084676,250891.3307,152.8220584,0.024498567,1466.899327,0.235155391,0.128393537,134.7543414,1500.089468,8.403893008
200,0.407241613,910.4407103,0.004187037,974.0281304,0.001197013,466.5035884,9.201660295,208711.6387,273.0034852,0.022654011,2107.958759,0.174919821,0.124212783,218.4146656,845.6269207,8.919773676
201,0.505051648,120.8501391,0.003841138,975.6171766,0.001400588,505.1234457,0.47300195,106177.3686,66.1015299,0.022983842,710.3553547,0.246994212,0.221315891,147.0141281,100.4339441,8.077027624
202,0.624868065,43.71773907,0.00537191,1026.662993,0.002442782,642.4530683,1.135728481,23053.4337,56.2698187,0.02000349,1020.717739,0.362857355,0.344730392,202.8525978,35.30299613,7.71450257
203,0.538093777,69839.84363,0.002032891,1457.144355,0.00084,830.0390878,69295.78912,239748.5206,343.7187702,0.020243758,4676.837564,0.275448352,0.138977335,182.4032923,69788.06959,8.393573735
204,0.4343305,2020.897292,0.001472182,1401.28059,0.000596,596.6780605,7.240897514,1072089.865,198.4806352,0.022675727,1665.805667,0.19031254,0.106225728,149.8444975,1932.275492,8.780105937
205,0.476208297,445.3760794,0.003373011,1060.39978,0.001186935,556.8706173,4.014235595,127702.0454,116.5289362,0.021408954,1213.325188,0.222914787,0.167476923,169.9206718,409.7235741,8.469128708
206,0.520618286,149.9696312,0.00283576,1272.939805,0.000786,695.9453207,3.23658674,113666.6535,40.97722343,0.022221922,476.5694143,0.258443283,0.216584449,159.6463747,128.6516803,7.977286233
207,0.447564374,17859.60467,0.007144094,968.0785115,0.001911178,442.1487574,16499.94066,183813.9253,300.5937249,0.021933143,2765.848595,0.201813104,0.127621336,197.8044045,17798.20678,8.72030808
208,0.595249857,112.0329035,0.004650432,924.9506447,0.002010799,600.2401572,2.509746446,36262.43308,49.7060916,0.022101419,742.5295687,0.330159879,0.265650839,156.2633084,97.86265009,7.732042247
209,0.517317574,1615.586525,0.00504191,945.671923,0.001381625,517.0277816,655.229705,100890.5443,115.0552939,0.023562419,1251.780668,0.256354837,0.168921023,146.8542526,1580.540998,8.138061183
210,0.283847788,12634.33319,0.006084918,749.9274434,0.00114854,240.4932848,321.0522978,980922.8269,196.8346849,0.028003227,742.7097738,0.105663647,0.064939024,200.3988655,12397.20211,9.306115651
211,0.582277438,63.55161692,0.002453652,1371.435945,0.000882,800.8413734,0.393582687,48360.15485,35.56840796,0.022119657,509.1094527,0.316610356,0.289468947,164.780924,51.61734201,7.682274827
212,0.573042509,1017.57385,0.002672211,1436.548951,0.000911,885.0206747,67.99281445,136811.6818,176.5191778,0.018703028,2903.484637,0.307637703,0.182630907,214.6694448,987.5924821,8.23194251
213,0.557386762,2480.440828,0.003333559,1263.318893,0.001137757,732.3941985,782.9837271,133120.0581,101.5409975,0.021458368,1379.137785,0.291449236,0.175350182,167.7116906,2447.918056,8.107716451
214,0.372993009,1024.171461,0.004581072,677.0388043,0.001251477,295.7466676,12.19303932,174512.7337,239.700282,0.027038949,1357.196277,0.153096027,0.110316078,128.6021085,941.9997411,8.831531463
215,0.449183712,1399.733404,0.003275178,1151.949997,0.001006325,565.1156657,20.27981663,309099.3334,302.30528,0.02012819,2994.161462,0.199358244,0.123379611,210.581044,1334.041295,8.90635005
216,0.497391046,806.4465128,0.002769223,971.6618641,0.001067009,517.4056201,7.205924499,197405.779,186.6174933,0.023794147,1859.56509,0.237098698,0.157306751,140.7994315,766.0349844,8.394139798
217,0.588136456,156.4612722,0.00271764,937.047923,0.001282152,579.7389489,0.60713932,62714.11856,243.5798356,0.026350047,2988.315015,0.323270772,0.271053249,118.3910286,142.8502492,7.791267382
218,0.585614038,202.2420353,0.002158016,1055.517785,0.001108494,639.3889269,1.672657167,57107.86669,305.4911847,0.023622888,4149.145376,0.320843286,0.263767643,137.2478322,187.8687196,7.924439377
219,0.510971158,479.0386894,0.001563925,1212.309283,0.000699,643.4781684,1.506068812,254236.433,212.0412455,0.024635906,2151.182642,0.249934082,0.177186265,124.5741649,447.1864557,8.263193499
220,0.444600676,708.1781494,0.001539382,1466.292492,0.000673,652.7835147,5.386242655,358832.012,137.584621,0.025010838,1087.675877,0.197723301,0.1403961,135.8665357,657.4452234,8.440486462
221,0.522393944,29369.09565,0.004273469,1082.076544,0.002156223,532.0764963,29016.2235,410475.0901,205.5552203,0.02067544,2568.757393,0.25837431,0.137201054,185.9287799,29315.97235,8.481716801
222,0.599101052,9128.497871,0.003700992,1215.683428,0.00195494,698.673131,8953.998202,85433.28504,221.1409803,0.020036331,3690.461267,0.334371774,0.227309237,192.3095899,9109.144089,8.050683959
223,0.604495909,10259.03969,0.004017566,1178.602204,0.002032166,678.3463368,10113.45922,77112.10122,215.8402278,0.020155031,3637.052853,0.339625815,0.227918955,188.8126711,10239.78931,8.018790085
224,0.584196325,8521.502784,0.002826679,1197.396602,0.001576711,670.1009143,8324.608713,99840.11666,222.0008495,0.02095336,3380.685512,0.319083106,0.220206177,172.7864122,8500.880299,8.052462661
225,0.575691872,8572.758537,0.003669148,1164.665516,0.00182724,642.4363837,8428.795921,110777.443,224.5217391,0.0209481,3332.611868,0.310935983,0.218271424,180.3231911,8551.768837,8.10431209
226,0.528141434,1274.562981,0.002381623,1146.070561,0.001003904,619.8954683,955.5119603,138986.4831,293.3514565,0.02328371,3361.031272,0.266769686,0.194096532,138.0446014,1248.019099,8.254955082
227,0.500031704,330.4801815,0.004818989,963.5544046,0.001525005,514.4009967,76.67010814,131646.801,266.6229775,0.022825355,2815.206318,0.241007304,0.17683213,152.8822268,298.5002415,8.458065208
228,0.515360459,284.4586679,0.003781641,873.2819655,0.001479063,463.6526059,54.55105187,110714.2321,336.8409158,0.025040211,3423.275647,0.254480794,0.190387228,125.4188564,256.8704036,8.285317801
229,0.527317417,538.8562079,0.002657481,1069.891158,0.001174696,556.5962418,118.6796394,163951.183,376.0244126,0.024610538,4053.202238,0.265279288,0.197863248,129.828026,513.3133355,8.25356242
230,0.727959122,2314.386859,0.003146442,1170.139085,0.002061552,824.6567861,2285.36579,31023.79705,68.35769113,0.020987931,1598.761744,0.490869433,0.318751223,172.5917358,2304.544566,7.25206455
231,0.48430933,233.4833457,0.001230689,1246.403193,0.000561,602.4970548,0.983424726,223905.8332,1279.410067,0.033821774,8629.795654,0.228132485,0.189215686,71.8607805,205.5523945,8.172393628
232,0.481889074,195.8392167,0.001086921,1278.326567,0.000515,618.5508612,0.359893031,192720.0156,1368.654785,0.033714861,9200.371942,0.226638057,0.19602115,72.32707581,169.8140131,8.176477509
233,0.420132597,687.1974812,0.001447704,1195.265529,0.000618,510.4537431,1.845323704,630366.8949,754.5874873,0.030655596,4414.579362,0.179345089,0.122584661,88.48089085,620.6505954,8.713535017
234,0.390684064,675.1694256,0.001744592,1160.349985,0.000608,453.3651179,72.13455723,534197.1592,583.7297271,0.028757992,3258.394226,0.160527846,0.118321879,98.37617143,603.7411961,8.892072206
235,0.46810461,469.0727024,0.001155601,1215.956652,0.000516,591.4485452,0.629738267,427893.3231,771.3750331,0.03405028,4878.080162,0.21532975,0.152430039,71.89635183,426.0340289,8.273331867
236,0.520929466,148.2558202,0.004435643,924.1538667,0.002045371,486.7113444,0.752713645,83758.02596,87.80492374,0.023496099,968.2940862,0.259110004,0.222918158,143.1929282,128.1320611,8.121832633
237,0.546941992,104.8876586,0.00324522,1116.572088,0.001461262,649.6488698,1.619467459,68087.0895,103.8585928,0.023958153,1226.278431,0.282878531,0.243813273,134.8810438,88.06536107,8.049266472
238,0.53684732,80.74678022,0.00299115,1033.748027,0.001301659,580.9685833,0.480912223,58911.91421,116.8919817,0.024281675,1322.990445,0.274821447,0.253115306,132.6883048,65.13820776,8.036010897
239,0.601632578,69.5155351,0.005785034,827.9261877,0.002667585,513.0438825,0.490079585,42963.49433,141.2212724,0.023215728,2043.337991,0.335909583,0.284584795,141.8444905,57.16810393,7.858943945
240,0.586476428,53.83061547,0.001955677,1128.424689,0.000981,686.5225159,0.172585275,37696.8336,145.7350517,0.025554103,1836.904612,0.322094444,0.315605977,116.954944,43.79117377,7.750255411
241,0.589249595,121.1162377,0.003841974,983.030805,0.001690783,580.3498092,0.906133127,74410.04217,165.5512048,0.022665828,2360.286418,0.323149838,0.266229269,147.7780717,107.0074922,7.952954649
242,0.552854628,104.078961,0.002661013,949.118961,0.001384983,521.301076,0.207497896,103767.2104,149.3258874,0.025857297,1663.56658,0.288063477,0.242057172,113.2232273,87.01168977,7.945983084
243,0.564536426,100.1747109,0.002218162,1025.877564,0.001082604,601.5563265,0.475150289,65737.57116,160.2869699,0.024716572,1939.453662,0.299067643,0.257986235,122.0060227,85.14997211,7.933715819
244,0.533293084,177.6320346,0.00216299,1025.103143,0.001028078,553.848754,0.420114177,136734.3779,147.0711462,0.027681375,1448.329945,0.272601157,0.236395996,101.1056356,159.7375264,7.891402814
245,0.601713939,244.0810575,0.002206864,1161.942621,0.001077352,689.0831107,118.5121545,64918.78341,175.2364904,0.02545562,2316.625218,0.336523129,0.267236025,118.6732654,230.0784152,7.757226651
246,0.597333941,66.01540806,0.001884496,1422.264307,0.000951,840.4751519,0.734748487,80293.60312,155.5455469,0.026336869,1965.159499,0.332739502,0.306121391,114.6937272,55.3442232,7.700345401
247,0.516801727,178.0748569,0.001455443,1345.793703,0.000622,704.9383592,0.316800117,179306.1583,120.3201233,0.02649056,1158.642889,0.255095308,0.203658865,111.9468764,153.9650705,8.08704495
248,0.580096582,114.4679594,0.002688895,1141.379132,0.001249847,679.1688425,0.616772968,79188.40813,126.8965836,0.023434272,1700.956417,0.314119375,0.250764101,146.1077219,98.56531774,7.960950471
249,0.530067549,239.1862304,0.002157397,1225.987362,0.000941,664.7607653,1.857951221,143708.9717,295.6064506,0.022918782,3431.526748,0.266051074,0.20306055,142.1035287,214.9341564,8.32086627
250,0.523748379,220.3981545,0.00159961,1279.954973,0.000737,669.6695507,0.712082942,177414.027,283.635851,0.024234095,3057.069891,0.261198726,0.206762534,128.7780244,197.0067495,8.264348465
251,0.526460704,203.9623175,0.001629094,1263.879887,0.000729,665.602915,0.621326164,152182.4892,316.6129691,0.024855783,3361.520176,0.263897015,0.210705661,121.1766468,181.4382098,8.209545569
252,0.707120265,37.03386317,0.003291688,1115.794748,0.001589017,812.1328142,2.496657819,17296.74084,30.3918452,0.021003348,669.1202488,0.462418969,0.410147392,190.281274,31.08929802,7.175044856
253,0.513373631,328.9289161,0.002991353,813.3361209,0.001308586,449.1935843,1.513382892,112290.219,174.1463493,0.028006811,1571.998713,0.252814203,0.187571644,120.0328365,300.5061965,8.113230463
254,0.491637002,224.7718153,0.003842703,840.5952229,0.001535521,452.6841532,2.523744617,75480.86019,146.6171975,0.023346687,1480.654459,0.235773003,0.189630703,159.1857179,196.9629871,8.361256183
255,0.762505599,12.56094808,0.005542712,1330.265237,0.002668741,995.970745,0.344041623,14183.27314,17.15801354,0.019365704,479.4153499,0.541100846,0.516618076,225.0404652,8.81414555,6.996709206
256,0.650276426,53.75997953,0.003208769,1067.097748,0.001359109,740.9829605,0.824595308,28528.22467,44.54042989,0.022794488,763.6949846,0.390836737,0.330458312,157.7079798,44.60269646,7.471950638
257,0.639955165,60.17496752,0.004580693,996.6236466,0.001801866,656.1087911,9.268194161,23213.81291,51.20701602,0.02217714,875.832395,0.379312427,0.331752874,168.0615086,51.08901185,7.534027971
258,0.572518871,118.7834076,0.002816119,954.7962138,0.001049595,594.4123454,1.413782901,37424.18486,46.25389755,0.025753841,553.2249443,0.308031706,0.267142645,130.4413135,104.7709743,7.615533101
259,0.554112032,382.1722169,0.002715512,1028.179353,0.001167949,572.9349807,252.0874769,41879.11798,53.08468126,0.025254368,614.887726,0.292525084,0.24776049,125.8086216,365.8816613,7.713415244
260,0.652140536,660.4666951,0.006378771,822.8864219,0.002741745,536.5667848,631.0039469,17060.90692,58.6883006,0.025059052,921.4133219,0.393430112,0.314151576,129.6818276,650.3340808,7.3250811
261,0.499418184,2138.479924,0.003652626,775.6184003,0.001687976,379.3493129,2044.024229,52488.11951,90.37085046,0.028571246,781.0075877,0.246919882,0.20275641,98.68099046,2114.155038,7.800851498
262,0.635543731,141.7064826,0.002851543,1287.636855,0.000952,853.0228899,3.637939339,37905.35474,37.49339736,0.02250504,625.362545,0.375367674,0.303959132,152.9661217,130.8829355,7.422935126
263,0.58171323,1455.165426,0.002000064,1406.184316,0.001017122,825.8558611,1392.828466,55075.04179,116.2119824,0.022173628,1664.042931,0.317504852,0.265770791,163.9345467,1441.007961,7.887843085
264,0.653818916,491.6828194,0.004541931,906.0629327,0.002091097,601.0336615,263.4357,18013.18628,38.46507237,0.024207094,629.3876652,0.396090412,0.308783521,138.9577044,481.1948413,7.279329493
265,0.628227646,3843.50143,0.003324774,1113.452391,0.00156233,654.1488085,3812.120473,36764.57683,117.132407,0.02393388,1792.055578,0.366174005,0.274820305,147.9878795,3830.260992,7.551232253
266,0.534375449,97.95697537,0.002460666,1099.036678,0.001221698,616.9559325,0.336304012,81040.39852,204.8190814,0.022030664,2527.544477,0.271866675,0.246225965,154.1669767,81.46273564,8.235636921
267,0.5107943,140.4972301,0.004141735,802.3245761,0.001731797,416.9952887,0.924110976,72792.24576,319.0493537,0.026779365,3011.621454,0.252780045,0.227479284,107.3955,121.1723728,8.122281945
268,0.498705806,192.9582564,0.001561552,1248.880657,0.000724,638.9309354,0.309431216,187673.7582,286.8382986,0.025207689,2732.804904,0.240162132,0.201391101,118.4638629,168.3024367,8.34130274
269,0.435874516,282.0580392,0.002026898,994.9312418,0.000824,403.8243916,0.490290703,288185.8089,116.6643137,0.030500474,737.2028758,0.192732778,0.166666667,85.52640752,246.0580392,8.179244944
270,0.48364319,143.7024916,0.001478785,1508.547973,0.000728,680.6051956,0.130121895,233058.1067,134.0565266,0.024926836,1228.801413,0.228486689,0.205345552,129.0567714,119.9871491,8.304564609
